====================================================================================================
Training started at: 2026-03-16 06:24:38
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260316-062438.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260316-062438.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=70.015 | RoundTime=66.57s | TotalTime=66.57s | Method=feddenoise
[Round 002/100] Acc=1.000 | Pure=70.013 | RoundTime=66.50s | TotalTime=133.07s | Method=feddenoise
[Round 003/100] Acc=3.420 | Pure=70.018 | RoundTime=65.52s | TotalTime=198.59s | Method=feddenoise
[Round 004/100] Acc=4.520 | Pure=70.028 | RoundTime=64.58s | TotalTime=263.17s | Method=feddenoise
[Round 005/100] Acc=5.970 | Pure=70.026 | RoundTime=65.67s | TotalTime=328.84s | Method=feddenoise
[Round 006/100] Acc=6.440 | Pure=69.989 | RoundTime=64.73s | TotalTime=393.57s | Method=feddenoise
[Round 007/100] Acc=6.980 | Pure=69.981 | RoundTime=65.30s | TotalTime=458.87s | Method=feddenoise
[Round 008/100] Acc=9.110 | Pure=69.991 | RoundTime=65.48s | TotalTime=524.35s | Method=feddenoise
[Round 009/100] Acc=9.310 | Pure=70.004 | RoundTime=65.01s | TotalTime=589.35s | Method=feddenoise
[Round 010/100] Acc=9.770 | Pure=69.989 | RoundTime=66.37s | TotalTime=655.73s | Method=feddenoise
[Round 011/100] Acc=9.420 | Pure=76.130 | RoundTime=90.35s | TotalTime=746.08s | Method=feddenoise
[Round 012/100] Acc=12.540 | Pure=76.897 | RoundTime=89.93s | TotalTime=836.02s | Method=feddenoise
[Round 013/100] Acc=11.800 | Pure=76.350 | RoundTime=89.88s | TotalTime=925.89s | Method=feddenoise
[Round 014/100] Acc=13.060 | Pure=77.353 | RoundTime=90.63s | TotalTime=1016.52s | Method=feddenoise
[Round 015/100] Acc=13.170 | Pure=76.153 | RoundTime=90.55s | TotalTime=1107.07s | Method=feddenoise
[Round 016/100] Acc=13.490 | Pure=75.886 | RoundTime=90.27s | TotalTime=1197.34s | Method=feddenoise
[Round 017/100] Acc=13.810 | Pure=75.162 | RoundTime=90.82s | TotalTime=1288.16s | Method=feddenoise
[Round 018/100] Acc=13.770 | Pure=73.850 | RoundTime=90.84s | TotalTime=1379.00s | Method=feddenoise
[Round 019/100] Acc=14.110 | Pure=75.108 | RoundTime=90.45s | TotalTime=1469.45s | Method=feddenoise
[Round 020/100] Acc=14.670 | Pure=75.596 | RoundTime=90.17s | TotalTime=1559.62s | Method=feddenoise
[Round 021/100] Acc=14.880 | Pure=76.133 | RoundTime=90.36s | TotalTime=1649.98s | Method=feddenoise
[Round 022/100] Acc=17.090 | Pure=76.723 | RoundTime=90.14s | TotalTime=1740.12s | Method=feddenoise
[Round 023/100] Acc=17.360 | Pure=76.671 | RoundTime=90.40s | TotalTime=1830.52s | Method=feddenoise
