========================================================================================================================
Training started at: 2026-04-09 18:34:29
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-183429-810149_pid1313702.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-183429-810149_pid1313702.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=186.55s | TotalTime=186.55s | Method=fedprox
[Round 028/100] Phase=standard | Stage=warmup | Acc=31.080 | RoundTime=193.51s | TotalTime=5391.94s | Method=fedprox
[Round 029/100] Phase=standard | Stage=warmup | Acc=31.260 | RoundTime=194.96s | TotalTime=5586.91s | Method=fedprox
[Round 030/100] Phase=standard | Stage=warmup | Acc=31.350 | RoundTime=193.73s | TotalTime=5780.64s | Method=fedprox
[Round 031/100] Phase=standard | Stage=warmup | Acc=30.710 | RoundTime=193.72s | TotalTime=5974.37s | Method=fedprox
[Round 032/100] Phase=standard | Stage=warmup | Acc=30.830 | RoundTime=194.06s | TotalTime=6168.44s | Method=fedprox
[Round 033/100] Phase=standard | Stage=warmup | Acc=30.810 | RoundTime=192.77s | TotalTime=6361.22s | Method=fedprox
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.990 | RoundTime=193.95s | TotalTime=6555.18s | Method=fedprox
[Round 035/100] Phase=standard | Stage=warmup | Acc=30.310 | RoundTime=192.64s | TotalTime=6747.83s | Method=fedprox
[Round 036/100] Phase=standard | Stage=warmup | Acc=30.400 | RoundTime=193.39s | TotalTime=6941.23s | Method=fedprox
[Round 037/100] Phase=standard | Stage=warmup | Acc=29.880 | RoundTime=192.75s | TotalTime=7134.00s | Method=fedprox
[Round 038/100] Phase=standard | Stage=warmup | Acc=29.640 | RoundTime=194.28s | TotalTime=7328.29s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=29.450 | RoundTime=193.20s | TotalTime=7521.50s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=29.290 | RoundTime=193.59s | TotalTime=7715.09s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=29.260 | RoundTime=193.58s | TotalTime=7908.68s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=29.010 | RoundTime=194.15s | TotalTime=8102.84s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=28.460 | RoundTime=193.46s | TotalTime=8296.32s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=28.570 | RoundTime=193.27s | TotalTime=8489.60s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=27.850 | RoundTime=193.23s | TotalTime=8682.84s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=28.290 | RoundTime=193.51s | TotalTime=8876.37s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=28.360 | RoundTime=192.96s | TotalTime=9069.33s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=28.260 | RoundTime=192.52s | TotalTime=9261.86s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=28.140 | RoundTime=193.90s | TotalTime=9455.77s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=27.850 | RoundTime=193.19s | TotalTime=9648.98s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=27.990 | RoundTime=192.90s | TotalTime=9841.89s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=27.340 | RoundTime=194.14s | TotalTime=10036.04s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=28.130 | RoundTime=192.15s | TotalTime=10228.19s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=27.440 | RoundTime=193.78s | TotalTime=10421.98s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=27.780 | RoundTime=192.69s | TotalTime=10614.68s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=27.370 | RoundTime=193.00s | TotalTime=10807.69s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=27.310 | RoundTime=194.64s | TotalTime=11002.34s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=27.150 | RoundTime=192.37s | TotalTime=11194.72s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=26.860 | RoundTime=192.41s | TotalTime=11387.13s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=26.520 | RoundTime=193.95s | TotalTime=11581.09s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=193.36s | TotalTime=11774.46s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=26.890 | RoundTime=194.79s | TotalTime=11969.26s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=26.830 | RoundTime=192.99s | TotalTime=12162.26s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=26.510 | RoundTime=192.41s | TotalTime=12354.68s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=25.970 | RoundTime=192.50s | TotalTime=12547.19s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=26.350 | RoundTime=193.54s | TotalTime=12740.73s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=26.220 | RoundTime=192.71s | TotalTime=12933.46s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=26.380 | RoundTime=193.03s | TotalTime=13126.50s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=26.030 | RoundTime=193.67s | TotalTime=13320.17s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=25.820 | RoundTime=192.37s | TotalTime=13512.54s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=26.400 | RoundTime=191.49s | TotalTime=13704.04s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=25.600 | RoundTime=192.75s | TotalTime=13896.79s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=26.050 | RoundTime=194.83s | TotalTime=14091.64s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=25.950 | RoundTime=193.23s | TotalTime=14284.88s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=25.750 | RoundTime=193.51s | TotalTime=14478.40s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=25.700 | RoundTime=187.72s | TotalTime=14666.13s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=25.340 | RoundTime=194.15s | TotalTime=14860.29s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=25.190 | RoundTime=193.48s | TotalTime=15053.78s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=25.740 | RoundTime=192.50s | TotalTime=15246.29s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=25.390 | RoundTime=192.75s | TotalTime=15439.05s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=25.750 | RoundTime=193.52s | TotalTime=15632.58s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=24.980 | RoundTime=193.40s | TotalTime=15825.99s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=25.490 | RoundTime=195.01s | TotalTime=16021.01s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=25.180 | RoundTime=193.83s | TotalTime=16214.85s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=24.730 | RoundTime=193.40s | TotalTime=16408.27s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=25.060 | RoundTime=192.93s | TotalTime=16601.21s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=24.880 | RoundTime=190.95s | TotalTime=16792.18s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=24.930 | RoundTime=193.00s | TotalTime=16985.19s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=24.880 | RoundTime=192.24s | TotalTime=17177.44s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=24.930 | RoundTime=194.42s | TotalTime=17371.87s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=25.170 | RoundTime=192.47s | TotalTime=17564.34s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=25.200 | RoundTime=192.88s | TotalTime=17757.24s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=24.760 | RoundTime=194.42s | TotalTime=17951.67s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=24.670 | RoundTime=193.78s | TotalTime=18145.46s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=24.920 | RoundTime=192.54s | TotalTime=18338.00s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=24.560 | RoundTime=191.71s | TotalTime=18529.73s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=24.280 | RoundTime=193.07s | TotalTime=18722.81s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=24.810 | RoundTime=191.39s | TotalTime=18914.21s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=25.120 | RoundTime=192.29s | TotalTime=19106.51s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=25.160 | RoundTime=193.08s | TotalTime=19299.59s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-09 23:56:09
Total elapsed time: 19299.60s
Final Acc: 25.160
Best Acc : 31.350
========================================================================================================================
