====================================================================================================
Training started at: 2026-03-30 00:38:17
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.35
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-003817-067244_pid947793.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.35/fedcda_fl_cifar10_20260330-003817-067244_pid947793.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.35
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.16s | TotalTime=25.16s | Method=fedcda
[Round 002/100] Acc=10.030 | RoundTime=24.84s | TotalTime=50.00s | Method=fedcda
[Round 003/100] Acc=18.440 | RoundTime=25.13s | TotalTime=75.12s | Method=fedcda
[Round 004/100] Acc=19.390 | RoundTime=25.87s | TotalTime=100.99s | Method=fedcda
[Round 005/100] Acc=27.740 | RoundTime=25.27s | TotalTime=126.26s | Method=fedcda
[Round 006/100] Acc=29.330 | RoundTime=24.63s | TotalTime=150.89s | Method=fedcda
[Round 007/100] Acc=17.180 | RoundTime=25.76s | TotalTime=176.65s | Method=fedcda
[Round 008/100] Acc=21.240 | RoundTime=25.12s | TotalTime=201.76s | Method=fedcda
[Round 009/100] Acc=29.270 | RoundTime=25.04s | TotalTime=226.81s | Method=fedcda
[Round 010/100] Acc=28.820 | RoundTime=25.69s | TotalTime=252.50s | Method=fedcda
[Round 011/100] Acc=31.970 | RoundTime=27.31s | TotalTime=279.80s | Method=fedcda
[Round 012/100] Acc=29.360 | RoundTime=25.42s | TotalTime=305.22s | Method=fedcda
[Round 013/100] Acc=28.100 | RoundTime=21.21s | TotalTime=326.44s | Method=fedcda
[Round 014/100] Acc=29.530 | RoundTime=21.24s | TotalTime=347.67s | Method=fedcda
[Round 015/100] Acc=33.180 | RoundTime=21.22s | TotalTime=368.89s | Method=fedcda
[Round 016/100] Acc=25.400 | RoundTime=21.32s | TotalTime=390.22s | Method=fedcda
[Round 017/100] Acc=29.670 | RoundTime=21.31s | TotalTime=411.53s | Method=fedcda
[Round 018/100] Acc=34.460 | RoundTime=21.26s | TotalTime=432.79s | Method=fedcda
[Round 019/100] Acc=21.730 | RoundTime=21.31s | TotalTime=454.10s | Method=fedcda
[Round 020/100] Acc=34.820 | RoundTime=21.19s | TotalTime=475.29s | Method=fedcda
[Round 021/100] Acc=28.430 | RoundTime=21.34s | TotalTime=496.63s | Method=fedcda
[Round 022/100] Acc=24.320 | RoundTime=21.39s | TotalTime=518.02s | Method=fedcda
[Round 023/100] Acc=39.670 | RoundTime=23.37s | TotalTime=541.39s | Method=fedcda
[Round 024/100] Acc=35.070 | RoundTime=21.37s | TotalTime=562.76s | Method=fedcda
[Round 025/100] Acc=28.900 | RoundTime=21.62s | TotalTime=584.38s | Method=fedcda
[Round 026/100] Acc=34.900 | RoundTime=21.43s | TotalTime=605.81s | Method=fedcda
[Round 027/100] Acc=36.850 | RoundTime=21.75s | TotalTime=627.56s | Method=fedcda
[Round 028/100] Acc=23.290 | RoundTime=21.48s | TotalTime=649.04s | Method=fedcda
[Round 029/100] Acc=20.850 | RoundTime=21.45s | TotalTime=670.49s | Method=fedcda
[Round 030/100] Acc=35.790 | RoundTime=21.66s | TotalTime=692.16s | Method=fedcda
[Round 031/100] Acc=25.200 | RoundTime=21.46s | TotalTime=713.61s | Method=fedcda
[Round 032/100] Acc=30.540 | RoundTime=21.58s | TotalTime=735.19s | Method=fedcda
[Round 033/100] Acc=38.030 | RoundTime=21.48s | TotalTime=756.67s | Method=fedcda
[Round 034/100] Acc=28.090 | RoundTime=21.54s | TotalTime=778.21s | Method=fedcda
[Round 035/100] Acc=40.580 | RoundTime=21.44s | TotalTime=799.65s | Method=fedcda
[Round 036/100] Acc=39.640 | RoundTime=21.72s | TotalTime=821.36s | Method=fedcda
[Round 037/100] Acc=24.820 | RoundTime=23.31s | TotalTime=844.67s | Method=fedcda
[Round 038/100] Acc=34.350 | RoundTime=21.52s | TotalTime=866.18s | Method=fedcda
[Round 039/100] Acc=42.160 | RoundTime=21.71s | TotalTime=887.89s | Method=fedcda
[Round 040/100] Acc=27.420 | RoundTime=21.82s | TotalTime=909.71s | Method=fedcda
[Round 041/100] Acc=33.710 | RoundTime=21.74s | TotalTime=931.46s | Method=fedcda
[Round 042/100] Acc=31.500 | RoundTime=21.68s | TotalTime=953.14s | Method=fedcda
[Round 043/100] Acc=27.960 | RoundTime=21.74s | TotalTime=974.88s | Method=fedcda
[Round 044/100] Acc=36.400 | RoundTime=21.84s | TotalTime=996.72s | Method=fedcda
[Round 045/100] Acc=40.950 | RoundTime=21.88s | TotalTime=1018.60s | Method=fedcda
[Round 046/100] Acc=39.940 | RoundTime=21.61s | TotalTime=1040.21s | Method=fedcda
[Round 047/100] Acc=33.210 | RoundTime=21.71s | TotalTime=1061.92s | Method=fedcda
[Round 048/100] Acc=33.030 | RoundTime=21.81s | TotalTime=1083.73s | Method=fedcda
[Round 049/100] Acc=29.770 | RoundTime=21.71s | TotalTime=1105.45s | Method=fedcda
[Round 050/100] Acc=28.770 | RoundTime=23.60s | TotalTime=1129.05s | Method=fedcda
[Round 051/100] Acc=28.930 | RoundTime=31.39s | TotalTime=1160.43s | Method=fedcda
[Round 052/100] Acc=28.400 | RoundTime=32.40s | TotalTime=1192.84s | Method=fedcda
[Round 053/100] Acc=28.340 | RoundTime=32.98s | TotalTime=1225.81s | Method=fedcda
[Round 054/100] Acc=27.970 | RoundTime=32.74s | TotalTime=1258.55s | Method=fedcda
[Round 055/100] Acc=27.770 | RoundTime=32.51s | TotalTime=1291.06s | Method=fedcda
[Round 056/100] Acc=34.840 | RoundTime=32.94s | TotalTime=1324.00s | Method=fedcda
[Round 057/100] Acc=34.860 | RoundTime=32.52s | TotalTime=1356.51s | Method=fedcda
[Round 058/100] Acc=35.190 | RoundTime=32.02s | TotalTime=1388.53s | Method=fedcda
[Round 059/100] Acc=35.660 | RoundTime=32.35s | TotalTime=1420.88s | Method=fedcda
[Round 060/100] Acc=36.310 | RoundTime=32.77s | TotalTime=1453.65s | Method=fedcda
[Round 061/100] Acc=35.960 | RoundTime=32.43s | TotalTime=1486.08s | Method=fedcda
[Round 062/100] Acc=36.200 | RoundTime=32.71s | TotalTime=1518.79s | Method=fedcda
[Round 063/100] Acc=36.560 | RoundTime=31.81s | TotalTime=1550.60s | Method=fedcda
[Round 064/100] Acc=36.210 | RoundTime=32.22s | TotalTime=1582.82s | Method=fedcda
[Round 065/100] Acc=35.880 | RoundTime=32.50s | TotalTime=1615.32s | Method=fedcda
[Round 066/100] Acc=36.570 | RoundTime=32.49s | TotalTime=1647.81s | Method=fedcda
[Round 067/100] Acc=36.710 | RoundTime=32.51s | TotalTime=1680.32s | Method=fedcda
[Round 068/100] Acc=36.270 | RoundTime=32.32s | TotalTime=1712.64s | Method=fedcda
[Round 069/100] Acc=36.210 | RoundTime=32.60s | TotalTime=1745.25s | Method=fedcda
[Round 070/100] Acc=36.300 | RoundTime=32.88s | TotalTime=1778.13s | Method=fedcda
[Round 071/100] Acc=36.470 | RoundTime=32.83s | TotalTime=1810.96s | Method=fedcda
[Round 072/100] Acc=36.640 | RoundTime=33.06s | TotalTime=1844.03s | Method=fedcda
[Round 073/100] Acc=36.640 | RoundTime=32.83s | TotalTime=1876.86s | Method=fedcda
[Round 074/100] Acc=36.720 | RoundTime=35.07s | TotalTime=1911.93s | Method=fedcda
[Round 075/100] Acc=37.000 | RoundTime=33.11s | TotalTime=1945.03s | Method=fedcda
[Round 076/100] Acc=36.720 | RoundTime=32.93s | TotalTime=1977.96s | Method=fedcda
[Round 077/100] Acc=36.430 | RoundTime=32.98s | TotalTime=2010.94s | Method=fedcda
[Round 078/100] Acc=36.320 | RoundTime=33.20s | TotalTime=2044.14s | Method=fedcda
[Round 079/100] Acc=33.570 | RoundTime=33.12s | TotalTime=2077.26s | Method=fedcda
[Round 080/100] Acc=33.700 | RoundTime=32.57s | TotalTime=2109.83s | Method=fedcda
[Round 081/100] Acc=33.690 | RoundTime=32.75s | TotalTime=2142.58s | Method=fedcda
[Round 082/100] Acc=33.680 | RoundTime=33.36s | TotalTime=2175.94s | Method=fedcda
[Round 083/100] Acc=33.590 | RoundTime=32.40s | TotalTime=2208.33s | Method=fedcda
[Round 084/100] Acc=33.770 | RoundTime=32.87s | TotalTime=2241.20s | Method=fedcda
[Round 085/100] Acc=33.750 | RoundTime=32.97s | TotalTime=2274.17s | Method=fedcda
[Round 086/100] Acc=33.510 | RoundTime=32.70s | TotalTime=2306.88s | Method=fedcda
[Round 087/100] Acc=33.470 | RoundTime=32.92s | TotalTime=2339.80s | Method=fedcda
[Round 088/100] Acc=33.350 | RoundTime=33.08s | TotalTime=2372.88s | Method=fedcda
[Round 089/100] Acc=33.430 | RoundTime=32.66s | TotalTime=2405.54s | Method=fedcda
[Round 090/100] Acc=33.390 | RoundTime=32.45s | TotalTime=2437.99s | Method=fedcda
[Round 091/100] Acc=33.370 | RoundTime=32.31s | TotalTime=2470.30s | Method=fedcda
[Round 092/100] Acc=33.580 | RoundTime=32.41s | TotalTime=2502.72s | Method=fedcda
[Round 093/100] Acc=33.580 | RoundTime=32.91s | TotalTime=2535.62s | Method=fedcda
[Round 094/100] Acc=33.960 | RoundTime=32.33s | TotalTime=2567.96s | Method=fedcda
[Round 095/100] Acc=34.030 | RoundTime=32.42s | TotalTime=2600.38s | Method=fedcda
[Round 096/100] Acc=34.060 | RoundTime=32.39s | TotalTime=2632.77s | Method=fedcda
[Round 097/100] Acc=34.000 | RoundTime=35.33s | TotalTime=2668.10s | Method=fedcda
[Round 098/100] Acc=34.000 | RoundTime=32.80s | TotalTime=2700.90s | Method=fedcda
[Round 099/100] Acc=33.940 | RoundTime=32.73s | TotalTime=2733.63s | Method=fedcda
[Round 100/100] Acc=33.910 | RoundTime=32.50s | TotalTime=2766.14s | Method=fedcda
====================================================================================================
Training finished at: 2026-03-30 01:24:23
Total elapsed time: 2766.14s
Final Acc: 33.910
Best Acc : 42.160
====================================================================================================
