epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	11.35	None	None	None	None	None	None	None	185.2016	185.2085
1	standard	warmup	28.28	None	None	None	None	None	None	None	185.4283	370.6479
2	standard	warmup	52.29	None	None	None	None	None	None	None	184.6957	555.3546
3	standard	warmup	49.76	None	None	None	None	None	None	None	185.5235	740.8877
4	standard	warmup	53.07	None	None	None	None	None	None	None	182.4568	923.3556
5	standard	warmup	57.64	None	None	None	None	None	None	None	186.3443	1109.7163
6	standard	warmup	50.42	None	None	None	None	None	None	None	185.6335	1295.3594
7	standard	warmup	55.71	None	None	None	None	None	None	None	185.1399	1480.5088
8	standard	warmup	57.95	None	None	None	None	None	None	None	184.7600	1665.2789
9	standard	warmup	55.8	None	None	None	None	None	None	None	184.3171	1849.6055
10	standard	warmup	51.45	None	None	None	None	None	None	None	184.9370	2034.5503
11	standard	warmup	50.56	None	None	None	None	None	None	None	183.4126	2217.9698
12	standard	warmup	53.73	None	None	None	None	None	None	None	185.8158	2403.7923
13	standard	warmup	53.96	None	None	None	None	None	None	None	184.9288	2588.7322
14	standard	warmup	53.78	None	None	None	None	None	None	None	185.1010	2773.8400
15	standard	warmup	54.47	None	None	None	None	None	None	None	185.3713	2959.2225
16	standard	warmup	50.99	None	None	None	None	None	None	None	185.0650	3144.2943
17	standard	warmup	51.41	None	None	None	None	None	None	None	185.6077	3329.9134
18	standard	warmup	54.76	None	None	None	None	None	None	None	184.5328	3514.4530
19	standard	warmup	53.34	None	None	None	None	None	None	None	186.0094	3700.4693
20	standard	warmup	51.93	None	None	None	None	None	None	None	185.1999	3885.6758
21	standard	warmup	51.51	None	None	None	None	None	None	None	183.5705	4069.2562
22	standard	warmup	52.59	None	None	None	None	None	None	None	182.6194	4251.8867
23	standard	warmup	50.91	None	None	None	None	None	None	None	185.0047	4436.9011
24	standard	warmup	51.16	None	None	None	None	None	None	None	184.6194	4621.5304
25	standard	warmup	49.25	None	None	None	None	None	None	None	184.4932	4806.0390
26	standard	warmup	49.52	None	None	None	None	None	None	None	185.6359	4991.6866
27	standard	warmup	48.37	None	None	None	None	None	None	None	188.2002	5179.8968
28	standard	warmup	48.36	None	None	None	None	None	None	None	186.0785	5365.9869
29	standard	warmup	49.41	None	None	None	None	None	None	None	185.7104	5551.7077
30	standard	warmup	47.51	None	None	None	None	None	None	None	185.5900	5737.3049
31	standard	warmup	48.16	None	None	None	None	None	None	None	184.8923	5922.2072
32	standard	warmup	48.78	None	None	None	None	None	None	None	185.8244	6108.0442
33	standard	warmup	48.35	None	None	None	None	None	None	None	182.8697	6290.9239
34	standard	warmup	47.43	None	None	None	None	None	None	None	185.1431	6476.0788
35	standard	warmup	48.73	None	None	None	None	None	None	None	184.3190	6660.4079
