========================================================================================================================
Training started at: 2026-04-09 12:55:44
Result directory: results/fl_svhn/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_svhn/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260409-125544-691672_pid3368406.txt
Result log file : results/fl_svhn/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260409-125544-691672_pid3368406.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=19.590 | RoundTime=181.42s | TotalTime=181.43s | Method=fedrdn
[Round 016/100] Phase=standard | Stage=warmup | Acc=46.200 | RoundTime=184.88s | TotalTime=2970.68s | Method=fedrdn
[Round 017/100] Phase=standard | Stage=warmup | Acc=45.670 | RoundTime=186.67s | TotalTime=3157.36s | Method=fedrdn
[Round 018/100] Phase=standard | Stage=warmup | Acc=45.090 | RoundTime=186.40s | TotalTime=3343.76s | Method=fedrdn
[Round 019/100] Phase=standard | Stage=warmup | Acc=44.580 | RoundTime=185.36s | TotalTime=3529.13s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=44.890 | RoundTime=185.25s | TotalTime=3714.39s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=44.380 | RoundTime=185.98s | TotalTime=3900.37s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=43.940 | RoundTime=185.20s | TotalTime=4085.57s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=43.650 | RoundTime=184.61s | TotalTime=4270.19s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=44.370 | RoundTime=186.28s | TotalTime=4456.48s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=43.520 | RoundTime=185.51s | TotalTime=4641.99s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=43.510 | RoundTime=186.60s | TotalTime=4828.60s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=42.710 | RoundTime=184.83s | TotalTime=5013.43s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=42.260 | RoundTime=185.72s | TotalTime=5199.16s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=42.490 | RoundTime=184.83s | TotalTime=5384.00s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=42.130 | RoundTime=184.38s | TotalTime=5568.38s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=41.660 | RoundTime=183.83s | TotalTime=5752.22s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=41.530 | RoundTime=185.57s | TotalTime=5937.80s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=42.100 | RoundTime=183.42s | TotalTime=6121.22s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=42.340 | RoundTime=185.30s | TotalTime=6306.53s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=41.760 | RoundTime=184.09s | TotalTime=6490.63s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=40.680 | RoundTime=183.99s | TotalTime=6674.63s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=40.990 | RoundTime=184.71s | TotalTime=6859.35s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=40.430 | RoundTime=185.67s | TotalTime=7045.03s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=40.540 | RoundTime=183.73s | TotalTime=7228.76s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=40.320 | RoundTime=184.49s | TotalTime=7413.26s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=39.610 | RoundTime=183.60s | TotalTime=7596.87s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=40.230 | RoundTime=183.87s | TotalTime=7780.75s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=39.420 | RoundTime=184.39s | TotalTime=7965.15s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=38.930 | RoundTime=185.64s | TotalTime=8150.80s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=39.470 | RoundTime=186.31s | TotalTime=8337.11s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=40.250 | RoundTime=182.38s | TotalTime=8519.50s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=39.590 | RoundTime=184.77s | TotalTime=8704.29s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=39.790 | RoundTime=185.12s | TotalTime=8889.42s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=40.070 | RoundTime=184.51s | TotalTime=9073.94s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=39.670 | RoundTime=184.42s | TotalTime=9258.37s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=39.320 | RoundTime=185.69s | TotalTime=9444.07s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=39.610 | RoundTime=186.34s | TotalTime=9630.42s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=38.860 | RoundTime=185.59s | TotalTime=9816.02s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=39.460 | RoundTime=184.19s | TotalTime=10000.22s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=38.920 | RoundTime=184.07s | TotalTime=10184.31s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=39.510 | RoundTime=185.24s | TotalTime=10369.56s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=39.460 | RoundTime=184.55s | TotalTime=10554.12s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=39.540 | RoundTime=184.53s | TotalTime=10738.67s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=39.230 | RoundTime=185.03s | TotalTime=10923.71s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=39.110 | RoundTime=184.64s | TotalTime=11108.36s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=39.610 | RoundTime=184.78s | TotalTime=11293.15s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=39.230 | RoundTime=183.00s | TotalTime=11476.16s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=39.800 | RoundTime=184.46s | TotalTime=11660.63s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=38.970 | RoundTime=183.45s | TotalTime=11844.09s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=39.370 | RoundTime=184.17s | TotalTime=12028.27s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=39.520 | RoundTime=185.34s | TotalTime=12213.62s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=39.310 | RoundTime=184.73s | TotalTime=12398.36s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=39.710 | RoundTime=186.49s | TotalTime=12584.86s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=39.740 | RoundTime=183.18s | TotalTime=12768.05s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=39.290 | RoundTime=185.36s | TotalTime=12953.43s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=39.420 | RoundTime=185.96s | TotalTime=13139.40s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=39.440 | RoundTime=183.70s | TotalTime=13323.11s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=40.460 | RoundTime=183.69s | TotalTime=13506.81s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=39.420 | RoundTime=184.19s | TotalTime=13691.02s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=39.900 | RoundTime=184.30s | TotalTime=13875.33s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=39.880 | RoundTime=183.57s | TotalTime=14058.91s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=40.120 | RoundTime=184.66s | TotalTime=14243.58s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=40.070 | RoundTime=186.36s | TotalTime=14429.95s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=39.260 | RoundTime=185.33s | TotalTime=14615.29s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=40.440 | RoundTime=184.51s | TotalTime=14799.81s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=40.620 | RoundTime=184.78s | TotalTime=14984.60s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=39.550 | RoundTime=184.48s | TotalTime=15169.09s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=40.050 | RoundTime=185.53s | TotalTime=15354.63s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=39.660 | RoundTime=184.35s | TotalTime=15538.99s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=40.170 | RoundTime=185.12s | TotalTime=15724.12s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=39.720 | RoundTime=186.81s | TotalTime=15910.95s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=40.430 | RoundTime=185.24s | TotalTime=16096.19s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=40.330 | RoundTime=188.44s | TotalTime=16284.65s | Method=fedrdn
