====================================================================================================
Training started at: 2026-03-31 14:33:16
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-143316-269012_pid2700064.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-143316-269012_pid2700064.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.59s | TotalTime=25.59s | Method=fedcda
[Round 002/100] Acc=12.900 | RoundTime=24.59s | TotalTime=50.18s | Method=fedcda
[Round 003/100] Acc=17.440 | RoundTime=25.45s | TotalTime=75.63s | Method=fedcda
[Round 004/100] Acc=26.940 | RoundTime=25.25s | TotalTime=100.88s | Method=fedcda
[Round 005/100] Acc=29.210 | RoundTime=25.26s | TotalTime=126.14s | Method=fedcda
[Round 006/100] Acc=36.340 | RoundTime=25.32s | TotalTime=151.46s | Method=fedcda
[Round 007/100] Acc=41.660 | RoundTime=24.49s | TotalTime=175.95s | Method=fedcda
[Round 008/100] Acc=32.690 | RoundTime=24.74s | TotalTime=200.69s | Method=fedcda
[Round 009/100] Acc=34.300 | RoundTime=25.37s | TotalTime=226.06s | Method=fedcda
[Round 010/100] Acc=30.640 | RoundTime=26.81s | TotalTime=252.87s | Method=fedcda
[Round 011/100] Acc=35.530 | RoundTime=25.32s | TotalTime=278.19s | Method=fedcda
[Round 012/100] Acc=22.990 | RoundTime=25.00s | TotalTime=303.19s | Method=fedcda
[Round 013/100] Acc=36.630 | RoundTime=23.00s | TotalTime=326.20s | Method=fedcda
[Round 014/100] Acc=40.750 | RoundTime=23.39s | TotalTime=349.59s | Method=fedcda
[Round 015/100] Acc=40.510 | RoundTime=23.19s | TotalTime=372.78s | Method=fedcda
[Round 016/100] Acc=40.620 | RoundTime=22.63s | TotalTime=395.41s | Method=fedcda
[Round 017/100] Acc=35.680 | RoundTime=23.09s | TotalTime=418.50s | Method=fedcda
[Round 018/100] Acc=41.300 | RoundTime=22.74s | TotalTime=441.24s | Method=fedcda
[Round 019/100] Acc=45.960 | RoundTime=22.56s | TotalTime=463.80s | Method=fedcda
[Round 020/100] Acc=40.410 | RoundTime=22.81s | TotalTime=486.61s | Method=fedcda
[Round 021/100] Acc=42.890 | RoundTime=23.45s | TotalTime=510.06s | Method=fedcda
[Round 022/100] Acc=46.890 | RoundTime=22.65s | TotalTime=532.72s | Method=fedcda
[Round 023/100] Acc=41.830 | RoundTime=25.56s | TotalTime=558.28s | Method=fedcda
[Round 024/100] Acc=45.350 | RoundTime=24.01s | TotalTime=582.28s | Method=fedcda
[Round 025/100] Acc=46.330 | RoundTime=23.19s | TotalTime=605.47s | Method=fedcda
[Round 026/100] Acc=36.640 | RoundTime=23.15s | TotalTime=628.63s | Method=fedcda
[Round 027/100] Acc=36.950 | RoundTime=22.97s | TotalTime=651.60s | Method=fedcda
[Round 028/100] Acc=41.680 | RoundTime=23.03s | TotalTime=674.63s | Method=fedcda
[Round 029/100] Acc=33.150 | RoundTime=23.96s | TotalTime=698.60s | Method=fedcda
[Round 030/100] Acc=42.930 | RoundTime=22.87s | TotalTime=721.47s | Method=fedcda
[Round 031/100] Acc=50.910 | RoundTime=23.42s | TotalTime=744.89s | Method=fedcda
[Round 032/100] Acc=40.580 | RoundTime=23.36s | TotalTime=768.25s | Method=fedcda
[Round 033/100] Acc=40.000 | RoundTime=23.71s | TotalTime=791.97s | Method=fedcda
[Round 034/100] Acc=37.110 | RoundTime=24.35s | TotalTime=816.32s | Method=fedcda
[Round 035/100] Acc=46.150 | RoundTime=23.86s | TotalTime=840.18s | Method=fedcda
[Round 036/100] Acc=45.480 | RoundTime=25.54s | TotalTime=865.72s | Method=fedcda
[Round 037/100] Acc=46.370 | RoundTime=23.23s | TotalTime=888.96s | Method=fedcda
[Round 038/100] Acc=41.130 | RoundTime=23.22s | TotalTime=912.18s | Method=fedcda
[Round 039/100] Acc=51.720 | RoundTime=23.67s | TotalTime=935.84s | Method=fedcda
[Round 040/100] Acc=43.990 | RoundTime=23.81s | TotalTime=959.65s | Method=fedcda
[Round 041/100] Acc=50.660 | RoundTime=23.74s | TotalTime=983.39s | Method=fedcda
[Round 042/100] Acc=45.300 | RoundTime=23.01s | TotalTime=1006.40s | Method=fedcda
[Round 043/100] Acc=48.270 | RoundTime=22.73s | TotalTime=1029.13s | Method=fedcda
[Round 044/100] Acc=52.790 | RoundTime=23.31s | TotalTime=1052.44s | Method=fedcda
[Round 045/100] Acc=42.920 | RoundTime=23.83s | TotalTime=1076.27s | Method=fedcda
[Round 046/100] Acc=47.240 | RoundTime=22.92s | TotalTime=1099.19s | Method=fedcda
[Round 047/100] Acc=45.440 | RoundTime=23.36s | TotalTime=1122.55s | Method=fedcda
[Round 048/100] Acc=48.620 | RoundTime=24.11s | TotalTime=1146.67s | Method=fedcda
[Round 049/100] Acc=45.600 | RoundTime=23.70s | TotalTime=1170.36s | Method=fedcda
[Round 050/100] Acc=43.490 | RoundTime=25.61s | TotalTime=1195.97s | Method=fedcda
