====================================================================================================
Training started at: 2026-03-31 14:33:16
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-143316-006231_pid2700061.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-143316-006231_pid2700061.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.06s | TotalTime=27.06s | Method=fedcda
[Round 002/100] Acc=15.820 | RoundTime=26.50s | TotalTime=53.57s | Method=fedcda
[Round 003/100] Acc=23.990 | RoundTime=26.94s | TotalTime=80.51s | Method=fedcda
[Round 004/100] Acc=31.880 | RoundTime=26.18s | TotalTime=106.68s | Method=fedcda
[Round 005/100] Acc=31.690 | RoundTime=27.41s | TotalTime=134.10s | Method=fedcda
[Round 006/100] Acc=37.590 | RoundTime=25.94s | TotalTime=160.04s | Method=fedcda
[Round 007/100] Acc=31.430 | RoundTime=26.33s | TotalTime=186.37s | Method=fedcda
[Round 008/100] Acc=36.080 | RoundTime=27.76s | TotalTime=214.13s | Method=fedcda
[Round 009/100] Acc=45.890 | RoundTime=27.35s | TotalTime=241.49s | Method=fedcda
[Round 010/100] Acc=26.370 | RoundTime=28.43s | TotalTime=269.92s | Method=fedcda
[Round 011/100] Acc=41.560 | RoundTime=28.86s | TotalTime=298.77s | Method=fedcda
[Round 012/100] Acc=38.840 | RoundTime=23.67s | TotalTime=322.44s | Method=fedcda
[Round 013/100] Acc=48.680 | RoundTime=23.19s | TotalTime=345.64s | Method=fedcda
[Round 014/100] Acc=40.490 | RoundTime=23.44s | TotalTime=369.08s | Method=fedcda
[Round 015/100] Acc=43.320 | RoundTime=22.78s | TotalTime=391.86s | Method=fedcda
[Round 016/100] Acc=46.350 | RoundTime=23.99s | TotalTime=415.85s | Method=fedcda
[Round 017/100] Acc=42.640 | RoundTime=23.01s | TotalTime=438.86s | Method=fedcda
[Round 018/100] Acc=43.780 | RoundTime=23.31s | TotalTime=462.17s | Method=fedcda
[Round 019/100] Acc=42.330 | RoundTime=23.03s | TotalTime=485.21s | Method=fedcda
[Round 020/100] Acc=34.150 | RoundTime=23.67s | TotalTime=508.88s | Method=fedcda
[Round 021/100] Acc=42.910 | RoundTime=22.70s | TotalTime=531.58s | Method=fedcda
[Round 022/100] Acc=48.640 | RoundTime=23.59s | TotalTime=555.17s | Method=fedcda
[Round 023/100] Acc=41.220 | RoundTime=24.17s | TotalTime=579.34s | Method=fedcda
[Round 024/100] Acc=49.870 | RoundTime=25.67s | TotalTime=605.01s | Method=fedcda
[Round 025/100] Acc=41.950 | RoundTime=24.00s | TotalTime=629.00s | Method=fedcda
[Round 026/100] Acc=42.080 | RoundTime=23.92s | TotalTime=652.92s | Method=fedcda
[Round 027/100] Acc=43.120 | RoundTime=23.24s | TotalTime=676.15s | Method=fedcda
[Round 028/100] Acc=49.900 | RoundTime=24.28s | TotalTime=700.44s | Method=fedcda
[Round 029/100] Acc=43.240 | RoundTime=23.45s | TotalTime=723.89s | Method=fedcda
[Round 030/100] Acc=34.340 | RoundTime=23.64s | TotalTime=747.52s | Method=fedcda
[Round 031/100] Acc=30.990 | RoundTime=23.89s | TotalTime=771.41s | Method=fedcda
[Round 032/100] Acc=46.510 | RoundTime=23.70s | TotalTime=795.11s | Method=fedcda
[Round 033/100] Acc=48.880 | RoundTime=24.33s | TotalTime=819.45s | Method=fedcda
[Round 034/100] Acc=46.440 | RoundTime=23.61s | TotalTime=843.06s | Method=fedcda
[Round 035/100] Acc=47.010 | RoundTime=23.39s | TotalTime=866.45s | Method=fedcda
