====================================================================================================
Training started at: 2026-03-27 14:05:34
Result directory: results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar100_20260327-140534-930026_pid2360370.txt
Result log file : results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar100_20260327-140534-930026_pid2360370.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=22.26s | TotalTime=22.26s | Method=fedcda
[Round 002/100] Acc=1.400 | RoundTime=21.24s | TotalTime=43.50s | Method=fedcda
[Round 003/100] Acc=4.420 | RoundTime=23.01s | TotalTime=66.51s | Method=fedcda
[Round 004/100] Acc=8.190 | RoundTime=22.68s | TotalTime=89.18s | Method=fedcda
[Round 005/100] Acc=10.080 | RoundTime=23.30s | TotalTime=112.49s | Method=fedcda
[Round 006/100] Acc=10.830 | RoundTime=22.91s | TotalTime=135.39s | Method=fedcda
[Round 007/100] Acc=12.100 | RoundTime=23.44s | TotalTime=158.84s | Method=fedcda
[Round 008/100] Acc=12.540 | RoundTime=23.30s | TotalTime=182.14s | Method=fedcda
[Round 009/100] Acc=13.480 | RoundTime=23.00s | TotalTime=205.14s | Method=fedcda
[Round 010/100] Acc=14.700 | RoundTime=24.73s | TotalTime=229.87s | Method=fedcda
[Round 011/100] Acc=15.090 | RoundTime=23.33s | TotalTime=253.20s | Method=fedcda
[Round 012/100] Acc=13.260 | RoundTime=23.32s | TotalTime=276.52s | Method=fedcda
[Round 013/100] Acc=15.060 | RoundTime=23.09s | TotalTime=299.61s | Method=fedcda
[Round 014/100] Acc=14.130 | RoundTime=23.21s | TotalTime=322.83s | Method=fedcda
[Round 015/100] Acc=13.420 | RoundTime=23.46s | TotalTime=346.28s | Method=fedcda
[Round 016/100] Acc=16.380 | RoundTime=23.65s | TotalTime=369.93s | Method=fedcda
[Round 017/100] Acc=15.870 | RoundTime=23.61s | TotalTime=393.55s | Method=fedcda
[Round 018/100] Acc=16.130 | RoundTime=23.71s | TotalTime=417.26s | Method=fedcda
[Round 019/100] Acc=17.370 | RoundTime=23.47s | TotalTime=440.73s | Method=fedcda
[Round 020/100] Acc=15.350 | RoundTime=23.38s | TotalTime=464.11s | Method=fedcda
[Round 021/100] Acc=17.370 | RoundTime=23.57s | TotalTime=487.69s | Method=fedcda
[Round 022/100] Acc=18.310 | RoundTime=23.61s | TotalTime=511.29s | Method=fedcda
[Round 023/100] Acc=16.990 | RoundTime=25.85s | TotalTime=537.14s | Method=fedcda
[Round 024/100] Acc=17.160 | RoundTime=23.61s | TotalTime=560.75s | Method=fedcda
[Round 025/100] Acc=18.650 | RoundTime=23.25s | TotalTime=584.01s | Method=fedcda
[Round 026/100] Acc=16.050 | RoundTime=23.60s | TotalTime=607.61s | Method=fedcda
[Round 027/100] Acc=17.870 | RoundTime=22.79s | TotalTime=630.40s | Method=fedcda
[Round 028/100] Acc=17.520 | RoundTime=22.81s | TotalTime=653.21s | Method=fedcda
[Round 029/100] Acc=20.070 | RoundTime=22.21s | TotalTime=675.43s | Method=fedcda
[Round 030/100] Acc=18.400 | RoundTime=23.61s | TotalTime=699.03s | Method=fedcda
[Round 031/100] Acc=19.770 | RoundTime=22.64s | TotalTime=721.68s | Method=fedcda
[Round 032/100] Acc=19.380 | RoundTime=22.60s | TotalTime=744.28s | Method=fedcda
[Round 033/100] Acc=19.470 | RoundTime=22.86s | TotalTime=767.14s | Method=fedcda
[Round 034/100] Acc=17.120 | RoundTime=22.93s | TotalTime=790.07s | Method=fedcda
[Round 035/100] Acc=20.800 | RoundTime=22.75s | TotalTime=812.83s | Method=fedcda
[Round 036/100] Acc=20.430 | RoundTime=25.12s | TotalTime=837.94s | Method=fedcda
[Round 037/100] Acc=20.440 | RoundTime=23.17s | TotalTime=861.11s | Method=fedcda
[Round 038/100] Acc=20.670 | RoundTime=23.33s | TotalTime=884.44s | Method=fedcda
[Round 039/100] Acc=18.510 | RoundTime=23.85s | TotalTime=908.29s | Method=fedcda
[Round 040/100] Acc=20.270 | RoundTime=24.14s | TotalTime=932.43s | Method=fedcda
[Round 041/100] Acc=18.860 | RoundTime=23.70s | TotalTime=956.13s | Method=fedcda
[Round 042/100] Acc=18.080 | RoundTime=23.82s | TotalTime=979.95s | Method=fedcda
[Round 043/100] Acc=19.510 | RoundTime=23.56s | TotalTime=1003.51s | Method=fedcda
[Round 044/100] Acc=19.750 | RoundTime=23.79s | TotalTime=1027.30s | Method=fedcda
[Round 045/100] Acc=19.890 | RoundTime=24.52s | TotalTime=1051.82s | Method=fedcda
[Round 046/100] Acc=20.440 | RoundTime=23.85s | TotalTime=1075.67s | Method=fedcda
[Round 047/100] Acc=19.830 | RoundTime=24.15s | TotalTime=1099.82s | Method=fedcda
[Round 048/100] Acc=20.910 | RoundTime=22.56s | TotalTime=1122.38s | Method=fedcda
[Round 049/100] Acc=21.040 | RoundTime=23.51s | TotalTime=1145.90s | Method=fedcda
[Round 050/100] Acc=19.710 | RoundTime=26.26s | TotalTime=1172.16s | Method=fedcda
[Round 051/100] Acc=20.270 | RoundTime=32.28s | TotalTime=1204.44s | Method=fedcda
[Round 052/100] Acc=20.500 | RoundTime=32.30s | TotalTime=1236.75s | Method=fedcda
[Round 053/100] Acc=20.750 | RoundTime=34.49s | TotalTime=1271.24s | Method=fedcda
[Round 054/100] Acc=20.880 | RoundTime=32.59s | TotalTime=1303.83s | Method=fedcda
[Round 055/100] Acc=21.090 | RoundTime=32.48s | TotalTime=1336.31s | Method=fedcda
[Round 056/100] Acc=21.210 | RoundTime=32.45s | TotalTime=1368.76s | Method=fedcda
[Round 057/100] Acc=21.400 | RoundTime=32.30s | TotalTime=1401.06s | Method=fedcda
[Round 058/100] Acc=24.520 | RoundTime=32.54s | TotalTime=1433.60s | Method=fedcda
[Round 059/100] Acc=24.610 | RoundTime=32.45s | TotalTime=1466.05s | Method=fedcda
[Round 060/100] Acc=24.740 | RoundTime=32.21s | TotalTime=1498.27s | Method=fedcda
[Round 061/100] Acc=24.970 | RoundTime=32.55s | TotalTime=1530.81s | Method=fedcda
[Round 062/100] Acc=25.040 | RoundTime=32.63s | TotalTime=1563.44s | Method=fedcda
[Round 063/100] Acc=25.200 | RoundTime=32.76s | TotalTime=1596.20s | Method=fedcda
[Round 064/100] Acc=25.220 | RoundTime=32.46s | TotalTime=1628.66s | Method=fedcda
[Round 065/100] Acc=25.160 | RoundTime=32.71s | TotalTime=1661.37s | Method=fedcda
[Round 066/100] Acc=25.090 | RoundTime=32.67s | TotalTime=1694.05s | Method=fedcda
[Round 067/100] Acc=25.050 | RoundTime=32.90s | TotalTime=1726.94s | Method=fedcda
[Round 068/100] Acc=25.130 | RoundTime=32.51s | TotalTime=1759.45s | Method=fedcda
[Round 069/100] Acc=25.070 | RoundTime=32.51s | TotalTime=1791.96s | Method=fedcda
[Round 070/100] Acc=25.090 | RoundTime=32.73s | TotalTime=1824.69s | Method=fedcda
[Round 071/100] Acc=25.100 | RoundTime=32.73s | TotalTime=1857.42s | Method=fedcda
[Round 072/100] Acc=25.100 | RoundTime=33.41s | TotalTime=1890.82s | Method=fedcda
[Round 073/100] Acc=25.100 | RoundTime=32.95s | TotalTime=1923.78s | Method=fedcda
[Round 074/100] Acc=25.090 | RoundTime=32.48s | TotalTime=1956.26s | Method=fedcda
[Round 075/100] Acc=24.990 | RoundTime=32.57s | TotalTime=1988.82s | Method=fedcda
[Round 076/100] Acc=25.010 | RoundTime=32.86s | TotalTime=2021.68s | Method=fedcda
[Round 077/100] Acc=25.160 | RoundTime=32.67s | TotalTime=2054.35s | Method=fedcda
[Round 078/100] Acc=25.090 | RoundTime=33.23s | TotalTime=2087.58s | Method=fedcda
[Round 079/100] Acc=25.070 | RoundTime=32.72s | TotalTime=2120.30s | Method=fedcda
[Round 080/100] Acc=25.070 | RoundTime=33.32s | TotalTime=2153.62s | Method=fedcda
[Round 081/100] Acc=25.130 | RoundTime=32.81s | TotalTime=2186.42s | Method=fedcda
[Round 082/100] Acc=25.120 | RoundTime=33.06s | TotalTime=2219.49s | Method=fedcda
[Round 083/100] Acc=24.990 | RoundTime=32.72s | TotalTime=2252.21s | Method=fedcda
[Round 084/100] Acc=25.060 | RoundTime=32.82s | TotalTime=2285.03s | Method=fedcda
[Round 085/100] Acc=25.050 | RoundTime=33.35s | TotalTime=2318.38s | Method=fedcda
[Round 086/100] Acc=25.010 | RoundTime=33.55s | TotalTime=2351.93s | Method=fedcda
[Round 087/100] Acc=25.060 | RoundTime=33.62s | TotalTime=2385.54s | Method=fedcda
[Round 088/100] Acc=25.030 | RoundTime=35.83s | TotalTime=2421.38s | Method=fedcda
[Round 089/100] Acc=25.030 | RoundTime=33.37s | TotalTime=2454.75s | Method=fedcda
[Round 090/100] Acc=24.570 | RoundTime=33.75s | TotalTime=2488.50s | Method=fedcda
[Round 091/100] Acc=24.700 | RoundTime=33.65s | TotalTime=2522.15s | Method=fedcda
[Round 092/100] Acc=24.620 | RoundTime=33.35s | TotalTime=2555.50s | Method=fedcda
[Round 093/100] Acc=24.640 | RoundTime=33.92s | TotalTime=2589.42s | Method=fedcda
[Round 094/100] Acc=24.820 | RoundTime=33.52s | TotalTime=2622.94s | Method=fedcda
[Round 095/100] Acc=24.810 | RoundTime=33.54s | TotalTime=2656.48s | Method=fedcda
[Round 096/100] Acc=24.870 | RoundTime=33.13s | TotalTime=2689.61s | Method=fedcda
[Round 097/100] Acc=24.790 | RoundTime=34.16s | TotalTime=2723.77s | Method=fedcda
[Round 098/100] Acc=24.840 | RoundTime=33.89s | TotalTime=2757.66s | Method=fedcda
[Round 099/100] Acc=24.760 | RoundTime=33.55s | TotalTime=2791.21s | Method=fedcda
[Round 100/100] Acc=24.650 | RoundTime=34.48s | TotalTime=2825.69s | Method=fedcda
====================================================================================================
Training finished at: 2026-03-27 14:52:40
Total elapsed time: 2825.69s
Final Acc: 24.650
Best Acc : 25.220
====================================================================================================
