====================================================================================================
Training started at: 2026-03-27 02:57:20
Result directory: results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar100_20260327-025720-854837_pid928002.txt
Result log file : results/fl_cifar100/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar100_20260327-025720-854837_pid928002.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=23.38s | TotalTime=23.38s | Method=fedcda
[Round 002/100] Acc=1.000 | RoundTime=23.79s | TotalTime=47.18s | Method=fedcda
[Round 003/100] Acc=5.410 | RoundTime=24.43s | TotalTime=71.61s | Method=fedcda
[Round 004/100] Acc=7.820 | RoundTime=24.51s | TotalTime=96.13s | Method=fedcda
[Round 005/100] Acc=10.750 | RoundTime=23.87s | TotalTime=119.99s | Method=fedcda
[Round 006/100] Acc=12.210 | RoundTime=24.45s | TotalTime=144.45s | Method=fedcda
[Round 007/100] Acc=11.940 | RoundTime=24.74s | TotalTime=169.18s | Method=fedcda
[Round 008/100] Acc=13.940 | RoundTime=23.94s | TotalTime=193.13s | Method=fedcda
[Round 009/100] Acc=14.170 | RoundTime=24.61s | TotalTime=217.74s | Method=fedcda
[Round 010/100] Acc=13.460 | RoundTime=26.28s | TotalTime=244.03s | Method=fedcda
[Round 011/100] Acc=13.450 | RoundTime=24.63s | TotalTime=268.66s | Method=fedcda
[Round 012/100] Acc=14.540 | RoundTime=24.91s | TotalTime=293.57s | Method=fedcda
[Round 013/100] Acc=15.220 | RoundTime=25.34s | TotalTime=318.91s | Method=fedcda
[Round 014/100] Acc=16.320 | RoundTime=24.14s | TotalTime=343.05s | Method=fedcda
[Round 015/100] Acc=15.120 | RoundTime=24.68s | TotalTime=367.73s | Method=fedcda
[Round 016/100] Acc=17.810 | RoundTime=24.82s | TotalTime=392.55s | Method=fedcda
[Round 017/100] Acc=15.840 | RoundTime=24.72s | TotalTime=417.27s | Method=fedcda
[Round 018/100] Acc=15.340 | RoundTime=24.89s | TotalTime=442.16s | Method=fedcda
[Round 019/100] Acc=16.360 | RoundTime=25.49s | TotalTime=467.65s | Method=fedcda
[Round 020/100] Acc=16.630 | RoundTime=24.82s | TotalTime=492.47s | Method=fedcda
[Round 021/100] Acc=18.560 | RoundTime=25.24s | TotalTime=517.71s | Method=fedcda
[Round 022/100] Acc=18.170 | RoundTime=25.53s | TotalTime=543.24s | Method=fedcda
[Round 023/100] Acc=18.650 | RoundTime=26.54s | TotalTime=569.78s | Method=fedcda
[Round 024/100] Acc=17.690 | RoundTime=25.24s | TotalTime=595.02s | Method=fedcda
[Round 025/100] Acc=17.840 | RoundTime=25.74s | TotalTime=620.76s | Method=fedcda
[Round 026/100] Acc=16.710 | RoundTime=25.29s | TotalTime=646.05s | Method=fedcda
[Round 027/100] Acc=20.150 | RoundTime=25.36s | TotalTime=671.41s | Method=fedcda
[Round 028/100] Acc=18.310 | RoundTime=25.58s | TotalTime=696.99s | Method=fedcda
[Round 029/100] Acc=18.550 | RoundTime=25.57s | TotalTime=722.56s | Method=fedcda
[Round 030/100] Acc=19.220 | RoundTime=25.74s | TotalTime=748.30s | Method=fedcda
[Round 031/100] Acc=20.220 | RoundTime=25.54s | TotalTime=773.84s | Method=fedcda
[Round 032/100] Acc=21.790 | RoundTime=25.56s | TotalTime=799.41s | Method=fedcda
[Round 033/100] Acc=19.050 | RoundTime=25.83s | TotalTime=825.24s | Method=fedcda
[Round 034/100] Acc=17.470 | RoundTime=25.12s | TotalTime=850.35s | Method=fedcda
[Round 035/100] Acc=19.750 | RoundTime=25.33s | TotalTime=875.69s | Method=fedcda
[Round 036/100] Acc=20.840 | RoundTime=25.72s | TotalTime=901.41s | Method=fedcda
[Round 037/100] Acc=18.890 | RoundTime=26.90s | TotalTime=928.31s | Method=fedcda
[Round 038/100] Acc=22.190 | RoundTime=25.59s | TotalTime=953.90s | Method=fedcda
[Round 039/100] Acc=20.260 | RoundTime=25.61s | TotalTime=979.51s | Method=fedcda
[Round 040/100] Acc=21.100 | RoundTime=25.55s | TotalTime=1005.06s | Method=fedcda
[Round 041/100] Acc=21.090 | RoundTime=25.43s | TotalTime=1030.49s | Method=fedcda
[Round 042/100] Acc=20.600 | RoundTime=25.60s | TotalTime=1056.09s | Method=fedcda
[Round 043/100] Acc=20.730 | RoundTime=25.79s | TotalTime=1081.89s | Method=fedcda
[Round 044/100] Acc=22.070 | RoundTime=25.23s | TotalTime=1107.11s | Method=fedcda
[Round 045/100] Acc=20.550 | RoundTime=25.75s | TotalTime=1132.86s | Method=fedcda
[Round 046/100] Acc=20.750 | RoundTime=25.24s | TotalTime=1158.10s | Method=fedcda
[Round 047/100] Acc=22.290 | RoundTime=25.77s | TotalTime=1183.88s | Method=fedcda
[Round 048/100] Acc=21.470 | RoundTime=25.33s | TotalTime=1209.21s | Method=fedcda
[Round 049/100] Acc=20.890 | RoundTime=25.71s | TotalTime=1234.92s | Method=fedcda
[Round 050/100] Acc=22.870 | RoundTime=27.66s | TotalTime=1262.57s | Method=fedcda
