====================================================================================================
Training started at: 2026-03-27 05:14:32
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_svhn_20260327-051432-780232_pid4004204.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_svhn_20260327-051432-780232_pid4004204.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.830 | Pure=70.080 | RoundTime=37.96s | TotalTime=37.96s | Method=feddenoise
[Round 002/100] Acc=52.110 | Pure=70.125 | RoundTime=36.31s | TotalTime=74.27s | Method=feddenoise
[Round 003/100] Acc=58.700 | Pure=70.137 | RoundTime=37.29s | TotalTime=111.56s | Method=feddenoise
[Round 004/100] Acc=75.930 | Pure=70.119 | RoundTime=37.05s | TotalTime=148.61s | Method=feddenoise
[Round 005/100] Acc=73.000 | Pure=70.119 | RoundTime=37.90s | TotalTime=186.51s | Method=feddenoise
[Round 006/100] Acc=73.500 | Pure=70.062 | RoundTime=38.76s | TotalTime=225.26s | Method=feddenoise
[Round 007/100] Acc=78.510 | Pure=70.105 | RoundTime=34.02s | TotalTime=259.28s | Method=feddenoise
[Round 008/100] Acc=73.860 | Pure=70.110 | RoundTime=36.61s | TotalTime=295.89s | Method=feddenoise
[Round 009/100] Acc=75.980 | Pure=70.118 | RoundTime=38.23s | TotalTime=334.12s | Method=feddenoise
[Round 010/100] Acc=79.440 | Pure=70.061 | RoundTime=36.45s | TotalTime=370.58s | Method=feddenoise
[Round 011/100] Acc=79.610 | Pure=87.106 | RoundTime=53.68s | TotalTime=424.26s | Method=feddenoise
[Round 012/100] Acc=79.260 | Pure=87.669 | RoundTime=51.10s | TotalTime=475.35s | Method=feddenoise
[Round 013/100] Acc=80.740 | Pure=86.875 | RoundTime=50.25s | TotalTime=525.60s | Method=feddenoise
[Round 014/100] Acc=82.860 | Pure=88.248 | RoundTime=50.86s | TotalTime=576.47s | Method=feddenoise
[Round 015/100] Acc=77.550 | Pure=87.211 | RoundTime=49.42s | TotalTime=625.88s | Method=feddenoise
[Round 016/100] Acc=85.120 | Pure=85.553 | RoundTime=51.94s | TotalTime=677.82s | Method=feddenoise
[Round 017/100] Acc=81.670 | Pure=88.449 | RoundTime=50.75s | TotalTime=728.57s | Method=feddenoise
[Round 018/100] Acc=81.270 | Pure=88.041 | RoundTime=52.42s | TotalTime=780.99s | Method=feddenoise
[Round 019/100] Acc=83.670 | Pure=87.290 | RoundTime=51.92s | TotalTime=832.91s | Method=feddenoise
[Round 020/100] Acc=82.510 | Pure=88.241 | RoundTime=53.62s | TotalTime=886.53s | Method=feddenoise
[Round 021/100] Acc=84.320 | Pure=91.354 | RoundTime=49.39s | TotalTime=935.92s | Method=feddenoise
[Round 022/100] Acc=85.100 | Pure=91.641 | RoundTime=52.66s | TotalTime=988.58s | Method=feddenoise
[Round 023/100] Acc=84.560 | Pure=91.469 | RoundTime=51.05s | TotalTime=1039.63s | Method=feddenoise
[Round 024/100] Acc=85.440 | Pure=91.858 | RoundTime=50.59s | TotalTime=1090.22s | Method=feddenoise
[Round 025/100] Acc=86.110 | Pure=91.031 | RoundTime=52.20s | TotalTime=1142.42s | Method=feddenoise
[Round 026/100] Acc=85.810 | Pure=91.005 | RoundTime=52.13s | TotalTime=1194.55s | Method=feddenoise
[Round 027/100] Acc=85.770 | Pure=91.522 | RoundTime=53.98s | TotalTime=1248.54s | Method=feddenoise
[Round 028/100] Acc=85.560 | Pure=91.765 | RoundTime=49.36s | TotalTime=1297.90s | Method=feddenoise
[Round 029/100] Acc=86.300 | Pure=91.754 | RoundTime=52.37s | TotalTime=1350.26s | Method=feddenoise
[Round 030/100] Acc=86.420 | Pure=91.645 | RoundTime=51.22s | TotalTime=1401.48s | Method=feddenoise
[Round 031/100] Acc=86.240 | Pure=92.033 | RoundTime=50.83s | TotalTime=1452.32s | Method=feddenoise
[Round 032/100] Acc=85.110 | Pure=92.508 | RoundTime=51.67s | TotalTime=1503.99s | Method=feddenoise
[Round 033/100] Acc=85.050 | Pure=91.798 | RoundTime=53.10s | TotalTime=1557.09s | Method=feddenoise
[Round 034/100] Acc=85.010 | Pure=92.371 | RoundTime=54.31s | TotalTime=1611.40s | Method=feddenoise
[Round 035/100] Acc=85.290 | Pure=92.339 | RoundTime=49.39s | TotalTime=1660.79s | Method=feddenoise
[Round 036/100] Acc=87.250 | Pure=91.693 | RoundTime=49.26s | TotalTime=1710.05s | Method=feddenoise
[Round 037/100] Acc=86.270 | Pure=92.960 | RoundTime=50.46s | TotalTime=1760.51s | Method=feddenoise
[Round 038/100] Acc=85.440 | Pure=92.655 | RoundTime=49.85s | TotalTime=1810.36s | Method=feddenoise
[Round 039/100] Acc=86.520 | Pure=92.556 | RoundTime=50.27s | TotalTime=1860.63s | Method=feddenoise
[Round 040/100] Acc=86.410 | Pure=92.236 | RoundTime=50.52s | TotalTime=1911.15s | Method=feddenoise
[Round 041/100] Acc=87.200 | Pure=93.580 | RoundTime=48.23s | TotalTime=1959.39s | Method=feddenoise
[Round 042/100] Acc=88.000 | Pure=93.266 | RoundTime=51.24s | TotalTime=2010.63s | Method=feddenoise
[Round 043/100] Acc=87.620 | Pure=93.535 | RoundTime=49.82s | TotalTime=2060.45s | Method=feddenoise
[Round 044/100] Acc=87.440 | Pure=93.929 | RoundTime=52.88s | TotalTime=2113.33s | Method=feddenoise
[Round 045/100] Acc=87.280 | Pure=94.270 | RoundTime=50.84s | TotalTime=2164.17s | Method=feddenoise
[Round 046/100] Acc=86.750 | Pure=93.447 | RoundTime=48.92s | TotalTime=2213.09s | Method=feddenoise
[Round 047/100] Acc=87.950 | Pure=93.185 | RoundTime=49.09s | TotalTime=2262.18s | Method=feddenoise
[Round 048/100] Acc=88.410 | Pure=93.663 | RoundTime=51.20s | TotalTime=2313.38s | Method=feddenoise
[Round 049/100] Acc=87.920 | Pure=93.529 | RoundTime=48.25s | TotalTime=2361.63s | Method=feddenoise
[Round 050/100] Acc=87.800 | Pure=94.457 | RoundTime=49.01s | TotalTime=2410.64s | Method=feddenoise
[Round 051/100] Acc=87.500 | Pure=94.115 | RoundTime=50.23s | TotalTime=2460.87s | Method=feddenoise
[Round 052/100] Acc=87.800 | Pure=93.026 | RoundTime=49.46s | TotalTime=2510.33s | Method=feddenoise
[Round 053/100] Acc=88.310 | Pure=93.915 | RoundTime=51.23s | TotalTime=2561.55s | Method=feddenoise
[Round 054/100] Acc=88.710 | Pure=92.848 | RoundTime=50.66s | TotalTime=2612.21s | Method=feddenoise
[Round 055/100] Acc=88.140 | Pure=93.136 | RoundTime=48.40s | TotalTime=2660.62s | Method=feddenoise
[Round 056/100] Acc=88.660 | Pure=92.670 | RoundTime=51.30s | TotalTime=2711.92s | Method=feddenoise
[Round 057/100] Acc=88.490 | Pure=93.980 | RoundTime=50.17s | TotalTime=2762.09s | Method=feddenoise
[Round 058/100] Acc=88.410 | Pure=93.451 | RoundTime=51.48s | TotalTime=2813.57s | Method=feddenoise
[Round 059/100] Acc=88.300 | Pure=93.705 | RoundTime=52.86s | TotalTime=2866.43s | Method=feddenoise
[Round 060/100] Acc=88.830 | Pure=92.420 | RoundTime=51.66s | TotalTime=2918.09s | Method=feddenoise
[Round 061/100] Acc=88.330 | Pure=93.833 | RoundTime=49.56s | TotalTime=2967.65s | Method=feddenoise
[Round 062/100] Acc=88.100 | Pure=93.809 | RoundTime=51.25s | TotalTime=3018.89s | Method=feddenoise
[Round 063/100] Acc=88.360 | Pure=93.898 | RoundTime=51.11s | TotalTime=3070.00s | Method=feddenoise
[Round 064/100] Acc=89.000 | Pure=93.962 | RoundTime=50.42s | TotalTime=3120.42s | Method=feddenoise
[Round 065/100] Acc=88.660 | Pure=92.984 | RoundTime=50.33s | TotalTime=3170.75s | Method=feddenoise
[Round 066/100] Acc=89.070 | Pure=93.354 | RoundTime=49.24s | TotalTime=3219.99s | Method=feddenoise
[Round 067/100] Acc=88.990 | Pure=93.283 | RoundTime=52.24s | TotalTime=3272.22s | Method=feddenoise
[Round 068/100] Acc=88.330 | Pure=92.830 | RoundTime=52.15s | TotalTime=3324.37s | Method=feddenoise
[Round 069/100] Acc=88.360 | Pure=93.603 | RoundTime=50.66s | TotalTime=3375.03s | Method=feddenoise
[Round 070/100] Acc=88.810 | Pure=93.429 | RoundTime=51.25s | TotalTime=3426.28s | Method=feddenoise
[Round 071/100] Acc=88.250 | Pure=92.819 | RoundTime=50.63s | TotalTime=3476.91s | Method=feddenoise
[Round 072/100] Acc=86.950 | Pure=91.639 | RoundTime=53.06s | TotalTime=3529.98s | Method=feddenoise
[Round 073/100] Acc=86.630 | Pure=92.959 | RoundTime=49.51s | TotalTime=3579.48s | Method=feddenoise
[Round 074/100] Acc=88.820 | Pure=91.638 | RoundTime=51.78s | TotalTime=3631.27s | Method=feddenoise
[Round 075/100] Acc=84.700 | Pure=93.671 | RoundTime=52.55s | TotalTime=3683.82s | Method=feddenoise
[Round 076/100] Acc=86.800 | Pure=92.628 | RoundTime=52.11s | TotalTime=3735.93s | Method=feddenoise
[Round 077/100] Acc=87.340 | Pure=93.023 | RoundTime=49.80s | TotalTime=3785.73s | Method=feddenoise
[Round 078/100] Acc=88.260 | Pure=91.954 | RoundTime=50.21s | TotalTime=3835.94s | Method=feddenoise
[Round 079/100] Acc=86.590 | Pure=93.397 | RoundTime=50.33s | TotalTime=3886.27s | Method=feddenoise
[Round 080/100] Acc=87.210 | Pure=93.272 | RoundTime=50.53s | TotalTime=3936.80s | Method=feddenoise
[Round 081/100] Acc=88.070 | Pure=93.653 | RoundTime=51.97s | TotalTime=3988.77s | Method=feddenoise
[Round 082/100] Acc=88.230 | Pure=93.737 | RoundTime=48.90s | TotalTime=4037.67s | Method=feddenoise
[Round 083/100] Acc=88.320 | Pure=93.511 | RoundTime=51.48s | TotalTime=4089.15s | Method=feddenoise
[Round 084/100] Acc=88.340 | Pure=93.704 | RoundTime=50.67s | TotalTime=4139.82s | Method=feddenoise
[Round 085/100] Acc=88.060 | Pure=93.833 | RoundTime=50.94s | TotalTime=4190.75s | Method=feddenoise
[Round 086/100] Acc=88.310 | Pure=91.918 | RoundTime=49.83s | TotalTime=4240.58s | Method=feddenoise
[Round 087/100] Acc=88.300 | Pure=93.641 | RoundTime=51.72s | TotalTime=4292.31s | Method=feddenoise
[Round 088/100] Acc=88.610 | Pure=92.637 | RoundTime=50.84s | TotalTime=4343.15s | Method=feddenoise
