====================================================================================================
Training started at: 2026-03-30 15:14:36
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-151436-487210_pid5528.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-151436-487210_pid5528.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.53s | TotalTime=23.53s | Method=fedcda
[Round 002/100] Acc=11.030 | RoundTime=23.26s | TotalTime=46.79s | Method=fedcda
[Round 003/100] Acc=14.910 | RoundTime=23.23s | TotalTime=70.03s | Method=fedcda
[Round 004/100] Acc=13.230 | RoundTime=23.32s | TotalTime=93.35s | Method=fedcda
[Round 005/100] Acc=18.480 | RoundTime=23.90s | TotalTime=117.26s | Method=fedcda
[Round 006/100] Acc=10.660 | RoundTime=23.62s | TotalTime=140.88s | Method=fedcda
[Round 007/100] Acc=16.990 | RoundTime=23.04s | TotalTime=163.92s | Method=fedcda
[Round 008/100] Acc=10.880 | RoundTime=23.11s | TotalTime=187.03s | Method=fedcda
[Round 009/100] Acc=21.050 | RoundTime=23.45s | TotalTime=210.48s | Method=fedcda
[Round 010/100] Acc=19.830 | RoundTime=23.51s | TotalTime=233.99s | Method=fedcda
[Round 011/100] Acc=11.660 | RoundTime=25.93s | TotalTime=259.92s | Method=fedcda
[Round 012/100] Acc=19.810 | RoundTime=23.29s | TotalTime=283.21s | Method=fedcda
[Round 013/100] Acc=15.830 | RoundTime=19.47s | TotalTime=302.67s | Method=fedcda
[Round 014/100] Acc=21.020 | RoundTime=19.79s | TotalTime=322.46s | Method=fedcda
