epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	10.0	None	None	None	None	None	None	None	81.8471	81.8533
1	warmup	warmup	10.0	None	None	None	None	None	None	None	76.8429	158.7052
2	warmup	warmup	10.32	None	None	None	None	None	None	None	78.1459	236.8590
3	warmup	warmup	14.92	None	None	None	None	None	None	None	77.1097	313.9763
4	warmup	warmup	20.35	None	None	None	None	None	None	None	80.8058	394.7901
5	warmup	warmup	29.82	None	None	None	None	None	None	None	77.6708	472.4687
6	warmup	warmup	30.72	None	None	None	None	None	None	None	76.0334	548.5115
7	warmup	warmup	35.7	None	None	None	None	None	None	None	77.2196	625.7391
8	warmup	warmup	35.93	None	None	None	None	None	None	None	77.6813	703.4321
9	warmup	warmup	38.85	None	None	None	None	None	None	None	77.5977	781.0379
10	warmup	warmup	39.74	None	None	None	None	None	None	None	77.9768	859.0211
11	warmup	warmup	42.17	None	None	None	None	None	None	None	77.5603	936.5879
12	warmup	warmup	43.07	None	None	None	None	None	None	None	75.3102	1011.9094
13	warmup	warmup	43.15	None	None	None	None	None	None	None	78.5333	1090.4521
14	warmup	warmup	43.75	None	None	None	None	None	None	None	75.6491	1166.1097
15	warmup	warmup	43.09	None	None	None	None	None	None	None	74.5849	1240.7017
16	warmup	warmup	43.63	None	None	None	None	None	None	None	77.6187	1318.3291
17	warmup	warmup	44.42	None	None	None	None	None	None	None	77.8929	1396.2308
18	warmup	warmup	43.47	None	None	None	None	None	None	None	78.0537	1474.2938
19	warmup	warmup	43.11	None	None	None	None	None	None	None	123.9901	1598.2988
20	stage_1	0	42.26	50.939	50.939	96.784	67.84	6.784	95.0	0.984	84.8382	1683.1437
21	stage_1	0	42.25	50.939	50.939	96.784	67.84	6.784	95.0	0.984	86.4206	1769.5720
22	stage_1	0	42.65	50.939	50.939	96.784	67.84	6.784	95.0	0.984	86.9508	1856.5302
23	stage_1	0	42.15	50.939	50.939	96.784	67.84	6.784	95.0	0.984	87.0704	1943.6080
24	stage_1	0	42.92	50.939	50.939	96.784	67.84	6.784	95.0	0.984	85.7706	2029.3882
25	stage_1	0	41.47	50.939	50.939	96.784	67.84	6.784	95.0	0.984	82.9985	2112.4027
26	stage_1	0	41.55	50.939	50.939	96.784	67.84	6.784	95.0	0.984	85.1748	2197.5853
27	stage_1	0	40.69	50.939	50.939	96.784	67.84	6.784	95.0	0.984	83.3670	2280.9588
28	stage_1	0	40.54	50.939	50.939	96.784	67.84	6.784	95.0	0.984	136.6943	2417.6624
29	stage_2	1	41.55	51.891	51.891	93.404	67.02	13.404	90.0	0.983	94.1292	2511.7999
30	stage_2	1	41.29	51.891	51.891	93.404	67.02	13.404	90.0	0.983	91.8892	2603.7005
31	stage_2	1	40.96	51.891	51.891	93.404	67.02	13.404	90.0	0.983	98.6765	2702.3841
32	stage_2	1	41.04	51.891	51.891	93.404	67.02	13.404	90.0	0.983	92.9897	2795.3822
33	stage_2	1	40.76	51.891	51.891	93.404	67.02	13.404	90.0	0.983	92.2312	2887.6204
34	stage_2	1	40.43	51.891	51.891	93.404	67.02	13.404	90.0	0.983	92.1611	2979.7917
35	stage_2	1	39.86	51.891	51.891	93.404	67.02	13.404	90.0	0.983	91.2742	3071.0758
36	stage_2	1	39.79	51.891	51.891	93.404	67.02	13.404	90.0	0.983	89.4104	3160.4927
37	stage_2	1	39.75	51.891	51.891	93.404	67.02	13.404	90.0	0.983	138.6339	3299.1337
38	stage_3	2	40.87	52.767	52.767	89.704	65.68	19.704	85.0	0.98	88.8537	3387.9961
39	stage_3	2	40.41	52.767	52.767	89.704	65.68	19.704	85.0	0.98	88.2125	3476.2229
40	stage_3	2	40.19	52.767	52.767	89.704	65.68	19.704	85.0	0.98	90.5911	3566.8255
41	stage_3	2	40.01	52.767	52.767	89.704	65.68	19.704	85.0	0.98	93.3016	3660.1376
42	stage_3	2	39.92	52.767	52.767	89.704	65.68	19.704	85.0	0.98	93.3026	3753.4476
43	stage_3	2	39.3	52.767	52.767	89.704	65.68	19.704	85.0	0.98	92.3617	3845.8173
44	stage_3	2	39.48	52.767	52.767	89.704	65.68	19.704	85.0	0.98	93.4428	3939.2679
45	stage_3	2	38.98	52.767	52.767	89.704	65.68	19.704	85.0	0.98	95.9621	4035.2399
46	stage_3	2	39.03	52.767	52.767	89.704	65.68	19.704	85.0	0.98	145.3402	4180.5880
47	stage_4	3	39.43	52.6	52.6	84.16	60.4	24.16	80.0	0.979	96.8105	4277.4081
48	stage_4	3	39.36	52.6	52.6	84.16	60.4	24.16	80.0	0.979	94.8559	4372.2727
49	stage_4	3	39.84	52.6	52.6	84.16	60.4	24.16	80.0	0.979	90.9294	4463.2112
50	stage_4	3	39.06	52.6	52.6	84.16	60.4	24.16	80.0	0.979	95.5699	4558.7897
51	stage_4	3	38.25	52.6	52.6	84.16	60.4	24.16	80.0	0.979	91.5789	4650.3784
52	stage_4	3	38.07	52.6	52.6	84.16	60.4	24.16	80.0	0.979	94.4275	4744.8751
53	stage_4	3	38.16	52.6	52.6	84.16	60.4	24.16	80.0	0.979	94.0773	4838.9626
54	stage_4	3	37.89	52.6	52.6	84.16	60.4	24.16	80.0	0.979	94.0151	4932.9882
55	stage_4	3	37.4	52.6	52.6	84.16	60.4	24.16	80.0	0.979	142.1616	5075.1580
56	stage_5	4	38.48	53.111	53.111	74.356	57.26	34.356	70.0	0.978	90.1496	5165.3182
57	stage_5	4	37.76	53.111	53.111	74.356	57.26	34.356	70.0	0.978	93.7358	5259.0659
58	stage_5	4	37.86	53.111	53.111	74.356	57.26	34.356	70.0	0.978	95.3151	5354.3902
59	stage_5	4	37.99	53.111	53.111	74.356	57.26	34.356	70.0	0.978	96.2768	5450.6755
60	stage_5	4	38.54	53.111	53.111	74.356	57.26	34.356	70.0	0.978	92.7034	5543.3865
61	stage_5	4	37.19	53.111	53.111	74.356	57.26	34.356	70.0	0.978	90.5088	5633.9027
62	stage_5	4	37.53	53.111	53.111	74.356	57.26	34.356	70.0	0.978	95.1115	5729.0235
63	stage_5	4	37.61	53.111	53.111	74.356	57.26	34.356	70.0	0.978	93.7379	5822.7687
64	stage_5	4	37.42	53.111	53.111	74.356	57.26	34.356	70.0	0.978	146.5173	5969.2962
65	stage_6	5	38.21	53.049	53.049	68.964	55.663	38.964	65.0	0.978	100.5588	6069.8658
