====================================================================================================
Training started at: 2026-03-31 04:48:49
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.4
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-044849-459354_pid2256891.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-044849-459354_pid2256891.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.58s | TotalTime=23.58s | Method=fedcda
[Round 002/100] Acc=10.050 | RoundTime=23.60s | TotalTime=47.17s | Method=fedcda
[Round 003/100] Acc=18.370 | RoundTime=23.59s | TotalTime=70.76s | Method=fedcda
[Round 004/100] Acc=23.720 | RoundTime=23.85s | TotalTime=94.61s | Method=fedcda
[Round 005/100] Acc=19.300 | RoundTime=24.15s | TotalTime=118.76s | Method=fedcda
[Round 006/100] Acc=21.570 | RoundTime=24.68s | TotalTime=143.44s | Method=fedcda
[Round 007/100] Acc=27.300 | RoundTime=24.66s | TotalTime=168.10s | Method=fedcda
[Round 008/100] Acc=17.730 | RoundTime=24.04s | TotalTime=192.14s | Method=fedcda
[Round 009/100] Acc=21.930 | RoundTime=24.86s | TotalTime=217.01s | Method=fedcda
[Round 010/100] Acc=20.720 | RoundTime=26.28s | TotalTime=243.29s | Method=fedcda
[Round 011/100] Acc=15.710 | RoundTime=23.98s | TotalTime=267.27s | Method=fedcda
[Round 012/100] Acc=21.860 | RoundTime=23.69s | TotalTime=290.96s | Method=fedcda
[Round 013/100] Acc=24.720 | RoundTime=21.54s | TotalTime=312.50s | Method=fedcda
[Round 014/100] Acc=27.280 | RoundTime=21.83s | TotalTime=334.33s | Method=fedcda
