epoch	acc	pure	round_time_sec	total_time_sec
0	10.0	None	24.1944	24.1946
1	23.37	None	23.5213	47.7160
2	34.01	None	23.9617	71.6780
3	29.57	None	23.7796	95.4578
4	34.58	None	23.3314	118.7894
5	43.08	None	24.5032	143.2927
6	44.58	None	24.3450	167.6379
7	39.3	None	23.6516	191.2897
8	29.01	None	24.5846	215.8745
9	51.0	None	26.3281	242.2028
10	47.06	None	24.0860	266.2890
11	51.76	None	23.6882	289.9773
12	45.98	None	22.6907	312.6682
13	51.48	None	22.1738	334.8423
14	48.18	None	22.7616	357.6042
15	47.32	None	22.4533	380.0578
16	51.46	None	23.3411	403.3991
17	49.21	None	23.2932	426.6924
18	60.3	None	23.4095	450.1021
19	61.72	None	23.3994	473.5018
20	56.9	None	23.2306	496.7326
21	59.8	None	23.8995	520.6323
22	54.94	None	25.8496	546.4821
23	57.93	None	23.3175	569.7998
24	55.55	None	23.8085	593.6085
25	56.63	None	23.1861	616.7949
26	65.39	None	23.7670	640.5620
27	62.21	None	23.4843	664.0465
28	61.2	None	24.3000	688.3466
29	58.91	None	24.7263	713.0731
30	57.97	None	24.2919	737.3652
31	60.52	None	24.0526	761.4181
32	63.98	None	23.5044	784.9226
33	66.78	None	23.7012	808.6240
34	60.79	None	24.6209	833.2451
35	65.22	None	25.8838	859.1291
36	67.68	None	23.8569	882.9864
37	54.67	None	23.8243	906.8109
38	55.41	None	23.0392	929.8503
39	60.84	None	24.4382	954.2887
40	54.01	None	24.2914	978.5803
41	68.04	None	23.9657	1002.5462
42	58.56	None	23.9291	1026.4756
43	60.84	None	24.5276	1051.0034
44	59.74	None	23.8429	1074.8466
45	66.76	None	24.4793	1099.3260
46	61.39	None	23.4919	1122.8181
47	61.93	None	23.3699	1146.1882
48	67.57	None	24.0378	1170.2262
49	54.85	None	25.6872	1195.9136
50	55.88	None	33.8518	1229.7656
51	55.34	None	32.8994	1262.6652
52	55.5	None	32.2754	1294.9409
53	55.56	None	32.8194	1327.7605
54	55.6	None	32.9584	1360.7193
55	55.7	None	33.0812	1393.8008
56	56.25	None	32.6576	1426.4586
57	56.78	None	33.2125	1459.6712
58	57.19	None	32.7153	1492.3868
59	56.64	None	32.9752	1525.3621
60	57.46	None	35.1344	1560.4967
61	57.52	None	32.6836	1593.1805
62	57.49	None	32.9856	1626.1663
63	57.63	None	33.4931	1659.6598
64	58.03	None	33.5915	1693.2516
65	58.02	None	32.9924	1726.2443
66	58.07	None	33.6749	1759.9194
67	68.31	None	33.4094	1793.3292
68	68.39	None	33.5328	1826.8622
69	68.0	None	35.6160	1862.4784
70	67.87	None	33.6516	1896.1304
71	67.72	None	33.1411	1929.2718
72	67.27	None	33.0575	1962.3298
73	67.06	None	33.0529	1995.3831
74	67.26	None	33.1159	2028.4993
75	67.19	None	32.7780	2061.2775
76	68.71	None	33.2268	2094.5051
77	68.55	None	33.4696	2127.9749
78	68.54	None	34.3446	2162.3198
79	68.57	None	32.2367	2194.5567
80	71.0	None	32.7292	2227.2862
81	70.94	None	31.9118	2259.1983
82	70.78	None	31.7757	2290.9742
83	70.9	None	31.3927	2322.3672
84	70.9	None	33.0393	2355.4067
85	70.85	None	33.5811	2388.9881
86	70.59	None	33.5361	2422.5246
87	70.63	None	33.3773	2455.9021
88	70.69	None	33.6257	2489.5281
89	70.95	None	33.0027	2522.5310
90	71.04	None	32.6572	2555.1885
91	71.07	None	32.7968	2587.9855
92	70.98	None	33.2055	2621.1912
93	70.85	None	33.7556	2654.9470
94	70.72	None	33.0719	2688.0191
95	70.71	None	33.0481	2721.0676
96	70.74	None	32.7607	2753.8285
97	70.68	None	32.1275	2785.9562
98	70.6	None	34.0001	2819.9566
99	70.63	None	32.3779	2852.3349
