====================================================================================================
Training started at: 2026-03-15 00:21:14
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-002114.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-002114.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=70.010 | RoundTime=49.59s | TotalTime=49.59s | Method=feddenoise
[Round 002/100] Acc=66.020 | Pure=69.938 | RoundTime=50.27s | TotalTime=99.86s | Method=feddenoise
[Round 003/100] Acc=85.830 | Pure=70.029 | RoundTime=50.03s | TotalTime=149.89s | Method=feddenoise
[Round 004/100] Acc=84.640 | Pure=69.956 | RoundTime=50.40s | TotalTime=200.29s | Method=feddenoise
[Round 005/100] Acc=91.470 | Pure=69.990 | RoundTime=50.01s | TotalTime=250.30s | Method=feddenoise
[Round 006/100] Acc=91.370 | Pure=70.003 | RoundTime=49.53s | TotalTime=299.82s | Method=feddenoise
[Round 007/100] Acc=89.830 | Pure=70.057 | RoundTime=50.16s | TotalTime=349.99s | Method=feddenoise
[Round 008/100] Acc=88.820 | Pure=70.042 | RoundTime=51.72s | TotalTime=401.71s | Method=feddenoise
[Round 009/100] Acc=93.470 | Pure=69.966 | RoundTime=51.34s | TotalTime=453.05s | Method=feddenoise
[Round 010/100] Acc=88.760 | Pure=70.000 | RoundTime=51.23s | TotalTime=504.28s | Method=feddenoise
[Round 011/100] Acc=93.340 | Pure=80.712 | RoundTime=64.24s | TotalTime=568.52s | Method=feddenoise
