====================================================================================================
Training started at: 2026-03-15 00:22:27
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-002227.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-002227.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=70.013 | RoundTime=49.39s | TotalTime=49.39s | Method=feddenoise
[Round 002/100] Acc=50.810 | Pure=70.003 | RoundTime=48.80s | TotalTime=98.18s | Method=feddenoise
[Round 003/100] Acc=74.040 | Pure=70.005 | RoundTime=49.14s | TotalTime=147.32s | Method=feddenoise
[Round 004/100] Acc=91.880 | Pure=70.000 | RoundTime=48.35s | TotalTime=195.68s | Method=feddenoise
[Round 005/100] Acc=92.470 | Pure=69.984 | RoundTime=49.38s | TotalTime=245.06s | Method=feddenoise
[Round 006/100] Acc=93.140 | Pure=70.023 | RoundTime=48.83s | TotalTime=293.89s | Method=feddenoise
[Round 007/100] Acc=88.350 | Pure=70.089 | RoundTime=49.04s | TotalTime=342.93s | Method=feddenoise
[Round 008/100] Acc=86.560 | Pure=70.078 | RoundTime=49.46s | TotalTime=392.38s | Method=feddenoise
[Round 009/100] Acc=89.520 | Pure=70.086 | RoundTime=49.34s | TotalTime=441.72s | Method=feddenoise
[Round 010/100] Acc=90.770 | Pure=70.016 | RoundTime=49.28s | TotalTime=491.00s | Method=feddenoise
[Round 011/100] Acc=90.410 | Pure=80.446 | RoundTime=62.71s | TotalTime=553.71s | Method=feddenoise
[Round 012/100] Acc=91.000 | Pure=81.053 | RoundTime=64.52s | TotalTime=618.23s | Method=feddenoise
[Round 013/100] Acc=96.030 | Pure=80.339 | RoundTime=66.39s | TotalTime=684.62s | Method=feddenoise
[Round 014/100] Acc=94.660 | Pure=81.146 | RoundTime=62.75s | TotalTime=747.38s | Method=feddenoise
[Round 015/100] Acc=92.080 | Pure=81.002 | RoundTime=65.66s | TotalTime=813.04s | Method=feddenoise
[Round 016/100] Acc=93.680 | Pure=81.054 | RoundTime=61.37s | TotalTime=874.41s | Method=feddenoise
[Round 017/100] Acc=94.560 | Pure=80.482 | RoundTime=64.21s | TotalTime=938.62s | Method=feddenoise
[Round 018/100] Acc=94.320 | Pure=81.074 | RoundTime=62.13s | TotalTime=1000.75s | Method=feddenoise
[Round 019/100] Acc=95.460 | Pure=80.522 | RoundTime=63.76s | TotalTime=1064.51s | Method=feddenoise
[Round 020/100] Acc=94.910 | Pure=81.099 | RoundTime=62.98s | TotalTime=1127.50s | Method=feddenoise
[Round 021/100] Acc=93.870 | Pure=80.805 | RoundTime=66.44s | TotalTime=1193.94s | Method=feddenoise
[Round 022/100] Acc=95.880 | Pure=80.852 | RoundTime=63.59s | TotalTime=1257.53s | Method=feddenoise
[Round 023/100] Acc=95.970 | Pure=81.080 | RoundTime=62.52s | TotalTime=1320.04s | Method=feddenoise
[Round 024/100] Acc=92.270 | Pure=81.224 | RoundTime=63.87s | TotalTime=1383.91s | Method=feddenoise
[Round 025/100] Acc=95.860 | Pure=80.990 | RoundTime=61.42s | TotalTime=1445.34s | Method=feddenoise
[Round 026/100] Acc=96.200 | Pure=80.890 | RoundTime=62.66s | TotalTime=1508.00s | Method=feddenoise
[Round 027/100] Acc=92.690 | Pure=80.987 | RoundTime=62.44s | TotalTime=1570.44s | Method=feddenoise
[Round 028/100] Acc=95.710 | Pure=80.573 | RoundTime=63.49s | TotalTime=1633.93s | Method=feddenoise
[Round 029/100] Acc=89.660 | Pure=81.142 | RoundTime=61.83s | TotalTime=1695.76s | Method=feddenoise
[Round 030/100] Acc=96.370 | Pure=81.006 | RoundTime=63.92s | TotalTime=1759.68s | Method=feddenoise
[Round 031/100] Acc=96.100 | Pure=81.283 | RoundTime=63.02s | TotalTime=1822.70s | Method=feddenoise
[Round 032/100] Acc=93.060 | Pure=81.071 | RoundTime=64.76s | TotalTime=1887.46s | Method=feddenoise
[Round 033/100] Acc=95.670 | Pure=81.284 | RoundTime=65.18s | TotalTime=1952.65s | Method=feddenoise
[Round 034/100] Acc=93.880 | Pure=81.189 | RoundTime=62.84s | TotalTime=2015.48s | Method=feddenoise
[Round 035/100] Acc=95.320 | Pure=81.299 | RoundTime=64.00s | TotalTime=2079.49s | Method=feddenoise
[Round 036/100] Acc=95.850 | Pure=81.156 | RoundTime=61.17s | TotalTime=2140.65s | Method=feddenoise
[Round 037/100] Acc=95.710 | Pure=81.104 | RoundTime=62.79s | TotalTime=2203.45s | Method=feddenoise
[Round 038/100] Acc=94.960 | Pure=81.160 | RoundTime=65.32s | TotalTime=2268.77s | Method=feddenoise
[Round 039/100] Acc=96.020 | Pure=81.026 | RoundTime=63.22s | TotalTime=2331.99s | Method=feddenoise
[Round 040/100] Acc=94.050 | Pure=81.230 | RoundTime=62.28s | TotalTime=2394.27s | Method=feddenoise
[Round 041/100] Acc=95.410 | Pure=79.839 | RoundTime=66.54s | TotalTime=2460.81s | Method=feddenoise
[Round 042/100] Acc=95.880 | Pure=80.297 | RoundTime=63.81s | TotalTime=2524.62s | Method=feddenoise
[Round 043/100] Acc=95.530 | Pure=79.891 | RoundTime=62.97s | TotalTime=2587.59s | Method=feddenoise
[Round 044/100] Acc=94.020 | Pure=80.750 | RoundTime=63.07s | TotalTime=2650.66s | Method=feddenoise
[Round 045/100] Acc=95.440 | Pure=80.162 | RoundTime=64.09s | TotalTime=2714.75s | Method=feddenoise
[Round 046/100] Acc=94.170 | Pure=80.718 | RoundTime=64.23s | TotalTime=2778.98s | Method=feddenoise
[Round 047/100] Acc=94.220 | Pure=80.391 | RoundTime=62.45s | TotalTime=2841.43s | Method=feddenoise
[Round 048/100] Acc=95.090 | Pure=80.121 | RoundTime=63.45s | TotalTime=2904.88s | Method=feddenoise
[Round 049/100] Acc=96.080 | Pure=80.071 | RoundTime=65.47s | TotalTime=2970.35s | Method=feddenoise
[Round 050/100] Acc=96.220 | Pure=79.552 | RoundTime=64.07s | TotalTime=3034.42s | Method=feddenoise
[Round 051/100] Acc=95.390 | Pure=80.897 | RoundTime=63.18s | TotalTime=3097.60s | Method=feddenoise
[Round 052/100] Acc=94.380 | Pure=80.793 | RoundTime=63.69s | TotalTime=3161.29s | Method=feddenoise
[Round 053/100] Acc=95.280 | Pure=80.749 | RoundTime=62.58s | TotalTime=3223.87s | Method=feddenoise
[Round 054/100] Acc=93.580 | Pure=80.891 | RoundTime=63.71s | TotalTime=3287.58s | Method=feddenoise
[Round 055/100] Acc=95.260 | Pure=81.044 | RoundTime=63.32s | TotalTime=3350.90s | Method=feddenoise
[Round 056/100] Acc=96.230 | Pure=81.115 | RoundTime=63.68s | TotalTime=3414.58s | Method=feddenoise
[Round 057/100] Acc=95.890 | Pure=80.969 | RoundTime=65.31s | TotalTime=3479.90s | Method=feddenoise
[Round 058/100] Acc=96.200 | Pure=81.032 | RoundTime=62.37s | TotalTime=3542.26s | Method=feddenoise
[Round 059/100] Acc=94.950 | Pure=81.124 | RoundTime=65.31s | TotalTime=3607.57s | Method=feddenoise
[Round 060/100] Acc=95.740 | Pure=81.166 | RoundTime=64.38s | TotalTime=3671.96s | Method=feddenoise
[Round 061/100] Acc=95.480 | Pure=80.754 | RoundTime=64.37s | TotalTime=3736.33s | Method=feddenoise
[Round 062/100] Acc=95.540 | Pure=80.665 | RoundTime=63.62s | TotalTime=3799.94s | Method=feddenoise
[Round 063/100] Acc=94.520 | Pure=81.046 | RoundTime=63.26s | TotalTime=3863.21s | Method=feddenoise
[Round 064/100] Acc=95.720 | Pure=80.977 | RoundTime=62.77s | TotalTime=3925.98s | Method=feddenoise
[Round 065/100] Acc=94.850 | Pure=81.052 | RoundTime=61.79s | TotalTime=3987.77s | Method=feddenoise
[Round 066/100] Acc=95.670 | Pure=80.791 | RoundTime=63.83s | TotalTime=4051.61s | Method=feddenoise
[Round 067/100] Acc=94.860 | Pure=80.879 | RoundTime=60.96s | TotalTime=4112.57s | Method=feddenoise
[Round 068/100] Acc=95.200 | Pure=81.010 | RoundTime=62.37s | TotalTime=4174.94s | Method=feddenoise
[Round 069/100] Acc=95.490 | Pure=80.882 | RoundTime=62.05s | TotalTime=4236.99s | Method=feddenoise
[Round 070/100] Acc=94.540 | Pure=81.041 | RoundTime=62.48s | TotalTime=4299.47s | Method=feddenoise
[Round 071/100] Acc=96.080 | Pure=80.604 | RoundTime=63.38s | TotalTime=4362.85s | Method=feddenoise
[Round 072/100] Acc=93.580 | Pure=81.046 | RoundTime=64.57s | TotalTime=4427.42s | Method=feddenoise
[Round 073/100] Acc=95.850 | Pure=80.964 | RoundTime=63.17s | TotalTime=4490.59s | Method=feddenoise
