====================================================================================================
Training started at: 2026-03-17 06:47:41
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/feddenoise_fl_cifar10_20260317-064741-121466_pid1713377.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/feddenoise_fl_cifar10_20260317-064741-121466_pid1713377.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 50
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=13.190 | Pure=70.000 | RoundTime=44.40s | TotalTime=44.40s | Method=feddenoise
[Round 002/100] Acc=10.390 | Pure=70.000 | RoundTime=43.30s | TotalTime=87.70s | Method=feddenoise
[Round 003/100] Acc=13.480 | Pure=70.000 | RoundTime=43.07s | TotalTime=130.78s | Method=feddenoise
[Round 004/100] Acc=23.710 | Pure=70.000 | RoundTime=43.27s | TotalTime=174.04s | Method=feddenoise
[Round 005/100] Acc=26.340 | Pure=70.000 | RoundTime=43.72s | TotalTime=217.76s | Method=feddenoise
[Round 006/100] Acc=24.460 | Pure=70.000 | RoundTime=43.45s | TotalTime=261.21s | Method=feddenoise
[Round 007/100] Acc=24.060 | Pure=70.000 | RoundTime=43.00s | TotalTime=304.22s | Method=feddenoise
[Round 008/100] Acc=24.360 | Pure=70.000 | RoundTime=43.29s | TotalTime=347.51s | Method=feddenoise
[Round 009/100] Acc=31.700 | Pure=70.000 | RoundTime=42.60s | TotalTime=390.10s | Method=feddenoise
[Round 010/100] Acc=28.310 | Pure=70.000 | RoundTime=42.87s | TotalTime=432.97s | Method=feddenoise
[Round 011/100] Acc=28.440 | Pure=73.803 | RoundTime=54.01s | TotalTime=486.98s | Method=feddenoise
[Round 012/100] Acc=25.100 | Pure=78.163 | RoundTime=56.65s | TotalTime=543.63s | Method=feddenoise
[Round 013/100] Acc=23.050 | Pure=75.754 | RoundTime=56.02s | TotalTime=599.66s | Method=feddenoise
[Round 014/100] Acc=28.950 | Pure=72.171 | RoundTime=56.08s | TotalTime=655.73s | Method=feddenoise
[Round 015/100] Acc=29.520 | Pure=80.394 | RoundTime=57.43s | TotalTime=713.17s | Method=feddenoise
