epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	10.0	None	None	None	None	None	None	None	51.3068	51.3143
1	standard	warmup	18.51	None	None	None	None	None	None	None	50.1531	101.4820
2	standard	warmup	16.21	None	None	None	None	None	None	None	51.9580	153.4480
3	standard	warmup	25.68	None	None	None	None	None	None	None	52.9581	206.4198
4	standard	warmup	25.27	None	None	None	None	None	None	None	55.9626	262.3891
5	standard	warmup	33.62	None	None	None	None	None	None	None	55.7168	318.1181
6	standard	warmup	30.34	None	None	None	None	None	None	None	55.6393	373.7644
7	standard	warmup	35.86	None	None	None	None	None	None	None	54.7084	428.4869
8	standard	warmup	28.74	None	None	None	None	None	None	None	56.2877	484.7819
9	standard	warmup	34.96	None	None	None	None	None	None	None	55.1890	539.9857
10	standard	warmup	34.95	None	None	None	None	None	None	None	54.5677	594.5653
11	standard	warmup	38.55	None	None	None	None	None	None	None	53.9825	648.5604
12	standard	warmup	35.63	None	None	None	None	None	None	None	55.7848	704.3568
13	standard	warmup	37.11	None	None	None	None	None	None	None	55.3213	759.6894
14	standard	warmup	40.59	None	None	None	None	None	None	None	55.7682	815.4659
15	standard	warmup	43.28	None	None	None	None	None	None	None	55.8291	871.3078
16	standard	warmup	37.55	None	None	None	None	None	None	None	54.5021	925.8175
17	standard	warmup	39.53	None	None	None	None	None	None	None	56.3182	982.1524
18	standard	warmup	39.23	None	None	None	None	None	None	None	54.4643	1036.6233
19	standard	warmup	41.66	None	None	None	None	None	None	None	55.7397	1092.3741
20	standard	warmup	38.51	None	None	None	None	None	None	None	54.7737	1147.1562
21	standard	warmup	39.38	None	None	None	None	None	None	None	53.5554	1200.7244
22	standard	warmup	51.43	None	None	None	None	None	None	None	55.3766	1256.1078
23	standard	warmup	41.27	None	None	None	None	None	None	None	55.4040	1311.5193
24	standard	warmup	42.72	None	None	None	None	None	None	None	55.7130	1367.2546
25	standard	warmup	40.56	None	None	None	None	None	None	None	55.3336	1422.5973
26	standard	warmup	45.78	None	None	None	None	None	None	None	55.8719	1478.4881
27	standard	warmup	42.23	None	None	None	None	None	None	None	55.1216	1533.6197
28	standard	warmup	48.91	None	None	None	None	None	None	None	56.4458	1590.0730
29	standard	warmup	42.36	None	None	None	None	None	None	None	54.8165	1644.8990
30	standard	warmup	48.22	None	None	None	None	None	None	None	128.0437	1772.9553
31	standard	warmup	53.28	None	None	None	None	None	None	None	137.9944	1910.9659
32	standard	warmup	52.35	None	None	None	None	None	None	None	139.3137	2050.2930
33	standard	warmup	53.88	None	None	None	None	None	None	None	138.9633	2189.2697
34	standard	warmup	54.32	None	None	None	None	None	None	None	138.7542	2328.0354
35	standard	warmup	54.66	None	None	None	None	None	None	None	133.2838	2461.3346
36	standard	warmup	54.98	None	None	None	None	None	None	None	135.5636	2598.4224
37	standard	warmup	55.4	None	None	None	None	None	None	None	138.5589	2736.9899
38	standard	warmup	55.76	None	None	None	None	None	None	None	135.7593	2872.7648
39	standard	warmup	53.43	None	None	None	None	None	None	None	137.7921	3010.5685
40	standard	warmup	55.1	None	None	None	None	None	None	None	136.6332	3147.2145
41	standard	warmup	55.6	None	None	None	None	None	None	None	138.6117	3285.8422
42	standard	warmup	58.25	None	None	None	None	None	None	None	132.7044	3418.5627
43	standard	warmup	57.74	None	None	None	None	None	None	None	136.9435	3555.5362
44	standard	warmup	57.73	None	None	None	None	None	None	None	139.2594	3694.8081
45	standard	warmup	56.09	None	None	None	None	None	None	None	139.7668	3834.5827
46	standard	warmup	57.58	None	None	None	None	None	None	None	136.5372	3971.1362
47	standard	warmup	58.12	None	None	None	None	None	None	None	136.8488	4107.9977
48	standard	warmup	58.15	None	None	None	None	None	None	None	138.8025	4246.8124
49	standard	warmup	55.82	None	None	None	None	None	None	None	137.9973	4384.8261
50	standard	warmup	56.03	None	None	None	None	None	None	None	137.2361	4522.0800
51	standard	warmup	56.16	None	None	None	None	None	None	None	138.1749	4660.2670
52	standard	warmup	53.24	None	None	None	None	None	None	None	137.2749	4797.5550
53	standard	warmup	60.65	None	None	None	None	None	None	None	135.4584	4933.0258
54	standard	warmup	59.61	None	None	None	None	None	None	None	139.6466	5072.6855
55	standard	warmup	61.74	None	None	None	None	None	None	None	136.7539	5209.4517
56	standard	warmup	59.71	None	None	None	None	None	None	None	138.4954	5347.9605
57	standard	warmup	60.54	None	None	None	None	None	None	None	133.9207	5481.8968
58	standard	warmup	60.55	None	None	None	None	None	None	None	140.3718	5622.2853
59	standard	warmup	58.56	None	None	None	None	None	None	None	137.1208	5759.4135
60	standard	warmup	59.05	None	None	None	None	None	None	None	135.0381	5894.4661
61	standard	warmup	59.63	None	None	None	None	None	None	None	135.8216	6030.2999
62	standard	warmup	56.6	None	None	None	None	None	None	None	139.4015	6169.7137
63	standard	warmup	55.52	None	None	None	None	None	None	None	135.0923	6304.8201
64	standard	warmup	57.23	None	None	None	None	None	None	None	134.0704	6438.8992
65	standard	warmup	55.33	None	None	None	None	None	None	None	129.8270	6568.7361
66	standard	warmup	56.57	None	None	None	None	None	None	None	123.5992	6692.3456
67	standard	warmup	56.22	None	None	None	None	None	None	None	122.3526	6814.7109
68	standard	warmup	60.65	None	None	None	None	None	None	None	123.3521	6938.0742
69	standard	warmup	60.88	None	None	None	None	None	None	None	121.9232	7060.0064
70	standard	warmup	61.86	None	None	None	None	None	None	None	123.8731	7183.8923
71	standard	warmup	62.36	None	None	None	None	None	None	None	122.3640	7306.2680
72	standard	warmup	64.37	None	None	None	None	None	None	None	112.1359	7418.4141
73	standard	warmup	63.66	None	None	None	None	None	None	None	89.5716	7507.9981
74	standard	warmup	60.21	None	None	None	None	None	None	None	107.0043	7615.0133
75	standard	warmup	61.84	None	None	None	None	None	None	None	114.9463	7729.9722
76	standard	warmup	62.61	None	None	None	None	None	None	None	112.2102	7842.1929
77	standard	warmup	59.7	None	None	None	None	None	None	None	111.4213	7953.6229
78	standard	warmup	58.96	None	None	None	None	None	None	None	110.9134	8064.5451
79	standard	warmup	61.85	None	None	None	None	None	None	None	115.2305	8179.7860
80	standard	warmup	63.16	None	None	None	None	None	None	None	80.7995	8260.5961
81	standard	warmup	63.06	None	None	None	None	None	None	None	84.2908	8344.8975
82	standard	warmup	61.74	None	None	None	None	None	None	None	83.8916	8428.8010
83	standard	warmup	55.67	None	None	None	None	None	None	None	83.4519	8512.3880
84	standard	warmup	57.41	None	None	None	None	None	None	None	82.3252	8594.7239
85	standard	warmup	57.73	None	None	None	None	None	None	None	87.7862	8682.5205
86	standard	warmup	55.4	None	None	None	None	None	None	None	78.0623	8760.5940
87	standard	warmup	55.02	None	None	None	None	None	None	None	84.1390	8844.7455
88	standard	warmup	54.23	None	None	None	None	None	None	None	77.7615	8922.5182
89	standard	warmup	62.1	None	None	None	None	None	None	None	83.1754	9005.7090
90	standard	warmup	63.46	None	None	None	None	None	None	None	84.2672	9090.0760
91	standard	warmup	63.59	None	None	None	None	None	None	None	80.8398	9170.9265
92	standard	warmup	63.5	None	None	None	None	None	None	None	75.5644	9246.5016
93	standard	warmup	64.03	None	None	None	None	None	None	None	84.6806	9331.1929
94	standard	warmup	63.95	None	None	None	None	None	None	None	82.7574	9413.9625
95	standard	warmup	61.47	None	None	None	None	None	None	None	79.9326	9493.9058
96	standard	warmup	60.32	None	None	None	None	None	None	None	79.6841	9573.6016
97	standard	warmup	64.4	None	None	None	None	None	None	None	78.2599	9651.8978
98	standard	warmup	63.73	None	None	None	None	None	None	None	84.8757	9736.7936
99	standard	warmup	58.95	None	None	None	None	None	None	None	80.7295	9817.5735
100	standard	warmup	57.82	None	None	None	None	None	None	None	76.8376	9894.4199
101	standard	warmup	58.52	None	None	None	None	None	None	None	82.2450	9976.6739
102	standard	warmup	58.13	None	None	None	None	None	None	None	77.5439	10054.2270
103	standard	warmup	58.87	None	None	None	None	None	None	None	81.0103	10135.2810
104	standard	warmup	59.69	None	None	None	None	None	None	None	77.8503	10213.1400
105	standard	warmup	63.19	None	None	None	None	None	None	None	81.3821	10294.5311
106	standard	warmup	64.39	None	None	None	None	None	None	None	80.0573	10374.5970
107	standard	warmup	64.03	None	None	None	None	None	None	None	83.8138	10458.4199
108	standard	warmup	62.04	None	None	None	None	None	None	None	81.8454	10540.2740
109	standard	warmup	63.25	None	None	None	None	None	None	None	80.9371	10621.2215
110	standard	warmup	56.83	None	None	None	None	None	None	None	76.0063	10697.2367
111	standard	warmup	59.45	None	None	None	None	None	None	None	75.3552	10772.6006
112	standard	warmup	58.12	None	None	None	None	None	None	None	81.6491	10854.2570
113	standard	warmup	57.09	None	None	None	None	None	None	None	69.6347	10923.9006
114	standard	warmup	57.71	None	None	None	None	None	None	None	73.3379	10997.2476
115	standard	warmup	58.65	None	None	None	None	None	None	None	56.6712	11054.0113
116	standard	warmup	58.89	None	None	None	None	None	None	None	72.8705	11126.8889
117	standard	warmup	61.19	None	None	None	None	None	None	None	67.4275	11194.3274
118	standard	warmup	61.24	None	None	None	None	None	None	None	70.0336	11264.3700
119	standard	warmup	61.34	None	None	None	None	None	None	None	74.3222	11338.7023
120	standard	warmup	61.96	None	None	None	None	None	None	None	67.1792	11405.8904
121	standard	warmup	56.49	None	None	None	None	None	None	None	73.7650	11479.6641
122	standard	warmup	62.29	None	None	None	None	None	None	None	103.6035	11583.2769
