====================================================================================================
Training started at: 2026-03-31 23:24:31
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-232431-564472_pid2711186.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-232431-564472_pid2711186.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.69s | TotalTime=26.69s | Method=fedcda
[Round 002/100] Acc=16.360 | RoundTime=27.19s | TotalTime=53.89s | Method=fedcda
[Round 003/100] Acc=30.360 | RoundTime=26.76s | TotalTime=80.65s | Method=fedcda
[Round 004/100] Acc=26.610 | RoundTime=27.05s | TotalTime=107.70s | Method=fedcda
[Round 005/100] Acc=40.210 | RoundTime=27.38s | TotalTime=135.08s | Method=fedcda
[Round 006/100] Acc=44.970 | RoundTime=26.92s | TotalTime=162.00s | Method=fedcda
[Round 007/100] Acc=45.270 | RoundTime=27.58s | TotalTime=189.58s | Method=fedcda
[Round 008/100] Acc=42.290 | RoundTime=26.91s | TotalTime=216.49s | Method=fedcda
[Round 009/100] Acc=52.820 | RoundTime=27.12s | TotalTime=243.62s | Method=fedcda
[Round 010/100] Acc=45.600 | RoundTime=26.80s | TotalTime=270.42s | Method=fedcda
[Round 011/100] Acc=42.230 | RoundTime=28.13s | TotalTime=298.55s | Method=fedcda
[Round 012/100] Acc=41.390 | RoundTime=27.34s | TotalTime=325.89s | Method=fedcda
[Round 013/100] Acc=56.170 | RoundTime=24.30s | TotalTime=350.19s | Method=fedcda
[Round 014/100] Acc=51.720 | RoundTime=23.57s | TotalTime=373.77s | Method=fedcda
[Round 015/100] Acc=38.360 | RoundTime=24.25s | TotalTime=398.01s | Method=fedcda
[Round 016/100] Acc=41.780 | RoundTime=24.16s | TotalTime=422.17s | Method=fedcda
[Round 017/100] Acc=44.110 | RoundTime=24.74s | TotalTime=446.91s | Method=fedcda
[Round 018/100] Acc=45.800 | RoundTime=23.90s | TotalTime=470.81s | Method=fedcda
[Round 019/100] Acc=44.920 | RoundTime=23.04s | TotalTime=493.84s | Method=fedcda
[Round 020/100] Acc=45.050 | RoundTime=23.73s | TotalTime=517.57s | Method=fedcda
[Round 021/100] Acc=57.930 | RoundTime=23.36s | TotalTime=540.93s | Method=fedcda
[Round 022/100] Acc=51.200 | RoundTime=23.88s | TotalTime=564.81s | Method=fedcda
[Round 023/100] Acc=53.790 | RoundTime=26.25s | TotalTime=591.06s | Method=fedcda
[Round 024/100] Acc=54.230 | RoundTime=23.75s | TotalTime=614.81s | Method=fedcda
[Round 025/100] Acc=44.640 | RoundTime=23.92s | TotalTime=638.73s | Method=fedcda
[Round 026/100] Acc=48.760 | RoundTime=24.52s | TotalTime=663.25s | Method=fedcda
[Round 027/100] Acc=55.010 | RoundTime=24.54s | TotalTime=687.79s | Method=fedcda
[Round 028/100] Acc=47.760 | RoundTime=25.17s | TotalTime=712.96s | Method=fedcda
[Round 029/100] Acc=55.700 | RoundTime=24.96s | TotalTime=737.93s | Method=fedcda
[Round 030/100] Acc=51.400 | RoundTime=23.82s | TotalTime=761.74s | Method=fedcda
[Round 031/100] Acc=53.450 | RoundTime=25.02s | TotalTime=786.76s | Method=fedcda
[Round 032/100] Acc=53.060 | RoundTime=24.09s | TotalTime=810.85s | Method=fedcda
[Round 033/100] Acc=55.810 | RoundTime=23.92s | TotalTime=834.77s | Method=fedcda
[Round 034/100] Acc=59.970 | RoundTime=24.29s | TotalTime=859.06s | Method=fedcda
[Round 035/100] Acc=54.660 | RoundTime=24.89s | TotalTime=883.95s | Method=fedcda
[Round 036/100] Acc=59.550 | RoundTime=26.63s | TotalTime=910.58s | Method=fedcda
[Round 037/100] Acc=52.760 | RoundTime=23.35s | TotalTime=933.93s | Method=fedcda
[Round 038/100] Acc=45.580 | RoundTime=23.84s | TotalTime=957.77s | Method=fedcda
[Round 039/100] Acc=54.420 | RoundTime=24.20s | TotalTime=981.97s | Method=fedcda
[Round 040/100] Acc=59.210 | RoundTime=25.41s | TotalTime=1007.38s | Method=fedcda
[Round 041/100] Acc=61.120 | RoundTime=24.35s | TotalTime=1031.74s | Method=fedcda
[Round 042/100] Acc=58.970 | RoundTime=24.82s | TotalTime=1056.56s | Method=fedcda
[Round 043/100] Acc=61.810 | RoundTime=24.57s | TotalTime=1081.13s | Method=fedcda
[Round 044/100] Acc=53.040 | RoundTime=24.90s | TotalTime=1106.03s | Method=fedcda
[Round 045/100] Acc=52.640 | RoundTime=24.28s | TotalTime=1130.31s | Method=fedcda
[Round 046/100] Acc=49.910 | RoundTime=24.88s | TotalTime=1155.19s | Method=fedcda
[Round 047/100] Acc=53.630 | RoundTime=24.12s | TotalTime=1179.31s | Method=fedcda
[Round 048/100] Acc=55.780 | RoundTime=23.47s | TotalTime=1202.79s | Method=fedcda
[Round 049/100] Acc=60.530 | RoundTime=24.33s | TotalTime=1227.11s | Method=fedcda
[Round 050/100] Acc=65.990 | RoundTime=25.64s | TotalTime=1252.75s | Method=fedcda
