====================================================================================================
Training started at: 2026-03-31 23:24:31
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-232431-293188_pid2711187.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-232431-293188_pid2711187.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.10s | TotalTime=26.10s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.07s | TotalTime=52.17s | Method=fedcda
[Round 003/100] Acc=29.060 | RoundTime=25.53s | TotalTime=77.70s | Method=fedcda
[Round 004/100] Acc=39.400 | RoundTime=26.43s | TotalTime=104.13s | Method=fedcda
[Round 005/100] Acc=36.370 | RoundTime=27.74s | TotalTime=131.87s | Method=fedcda
[Round 006/100] Acc=24.340 | RoundTime=27.15s | TotalTime=159.02s | Method=fedcda
[Round 007/100] Acc=47.520 | RoundTime=28.04s | TotalTime=187.06s | Method=fedcda
[Round 008/100] Acc=38.340 | RoundTime=27.89s | TotalTime=214.96s | Method=fedcda
[Round 009/100] Acc=40.750 | RoundTime=27.39s | TotalTime=242.35s | Method=fedcda
[Round 010/100] Acc=29.010 | RoundTime=27.17s | TotalTime=269.52s | Method=fedcda
[Round 011/100] Acc=34.730 | RoundTime=29.09s | TotalTime=298.61s | Method=fedcda
[Round 012/100] Acc=34.940 | RoundTime=28.10s | TotalTime=326.71s | Method=fedcda
[Round 013/100] Acc=48.380 | RoundTime=24.59s | TotalTime=351.30s | Method=fedcda
[Round 014/100] Acc=47.470 | RoundTime=23.95s | TotalTime=375.25s | Method=fedcda
[Round 015/100] Acc=45.260 | RoundTime=24.83s | TotalTime=400.08s | Method=fedcda
[Round 016/100] Acc=53.830 | RoundTime=24.96s | TotalTime=425.04s | Method=fedcda
[Round 017/100] Acc=42.720 | RoundTime=24.25s | TotalTime=449.29s | Method=fedcda
[Round 018/100] Acc=36.850 | RoundTime=24.61s | TotalTime=473.90s | Method=fedcda
[Round 019/100] Acc=38.990 | RoundTime=23.68s | TotalTime=497.58s | Method=fedcda
[Round 020/100] Acc=51.310 | RoundTime=23.88s | TotalTime=521.46s | Method=fedcda
[Round 021/100] Acc=52.280 | RoundTime=24.30s | TotalTime=545.75s | Method=fedcda
[Round 022/100] Acc=59.250 | RoundTime=24.55s | TotalTime=570.31s | Method=fedcda
[Round 023/100] Acc=51.150 | RoundTime=24.66s | TotalTime=594.97s | Method=fedcda
[Round 024/100] Acc=53.970 | RoundTime=26.25s | TotalTime=621.22s | Method=fedcda
[Round 025/100] Acc=56.970 | RoundTime=24.13s | TotalTime=645.35s | Method=fedcda
[Round 026/100] Acc=43.540 | RoundTime=24.60s | TotalTime=669.95s | Method=fedcda
[Round 027/100] Acc=56.300 | RoundTime=25.07s | TotalTime=695.02s | Method=fedcda
[Round 028/100] Acc=54.220 | RoundTime=25.21s | TotalTime=720.23s | Method=fedcda
[Round 029/100] Acc=53.850 | RoundTime=24.71s | TotalTime=744.94s | Method=fedcda
[Round 030/100] Acc=55.230 | RoundTime=24.31s | TotalTime=769.25s | Method=fedcda
[Round 031/100] Acc=42.910 | RoundTime=24.28s | TotalTime=793.53s | Method=fedcda
[Round 032/100] Acc=43.790 | RoundTime=23.77s | TotalTime=817.30s | Method=fedcda
[Round 033/100] Acc=54.080 | RoundTime=24.02s | TotalTime=841.32s | Method=fedcda
[Round 034/100] Acc=62.060 | RoundTime=24.24s | TotalTime=865.56s | Method=fedcda
[Round 035/100] Acc=53.390 | RoundTime=24.46s | TotalTime=890.02s | Method=fedcda
[Round 036/100] Acc=61.090 | RoundTime=24.13s | TotalTime=914.15s | Method=fedcda
[Round 037/100] Acc=50.890 | RoundTime=25.68s | TotalTime=939.83s | Method=fedcda
[Round 038/100] Acc=57.770 | RoundTime=24.59s | TotalTime=964.41s | Method=fedcda
[Round 039/100] Acc=52.820 | RoundTime=24.16s | TotalTime=988.58s | Method=fedcda
[Round 040/100] Acc=60.230 | RoundTime=25.03s | TotalTime=1013.60s | Method=fedcda
