epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	11.67	None	None	None	None	None	None	None	48.4808	48.4870
1	standard	warmup	16.64	None	None	None	None	None	None	None	44.9182	93.4166
2	standard	warmup	19.88	None	None	None	None	None	None	None	45.5881	139.0109
3	standard	warmup	29.02	None	None	None	None	None	None	None	44.8593	183.8832
4	standard	warmup	31.88	None	None	None	None	None	None	None	43.8699	227.7593
5	standard	warmup	34.3	None	None	None	None	None	None	None	47.0009	274.7737
6	standard	warmup	35.76	None	None	None	None	None	None	None	44.9606	319.7420
7	standard	warmup	35.37	None	None	None	None	None	None	None	46.6173	366.3652
8	standard	warmup	39.29	None	None	None	None	None	None	None	47.9227	414.2957
9	standard	warmup	38.98	None	None	None	None	None	None	None	45.0153	459.3198
10	standard	warmup	41.85	None	None	None	None	None	None	None	44.5392	503.8658
11	standard	warmup	41.57	None	None	None	None	None	None	None	45.3683	549.2402
12	standard	warmup	41.68	None	None	None	None	None	None	None	44.9396	594.1862
13	standard	warmup	41.92	None	None	None	None	None	None	None	44.2174	638.4100
14	standard	warmup	43.48	None	None	None	None	None	None	None	45.9588	684.3776
15	standard	warmup	44.75	None	None	None	None	None	None	None	45.8256	730.2094
16	standard	warmup	46.67	None	None	None	None	None	None	None	48.1490	778.3670
17	standard	warmup	46.51	None	None	None	None	None	None	None	45.4912	823.8642
18	standard	warmup	46.83	None	None	None	None	None	None	None	45.6197	869.4929
19	standard	warmup	47.61	None	None	None	None	None	None	None	45.5212	915.0206
20	standard	warmup	47.46	None	None	None	None	None	None	None	45.7567	960.7831
21	standard	warmup	49.41	None	None	None	None	None	None	None	45.1933	1005.9854
22	standard	warmup	50.61	None	None	None	None	None	None	None	43.6861	1049.6792
23	standard	warmup	51.35	None	None	None	None	None	None	None	45.3320	1095.0174
24	standard	warmup	50.82	None	None	None	None	None	None	None	45.7899	1140.8137
25	standard	warmup	51.66	None	None	None	None	None	None	None	45.8974	1186.7225
26	standard	warmup	52.24	None	None	None	None	None	None	None	45.4238	1232.1529
27	standard	warmup	52.68	None	None	None	None	None	None	None	43.3969	1275.5564
28	standard	warmup	52.81	None	None	None	None	None	None	None	45.5127	1321.0771
29	standard	warmup	53.63	None	None	None	None	None	None	None	44.9938	1366.0773
30	standard	warmup	54.39	None	None	None	None	None	None	None	44.8043	1410.8883
31	standard	warmup	55.08	None	None	None	None	None	None	None	43.7198	1454.6147
