========================================================================================================================
Training started at: 2026-04-08 01:11:09
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260408-011109-814116_pid523828.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260408-011109-814116_pid523828.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=11.670 | RoundTime=48.48s | TotalTime=48.49s | Method=fedprox
[Round 031/100] Phase=standard | Stage=warmup | Acc=54.390 | RoundTime=44.80s | TotalTime=1410.89s | Method=fedprox
[Round 032/100] Phase=standard | Stage=warmup | Acc=55.080 | RoundTime=43.72s | TotalTime=1454.61s | Method=fedprox
[Round 033/100] Phase=standard | Stage=warmup | Acc=55.230 | RoundTime=44.33s | TotalTime=1498.95s | Method=fedprox
[Round 034/100] Phase=standard | Stage=warmup | Acc=56.010 | RoundTime=46.52s | TotalTime=1545.48s | Method=fedprox
[Round 035/100] Phase=standard | Stage=warmup | Acc=56.980 | RoundTime=43.72s | TotalTime=1589.21s | Method=fedprox
[Round 036/100] Phase=standard | Stage=warmup | Acc=57.150 | RoundTime=44.26s | TotalTime=1633.47s | Method=fedprox
[Round 037/100] Phase=standard | Stage=warmup | Acc=58.280 | RoundTime=45.76s | TotalTime=1679.24s | Method=fedprox
[Round 038/100] Phase=standard | Stage=warmup | Acc=56.540 | RoundTime=44.87s | TotalTime=1724.11s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=57.480 | RoundTime=45.12s | TotalTime=1769.24s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=59.190 | RoundTime=44.00s | TotalTime=1813.26s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=60.310 | RoundTime=44.53s | TotalTime=1857.81s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=59.000 | RoundTime=45.54s | TotalTime=1903.36s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=60.470 | RoundTime=44.98s | TotalTime=1948.34s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=60.170 | RoundTime=44.81s | TotalTime=1993.16s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=60.750 | RoundTime=44.57s | TotalTime=2037.74s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=60.870 | RoundTime=45.61s | TotalTime=2083.36s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=60.620 | RoundTime=45.51s | TotalTime=2128.88s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=59.360 | RoundTime=46.27s | TotalTime=2175.15s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=61.570 | RoundTime=43.89s | TotalTime=2219.05s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=61.480 | RoundTime=42.95s | TotalTime=2262.01s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=61.670 | RoundTime=46.55s | TotalTime=2308.58s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=63.320 | RoundTime=48.98s | TotalTime=2357.57s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=61.260 | RoundTime=45.53s | TotalTime=2403.10s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=63.640 | RoundTime=45.25s | TotalTime=2448.36s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=63.730 | RoundTime=43.17s | TotalTime=2491.54s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=64.620 | RoundTime=44.11s | TotalTime=2535.65s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=63.090 | RoundTime=45.85s | TotalTime=2581.51s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=63.560 | RoundTime=45.90s | TotalTime=2627.42s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=64.570 | RoundTime=48.52s | TotalTime=2675.96s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=63.200 | RoundTime=48.54s | TotalTime=2724.51s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=64.460 | RoundTime=44.12s | TotalTime=2768.65s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=64.970 | RoundTime=50.67s | TotalTime=2819.33s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=64.980 | RoundTime=46.85s | TotalTime=2866.19s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=64.850 | RoundTime=46.64s | TotalTime=2912.83s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=64.000 | RoundTime=42.68s | TotalTime=2955.52s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=64.910 | RoundTime=47.13s | TotalTime=3002.66s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=65.370 | RoundTime=46.62s | TotalTime=3049.29s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=65.080 | RoundTime=46.50s | TotalTime=3095.79s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=65.060 | RoundTime=44.43s | TotalTime=3140.24s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=65.350 | RoundTime=45.05s | TotalTime=3185.29s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=64.430 | RoundTime=46.15s | TotalTime=3231.45s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=66.190 | RoundTime=46.38s | TotalTime=3277.84s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=65.820 | RoundTime=41.92s | TotalTime=3319.77s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=67.030 | RoundTime=47.06s | TotalTime=3366.84s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=66.690 | RoundTime=47.20s | TotalTime=3414.05s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=67.230 | RoundTime=46.60s | TotalTime=3460.66s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=66.960 | RoundTime=48.17s | TotalTime=3508.84s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=66.230 | RoundTime=48.90s | TotalTime=3557.74s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=66.750 | RoundTime=46.72s | TotalTime=3604.48s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=67.080 | RoundTime=45.14s | TotalTime=3649.63s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=67.680 | RoundTime=45.15s | TotalTime=3694.79s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=67.500 | RoundTime=45.80s | TotalTime=3740.60s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=67.340 | RoundTime=40.12s | TotalTime=3780.73s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=67.280 | RoundTime=45.90s | TotalTime=3826.64s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=67.200 | RoundTime=46.37s | TotalTime=3873.02s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=67.680 | RoundTime=44.05s | TotalTime=3917.07s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=68.380 | RoundTime=46.54s | TotalTime=3963.62s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=67.960 | RoundTime=44.95s | TotalTime=4008.58s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=68.510 | RoundTime=43.07s | TotalTime=4051.66s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=68.470 | RoundTime=45.19s | TotalTime=4096.86s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=67.810 | RoundTime=46.26s | TotalTime=4143.12s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=68.400 | RoundTime=48.77s | TotalTime=4191.91s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=68.680 | RoundTime=45.00s | TotalTime=4236.92s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=68.090 | RoundTime=44.57s | TotalTime=4281.50s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=68.300 | RoundTime=45.55s | TotalTime=4327.07s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=68.670 | RoundTime=43.76s | TotalTime=4370.83s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=69.300 | RoundTime=46.02s | TotalTime=4416.87s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=69.710 | RoundTime=44.85s | TotalTime=4461.73s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=69.000 | RoundTime=44.98s | TotalTime=4506.71s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=68.740 | RoundTime=45.01s | TotalTime=4551.74s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 02:27:01
Total elapsed time: 4551.75s
Final Acc: 68.740
Best Acc : 69.710
========================================================================================================================
