epoch	acc	pure	round_time_sec	total_time_sec
0	10.06	None	34.1846	34.1849
1	25.47	None	32.5577	66.7428
2	36.68	None	34.0664	100.8095
3	40.21	None	34.7952	135.6050
4	43.68	None	33.9161	169.5214
5	43.75	None	34.2146	203.7363
6	44.0	None	33.0406	236.7772
7	44.49	None	33.6185	270.3960
8	44.08	None	36.4558	306.8521
9	46.21	None	34.2469	341.0993
10	49.21	None	36.6697	377.7694
11	46.13	None	35.2574	413.0271
12	46.1	None	35.1263	448.1539
13	49.14	None	36.2220	484.3762
14	42.22	None	35.9457	520.3222
15	49.89	None	36.5588	556.8813
16	48.2	None	35.3206	592.2023
17	50.54	None	36.1061	628.3087
18	50.29	None	37.5318	665.8408
19	49.51	None	34.2220	700.0630
20	48.88	None	34.4169	734.4804
21	49.44	None	36.1802	770.6608
22	50.59	None	35.9781	806.6393
23	49.66	None	35.3437	841.9833
24	52.18	None	35.3746	877.3582
25	49.64	None	34.9227	912.2813
26	47.88	None	36.3687	948.6504
27	51.46	None	35.4117	984.0623
28	51.76	None	31.1263	1015.1889
29	51.04	None	29.7869	1044.9762
30	51.25	None	31.8179	1076.7944
31	46.77	None	31.4129	1108.2075
32	51.16	None	31.4112	1139.6190
33	49.05	None	32.2350	1171.8543
34	49.35	None	31.3739	1203.2286
35	48.37	None	29.9940	1233.2228
36	50.52	None	30.6767	1263.8998
37	51.19	None	30.4366	1294.3367
38	50.15	None	31.9182	1326.2553
39	50.71	None	30.2829	1356.5385
40	51.35	None	31.0538	1387.5926
41	51.02	None	30.6560	1418.2489
42	50.07	None	32.1234	1450.3726
43	49.74	None	31.7817	1482.1546
44	48.09	None	30.4023	1512.5572
45	51.46	None	30.7566	1543.3141
46	52.49	None	32.1607	1575.4750
47	46.86	None	31.2065	1606.6819
48	54.83	None	29.6986	1636.3808
49	47.56	None	31.6378	1668.0189
50	50.73	None	31.9758	1699.9950
51	51.4	None	32.0304	1732.0257
52	50.07	None	31.4000	1763.4260
53	48.57	None	32.4106	1795.8371
54	52.42	None	31.7659	1827.6033
55	53.21	None	32.6340	1860.2376
56	52.42	None	31.0964	1891.3343
57	51.92	None	30.6876	1922.0222
58	52.46	None	31.8889	1953.9115
59	52.62	None	31.7926	1985.7044
60	51.05	None	32.1375	2017.8422
61	54.09	None	30.9911	2048.8336
62	51.95	None	30.9133	2079.7472
63	55.33	None	32.6833	2112.4309
64	50.75	None	31.4449	2143.8761
65	53.66	None	33.1444	2177.0208
66	52.95	None	31.8139	2208.8350
67	52.72	None	31.7854	2240.6207
68	54.3	None	31.4599	2272.0808
69	52.81	None	32.3200	2304.4012
70	53.19	None	32.4667	2336.8683
71	53.42	None	32.1321	2369.0007
72	53.39	None	32.2463	2401.2474
73	52.86	None	32.1174	2433.3651
74	53.69	None	31.4722	2464.8376
75	53.45	None	32.0002	2496.8381
76	54.27	None	32.4397	2529.2781
77	53.87	None	31.7784	2561.0568
78	52.27	None	32.0560	2593.1130
79	53.16	None	32.6295	2625.7427
80	53.2	None	31.8493	2657.5923
81	53.13	None	34.2781	2691.8707
82	54.73	None	33.8389	2725.7100
83	50.42	None	31.9521	2757.6625
84	54.62	None	32.4858	2790.1487
85	53.88	None	32.3099	2822.4591
86	52.38	None	32.7421	2855.2015
87	53.56	None	31.1745	2886.3763
88	54.59	None	32.0487	2918.4253
89	54.6	None	32.8020	2951.2276
90	54.72	None	32.2132	2983.4410
91	52.86	None	32.6662	3016.1075
92	53.76	None	32.5065	3048.6143
93	51.94	None	32.1880	3080.8027
94	53.64	None	31.3809	3112.1839
95	53.07	None	31.5836	3143.7677
96	52.52	None	31.4857	3175.2538
97	52.6	None	29.9331	3205.1872
98	54.08	None	27.3553	3232.5428
99	52.91	None	27.7845	3260.3276
