========================================================================================================================
Training started at: 2026-04-07 06:46:07
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-064607-443173_pid4185272.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-064607-443173_pid4185272.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=37.51s | TotalTime=37.52s | Method=fedprox
[Round 030/210] Phase=standard | Stage=warmup | Acc=28.270 | RoundTime=36.07s | TotalTime=1083.78s | Method=fedprox
[Round 031/210] Phase=standard | Stage=warmup | Acc=28.560 | RoundTime=36.21s | TotalTime=1120.00s | Method=fedprox
[Round 032/210] Phase=standard | Stage=warmup | Acc=29.560 | RoundTime=36.21s | TotalTime=1156.22s | Method=fedprox
[Round 033/210] Phase=standard | Stage=warmup | Acc=30.420 | RoundTime=36.20s | TotalTime=1192.43s | Method=fedprox
[Round 034/210] Phase=standard | Stage=warmup | Acc=30.260 | RoundTime=34.19s | TotalTime=1226.64s | Method=fedprox
[Round 035/210] Phase=standard | Stage=warmup | Acc=31.120 | RoundTime=36.24s | TotalTime=1262.88s | Method=fedprox
[Round 036/210] Phase=standard | Stage=warmup | Acc=31.620 | RoundTime=36.00s | TotalTime=1298.90s | Method=fedprox
[Round 037/210] Phase=standard | Stage=warmup | Acc=32.100 | RoundTime=37.11s | TotalTime=1336.01s | Method=fedprox
[Round 038/210] Phase=standard | Stage=warmup | Acc=32.990 | RoundTime=35.89s | TotalTime=1371.92s | Method=fedprox
[Round 039/210] Phase=standard | Stage=warmup | Acc=32.680 | RoundTime=36.12s | TotalTime=1408.04s | Method=fedprox
[Round 040/210] Phase=standard | Stage=warmup | Acc=33.980 | RoundTime=36.17s | TotalTime=1444.22s | Method=fedprox
[Round 041/210] Phase=standard | Stage=warmup | Acc=34.190 | RoundTime=36.30s | TotalTime=1480.53s | Method=fedprox
[Round 042/210] Phase=standard | Stage=warmup | Acc=34.040 | RoundTime=36.17s | TotalTime=1516.71s | Method=fedprox
[Round 043/210] Phase=standard | Stage=warmup | Acc=35.310 | RoundTime=35.11s | TotalTime=1551.83s | Method=fedprox
[Round 044/210] Phase=standard | Stage=warmup | Acc=35.940 | RoundTime=35.95s | TotalTime=1587.81s | Method=fedprox
[Round 045/210] Phase=standard | Stage=warmup | Acc=36.700 | RoundTime=35.77s | TotalTime=1623.59s | Method=fedprox
[Round 046/210] Phase=standard | Stage=warmup | Acc=36.530 | RoundTime=36.39s | TotalTime=1659.99s | Method=fedprox
[Round 047/210] Phase=standard | Stage=warmup | Acc=37.070 | RoundTime=37.26s | TotalTime=1697.26s | Method=fedprox
[Round 048/210] Phase=standard | Stage=warmup | Acc=37.070 | RoundTime=35.16s | TotalTime=1732.44s | Method=fedprox
[Round 049/210] Phase=standard | Stage=warmup | Acc=38.580 | RoundTime=36.00s | TotalTime=1768.45s | Method=fedprox
[Round 050/210] Phase=standard | Stage=warmup | Acc=38.520 | RoundTime=37.19s | TotalTime=1805.65s | Method=fedprox
[Round 051/210] Phase=standard | Stage=warmup | Acc=38.830 | RoundTime=36.38s | TotalTime=1842.04s | Method=fedprox
[Round 052/210] Phase=standard | Stage=warmup | Acc=39.850 | RoundTime=35.96s | TotalTime=1878.01s | Method=fedprox
[Round 053/210] Phase=standard | Stage=warmup | Acc=39.740 | RoundTime=36.19s | TotalTime=1914.21s | Method=fedprox
[Round 054/210] Phase=standard | Stage=warmup | Acc=40.210 | RoundTime=34.34s | TotalTime=1948.56s | Method=fedprox
[Round 055/210] Phase=standard | Stage=warmup | Acc=40.720 | RoundTime=36.76s | TotalTime=1985.33s | Method=fedprox
[Round 056/210] Phase=standard | Stage=warmup | Acc=40.970 | RoundTime=36.14s | TotalTime=2021.49s | Method=fedprox
[Round 057/210] Phase=standard | Stage=warmup | Acc=41.560 | RoundTime=36.09s | TotalTime=2057.59s | Method=fedprox
[Round 058/210] Phase=standard | Stage=warmup | Acc=41.760 | RoundTime=36.00s | TotalTime=2093.60s | Method=fedprox
[Round 059/210] Phase=standard | Stage=warmup | Acc=42.400 | RoundTime=36.04s | TotalTime=2129.65s | Method=fedprox
[Round 060/210] Phase=standard | Stage=warmup | Acc=41.890 | RoundTime=37.21s | TotalTime=2166.87s | Method=fedprox
[Round 061/210] Phase=standard | Stage=warmup | Acc=42.420 | RoundTime=34.60s | TotalTime=2201.48s | Method=fedprox
[Round 062/210] Phase=standard | Stage=warmup | Acc=43.220 | RoundTime=36.12s | TotalTime=2237.61s | Method=fedprox
[Round 063/210] Phase=standard | Stage=warmup | Acc=43.510 | RoundTime=36.01s | TotalTime=2273.63s | Method=fedprox
[Round 064/210] Phase=standard | Stage=warmup | Acc=43.820 | RoundTime=36.19s | TotalTime=2309.83s | Method=fedprox
[Round 065/210] Phase=standard | Stage=warmup | Acc=44.590 | RoundTime=36.12s | TotalTime=2345.97s | Method=fedprox
[Round 066/210] Phase=standard | Stage=warmup | Acc=44.300 | RoundTime=36.07s | TotalTime=2382.05s | Method=fedprox
[Round 067/210] Phase=standard | Stage=warmup | Acc=44.660 | RoundTime=36.17s | TotalTime=2418.22s | Method=fedprox
[Round 068/210] Phase=standard | Stage=warmup | Acc=45.230 | RoundTime=35.93s | TotalTime=2454.17s | Method=fedprox
[Round 069/210] Phase=standard | Stage=warmup | Acc=45.580 | RoundTime=34.76s | TotalTime=2488.93s | Method=fedprox
[Round 070/210] Phase=standard | Stage=warmup | Acc=45.500 | RoundTime=36.27s | TotalTime=2525.21s | Method=fedprox
[Round 071/210] Phase=standard | Stage=warmup | Acc=46.150 | RoundTime=36.13s | TotalTime=2561.35s | Method=fedprox
[Round 072/210] Phase=standard | Stage=warmup | Acc=46.450 | RoundTime=36.13s | TotalTime=2597.48s | Method=fedprox
[Round 073/210] Phase=standard | Stage=warmup | Acc=46.520 | RoundTime=36.15s | TotalTime=2633.64s | Method=fedprox
[Round 074/210] Phase=standard | Stage=warmup | Acc=46.930 | RoundTime=36.06s | TotalTime=2669.71s | Method=fedprox
[Round 075/210] Phase=standard | Stage=warmup | Acc=46.840 | RoundTime=35.97s | TotalTime=2705.69s | Method=fedprox
[Round 076/210] Phase=standard | Stage=warmup | Acc=47.250 | RoundTime=36.19s | TotalTime=2741.88s | Method=fedprox
[Round 077/210] Phase=standard | Stage=warmup | Acc=47.830 | RoundTime=36.66s | TotalTime=2778.55s | Method=fedprox
[Round 078/210] Phase=standard | Stage=warmup | Acc=47.590 | RoundTime=35.11s | TotalTime=2813.67s | Method=fedprox
[Round 079/210] Phase=standard | Stage=warmup | Acc=48.150 | RoundTime=36.26s | TotalTime=2849.94s | Method=fedprox
[Round 080/210] Phase=standard | Stage=warmup | Acc=48.510 | RoundTime=35.70s | TotalTime=2885.64s | Method=fedprox
[Round 081/210] Phase=standard | Stage=warmup | Acc=48.560 | RoundTime=35.83s | TotalTime=2921.48s | Method=fedprox
[Round 082/210] Phase=standard | Stage=warmup | Acc=49.060 | RoundTime=36.16s | TotalTime=2957.64s | Method=fedprox
[Round 083/210] Phase=standard | Stage=warmup | Acc=49.060 | RoundTime=36.13s | TotalTime=2993.78s | Method=fedprox
[Round 084/210] Phase=standard | Stage=warmup | Acc=48.830 | RoundTime=36.84s | TotalTime=3030.63s | Method=fedprox
[Round 085/210] Phase=standard | Stage=warmup | Acc=49.290 | RoundTime=36.14s | TotalTime=3066.78s | Method=fedprox
[Round 086/210] Phase=standard | Stage=warmup | Acc=49.610 | RoundTime=33.89s | TotalTime=3100.68s | Method=fedprox
[Round 087/210] Phase=standard | Stage=warmup | Acc=49.880 | RoundTime=35.82s | TotalTime=3136.51s | Method=fedprox
[Round 088/210] Phase=standard | Stage=warmup | Acc=50.490 | RoundTime=36.66s | TotalTime=3173.18s | Method=fedprox
[Round 089/210] Phase=standard | Stage=warmup | Acc=49.670 | RoundTime=36.12s | TotalTime=3209.31s | Method=fedprox
[Round 090/210] Phase=standard | Stage=warmup | Acc=50.020 | RoundTime=36.27s | TotalTime=3245.59s | Method=fedprox
[Round 091/210] Phase=standard | Stage=warmup | Acc=50.620 | RoundTime=36.27s | TotalTime=3281.87s | Method=fedprox
[Round 092/210] Phase=standard | Stage=warmup | Acc=50.250 | RoundTime=34.66s | TotalTime=3316.54s | Method=fedprox
[Round 093/210] Phase=standard | Stage=warmup | Acc=51.360 | RoundTime=36.11s | TotalTime=3352.66s | Method=fedprox
[Round 094/210] Phase=standard | Stage=warmup | Acc=51.420 | RoundTime=35.96s | TotalTime=3388.63s | Method=fedprox
[Round 095/210] Phase=standard | Stage=warmup | Acc=50.680 | RoundTime=36.27s | TotalTime=3424.91s | Method=fedprox
[Round 096/210] Phase=standard | Stage=warmup | Acc=51.310 | RoundTime=36.03s | TotalTime=3460.95s | Method=fedprox
[Round 097/210] Phase=standard | Stage=warmup | Acc=51.390 | RoundTime=36.52s | TotalTime=3497.48s | Method=fedprox
[Round 098/210] Phase=standard | Stage=warmup | Acc=51.590 | RoundTime=36.21s | TotalTime=3533.70s | Method=fedprox
[Round 099/210] Phase=standard | Stage=warmup | Acc=52.150 | RoundTime=36.06s | TotalTime=3569.77s | Method=fedprox
[Round 100/210] Phase=standard | Stage=warmup | Acc=52.380 | RoundTime=36.81s | TotalTime=3606.59s | Method=fedprox
[Round 101/210] Phase=standard | Stage=warmup | Acc=51.800 | RoundTime=34.18s | TotalTime=3640.78s | Method=fedprox
[Round 102/210] Phase=standard | Stage=warmup | Acc=51.780 | RoundTime=36.21s | TotalTime=3677.01s | Method=fedprox
[Round 103/210] Phase=standard | Stage=warmup | Acc=51.810 | RoundTime=36.03s | TotalTime=3713.05s | Method=fedprox
[Round 104/210] Phase=standard | Stage=warmup | Acc=52.630 | RoundTime=35.74s | TotalTime=3748.80s | Method=fedprox
[Round 105/210] Phase=standard | Stage=warmup | Acc=52.750 | RoundTime=35.86s | TotalTime=3784.68s | Method=fedprox
[Round 106/210] Phase=standard | Stage=warmup | Acc=52.860 | RoundTime=36.20s | TotalTime=3820.89s | Method=fedprox
[Round 107/210] Phase=standard | Stage=warmup | Acc=52.470 | RoundTime=35.99s | TotalTime=3856.89s | Method=fedprox
[Round 108/210] Phase=standard | Stage=warmup | Acc=53.270 | RoundTime=36.67s | TotalTime=3893.57s | Method=fedprox
[Round 109/210] Phase=standard | Stage=warmup | Acc=53.130 | RoundTime=34.33s | TotalTime=3927.92s | Method=fedprox
[Round 110/210] Phase=standard | Stage=warmup | Acc=52.750 | RoundTime=36.47s | TotalTime=3964.40s | Method=fedprox
[Round 111/210] Phase=standard | Stage=warmup | Acc=53.050 | RoundTime=36.73s | TotalTime=4001.14s | Method=fedprox
[Round 112/210] Phase=standard | Stage=warmup | Acc=53.180 | RoundTime=36.19s | TotalTime=4037.34s | Method=fedprox
[Round 113/210] Phase=standard | Stage=warmup | Acc=53.400 | RoundTime=36.08s | TotalTime=4073.43s | Method=fedprox
[Round 114/210] Phase=standard | Stage=warmup | Acc=53.540 | RoundTime=36.16s | TotalTime=4109.60s | Method=fedprox
[Round 115/210] Phase=standard | Stage=warmup | Acc=53.710 | RoundTime=36.44s | TotalTime=4146.05s | Method=fedprox
[Round 116/210] Phase=standard | Stage=warmup | Acc=53.420 | RoundTime=36.04s | TotalTime=4182.10s | Method=fedprox
[Round 117/210] Phase=standard | Stage=warmup | Acc=53.860 | RoundTime=37.51s | TotalTime=4219.62s | Method=fedprox
[Round 118/210] Phase=standard | Stage=warmup | Acc=53.600 | RoundTime=34.04s | TotalTime=4253.67s | Method=fedprox
[Round 119/210] Phase=standard | Stage=warmup | Acc=54.200 | RoundTime=36.01s | TotalTime=4289.69s | Method=fedprox
[Round 120/210] Phase=standard | Stage=warmup | Acc=53.690 | RoundTime=35.78s | TotalTime=4325.48s | Method=fedprox
[Round 121/210] Phase=standard | Stage=warmup | Acc=53.700 | RoundTime=35.62s | TotalTime=4361.11s | Method=fedprox
[Round 122/210] Phase=standard | Stage=warmup | Acc=53.460 | RoundTime=35.80s | TotalTime=4396.92s | Method=fedprox
[Round 123/210] Phase=standard | Stage=warmup | Acc=54.030 | RoundTime=34.17s | TotalTime=4431.10s | Method=fedprox
[Round 124/210] Phase=standard | Stage=warmup | Acc=54.350 | RoundTime=36.11s | TotalTime=4467.22s | Method=fedprox
[Round 125/210] Phase=standard | Stage=warmup | Acc=54.370 | RoundTime=36.06s | TotalTime=4503.29s | Method=fedprox
[Round 126/210] Phase=standard | Stage=warmup | Acc=54.200 | RoundTime=36.21s | TotalTime=4539.50s | Method=fedprox
[Round 127/210] Phase=standard | Stage=warmup | Acc=54.210 | RoundTime=36.17s | TotalTime=4575.68s | Method=fedprox
[Round 128/210] Phase=standard | Stage=warmup | Acc=53.930 | RoundTime=35.96s | TotalTime=4611.65s | Method=fedprox
[Round 129/210] Phase=standard | Stage=warmup | Acc=54.610 | RoundTime=34.29s | TotalTime=4645.95s | Method=fedprox
[Round 130/210] Phase=standard | Stage=warmup | Acc=54.140 | RoundTime=36.09s | TotalTime=4682.05s | Method=fedprox
[Round 131/210] Phase=standard | Stage=warmup | Acc=54.510 | RoundTime=36.12s | TotalTime=4718.18s | Method=fedprox
[Round 132/210] Phase=standard | Stage=warmup | Acc=54.710 | RoundTime=35.70s | TotalTime=4753.89s | Method=fedprox
[Round 133/210] Phase=standard | Stage=warmup | Acc=54.720 | RoundTime=36.12s | TotalTime=4790.01s | Method=fedprox
[Round 134/210] Phase=standard | Stage=warmup | Acc=54.750 | RoundTime=36.00s | TotalTime=4826.02s | Method=fedprox
[Round 135/210] Phase=standard | Stage=warmup | Acc=54.950 | RoundTime=36.18s | TotalTime=4862.21s | Method=fedprox
[Round 136/210] Phase=standard | Stage=warmup | Acc=54.630 | RoundTime=36.03s | TotalTime=4898.26s | Method=fedprox
[Round 137/210] Phase=standard | Stage=warmup | Acc=54.560 | RoundTime=33.92s | TotalTime=4932.18s | Method=fedprox
[Round 138/210] Phase=standard | Stage=warmup | Acc=55.080 | RoundTime=36.15s | TotalTime=4968.34s | Method=fedprox
[Round 139/210] Phase=standard | Stage=warmup | Acc=54.840 | RoundTime=35.31s | TotalTime=5003.66s | Method=fedprox
[Round 140/210] Phase=standard | Stage=warmup | Acc=54.900 | RoundTime=36.23s | TotalTime=5039.90s | Method=fedprox
[Round 141/210] Phase=standard | Stage=warmup | Acc=55.270 | RoundTime=36.74s | TotalTime=5076.65s | Method=fedprox
[Round 142/210] Phase=standard | Stage=warmup | Acc=54.820 | RoundTime=36.10s | TotalTime=5112.76s | Method=fedprox
[Round 143/210] Phase=standard | Stage=warmup | Acc=54.580 | RoundTime=32.20s | TotalTime=5144.97s | Method=fedprox
[Round 144/210] Phase=standard | Stage=warmup | Acc=54.980 | RoundTime=33.35s | TotalTime=5178.33s | Method=fedprox
[Round 145/210] Phase=standard | Stage=warmup | Acc=54.410 | RoundTime=34.79s | TotalTime=5213.14s | Method=fedprox
[Round 146/210] Phase=standard | Stage=warmup | Acc=55.450 | RoundTime=35.07s | TotalTime=5248.22s | Method=fedprox
[Round 147/210] Phase=standard | Stage=warmup | Acc=54.480 | RoundTime=35.80s | TotalTime=5284.03s | Method=fedprox
[Round 148/210] Phase=standard | Stage=warmup | Acc=54.880 | RoundTime=36.13s | TotalTime=5320.17s | Method=fedprox
[Round 149/210] Phase=standard | Stage=warmup | Acc=55.230 | RoundTime=35.92s | TotalTime=5356.10s | Method=fedprox
[Round 150/210] Phase=standard | Stage=warmup | Acc=54.760 | RoundTime=36.30s | TotalTime=5392.41s | Method=fedprox
[Round 151/210] Phase=standard | Stage=warmup | Acc=54.870 | RoundTime=35.87s | TotalTime=5428.29s | Method=fedprox
[Round 152/210] Phase=standard | Stage=warmup | Acc=55.090 | RoundTime=36.21s | TotalTime=5464.51s | Method=fedprox
[Round 153/210] Phase=standard | Stage=warmup | Acc=54.780 | RoundTime=35.55s | TotalTime=5500.07s | Method=fedprox
[Round 154/210] Phase=standard | Stage=warmup | Acc=54.440 | RoundTime=34.62s | TotalTime=5534.70s | Method=fedprox
[Round 155/210] Phase=standard | Stage=warmup | Acc=55.150 | RoundTime=36.17s | TotalTime=5570.89s | Method=fedprox
[Round 156/210] Phase=standard | Stage=warmup | Acc=54.820 | RoundTime=36.10s | TotalTime=5607.00s | Method=fedprox
[Round 157/210] Phase=standard | Stage=warmup | Acc=54.660 | RoundTime=35.71s | TotalTime=5642.72s | Method=fedprox
[Round 158/210] Phase=standard | Stage=warmup | Acc=54.920 | RoundTime=36.12s | TotalTime=5678.85s | Method=fedprox
[Round 159/210] Phase=standard | Stage=warmup | Acc=54.470 | RoundTime=36.08s | TotalTime=5714.94s | Method=fedprox
[Round 160/210] Phase=standard | Stage=warmup | Acc=55.300 | RoundTime=36.26s | TotalTime=5751.21s | Method=fedprox
[Round 161/210] Phase=standard | Stage=warmup | Acc=54.650 | RoundTime=36.07s | TotalTime=5787.29s | Method=fedprox
[Round 162/210] Phase=standard | Stage=warmup | Acc=54.310 | RoundTime=34.03s | TotalTime=5821.33s | Method=fedprox
[Round 163/210] Phase=standard | Stage=warmup | Acc=54.660 | RoundTime=36.18s | TotalTime=5857.53s | Method=fedprox
[Round 164/210] Phase=standard | Stage=warmup | Acc=54.800 | RoundTime=36.33s | TotalTime=5893.87s | Method=fedprox
[Round 165/210] Phase=standard | Stage=warmup | Acc=54.740 | RoundTime=36.09s | TotalTime=5929.97s | Method=fedprox
[Round 166/210] Phase=standard | Stage=warmup | Acc=54.540 | RoundTime=36.15s | TotalTime=5966.13s | Method=fedprox
[Round 167/210] Phase=standard | Stage=warmup | Acc=53.930 | RoundTime=36.21s | TotalTime=6002.35s | Method=fedprox
[Round 168/210] Phase=standard | Stage=warmup | Acc=54.980 | RoundTime=36.21s | TotalTime=6038.57s | Method=fedprox
[Round 169/210] Phase=standard | Stage=warmup | Acc=53.940 | RoundTime=36.20s | TotalTime=6074.78s | Method=fedprox
[Round 170/210] Phase=standard | Stage=warmup | Acc=54.580 | RoundTime=35.92s | TotalTime=6110.70s | Method=fedprox
[Round 171/210] Phase=standard | Stage=warmup | Acc=54.680 | RoundTime=35.64s | TotalTime=6146.35s | Method=fedprox
[Round 172/210] Phase=standard | Stage=warmup | Acc=54.710 | RoundTime=37.29s | TotalTime=6183.65s | Method=fedprox
[Round 173/210] Phase=standard | Stage=warmup | Acc=54.720 | RoundTime=37.39s | TotalTime=6221.05s | Method=fedprox
[Round 174/210] Phase=standard | Stage=warmup | Acc=54.350 | RoundTime=36.50s | TotalTime=6257.56s | Method=fedprox
[Round 175/210] Phase=standard | Stage=warmup | Acc=54.590 | RoundTime=36.39s | TotalTime=6293.97s | Method=fedprox
[Round 176/210] Phase=standard | Stage=warmup | Acc=54.460 | RoundTime=36.20s | TotalTime=6330.18s | Method=fedprox
[Round 177/210] Phase=standard | Stage=warmup | Acc=54.400 | RoundTime=37.45s | TotalTime=6367.64s | Method=fedprox
[Round 178/210] Phase=standard | Stage=warmup | Acc=54.250 | RoundTime=36.14s | TotalTime=6403.79s | Method=fedprox
[Round 179/210] Phase=standard | Stage=warmup | Acc=54.490 | RoundTime=35.60s | TotalTime=6439.41s | Method=fedprox
[Round 180/210] Phase=standard | Stage=warmup | Acc=54.120 | RoundTime=36.28s | TotalTime=6475.71s | Method=fedprox
[Round 181/210] Phase=standard | Stage=warmup | Acc=54.080 | RoundTime=36.28s | TotalTime=6512.00s | Method=fedprox
[Round 182/210] Phase=standard | Stage=warmup | Acc=54.040 | RoundTime=35.96s | TotalTime=6547.98s | Method=fedprox
[Round 183/210] Phase=standard | Stage=warmup | Acc=54.210 | RoundTime=36.10s | TotalTime=6584.09s | Method=fedprox
[Round 184/210] Phase=standard | Stage=warmup | Acc=54.040 | RoundTime=36.18s | TotalTime=6620.28s | Method=fedprox
[Round 185/210] Phase=standard | Stage=warmup | Acc=54.260 | RoundTime=36.77s | TotalTime=6657.07s | Method=fedprox
[Round 186/210] Phase=standard | Stage=warmup | Acc=53.700 | RoundTime=33.96s | TotalTime=6691.04s | Method=fedprox
[Round 187/210] Phase=standard | Stage=warmup | Acc=54.170 | RoundTime=35.92s | TotalTime=6726.98s | Method=fedprox
[Round 188/210] Phase=standard | Stage=warmup | Acc=54.010 | RoundTime=36.31s | TotalTime=6763.30s | Method=fedprox
[Round 189/210] Phase=standard | Stage=warmup | Acc=54.310 | RoundTime=37.27s | TotalTime=6800.58s | Method=fedprox
[Round 190/210] Phase=standard | Stage=warmup | Acc=53.770 | RoundTime=36.12s | TotalTime=6836.72s | Method=fedprox
[Round 191/210] Phase=standard | Stage=warmup | Acc=54.070 | RoundTime=36.20s | TotalTime=6872.93s | Method=fedprox
[Round 192/210] Phase=standard | Stage=warmup | Acc=53.830 | RoundTime=35.17s | TotalTime=6908.11s | Method=fedprox
[Round 193/210] Phase=standard | Stage=warmup | Acc=53.600 | RoundTime=34.09s | TotalTime=6942.21s | Method=fedprox
[Round 194/210] Phase=standard | Stage=warmup | Acc=53.400 | RoundTime=35.91s | TotalTime=6978.13s | Method=fedprox
[Round 195/210] Phase=standard | Stage=warmup | Acc=53.750 | RoundTime=36.18s | TotalTime=7014.32s | Method=fedprox
[Round 196/210] Phase=standard | Stage=warmup | Acc=53.610 | RoundTime=36.16s | TotalTime=7050.49s | Method=fedprox
[Round 197/210] Phase=standard | Stage=warmup | Acc=53.350 | RoundTime=36.57s | TotalTime=7087.07s | Method=fedprox
[Round 198/210] Phase=standard | Stage=warmup | Acc=53.260 | RoundTime=34.53s | TotalTime=7121.61s | Method=fedprox
[Round 199/210] Phase=standard | Stage=warmup | Acc=52.940 | RoundTime=36.98s | TotalTime=7158.60s | Method=fedprox
[Round 200/210] Phase=standard | Stage=warmup | Acc=53.060 | RoundTime=36.11s | TotalTime=7194.71s | Method=fedprox
[Round 201/210] Phase=standard | Stage=warmup | Acc=52.580 | RoundTime=36.09s | TotalTime=7230.82s | Method=fedprox
[Round 202/210] Phase=standard | Stage=warmup | Acc=53.020 | RoundTime=34.13s | TotalTime=7264.96s | Method=fedprox
[Round 203/210] Phase=standard | Stage=warmup | Acc=53.180 | RoundTime=31.97s | TotalTime=7296.93s | Method=fedprox
[Round 204/210] Phase=standard | Stage=warmup | Acc=53.150 | RoundTime=33.75s | TotalTime=7330.69s | Method=fedprox
[Round 205/210] Phase=standard | Stage=warmup | Acc=53.030 | RoundTime=23.94s | TotalTime=7354.64s | Method=fedprox
[Round 206/210] Phase=standard | Stage=warmup | Acc=52.690 | RoundTime=24.12s | TotalTime=7378.77s | Method=fedprox
