====================================================================================================
Training started at: 2026-03-31 17:56:01
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-175601-245100_pid115780.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-175601-245100_pid115780.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 60
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.86s | TotalTime=24.86s | Method=fedcda
[Round 002/100] Acc=12.420 | RoundTime=24.68s | TotalTime=49.54s | Method=fedcda
[Round 003/100] Acc=19.960 | RoundTime=24.39s | TotalTime=73.93s | Method=fedcda
[Round 004/100] Acc=30.060 | RoundTime=24.63s | TotalTime=98.57s | Method=fedcda
[Round 005/100] Acc=32.560 | RoundTime=24.75s | TotalTime=123.32s | Method=fedcda
[Round 006/100] Acc=28.610 | RoundTime=24.62s | TotalTime=147.94s | Method=fedcda
[Round 007/100] Acc=32.230 | RoundTime=25.03s | TotalTime=172.97s | Method=fedcda
[Round 008/100] Acc=37.850 | RoundTime=25.63s | TotalTime=198.59s | Method=fedcda
[Round 009/100] Acc=40.360 | RoundTime=26.20s | TotalTime=224.79s | Method=fedcda
[Round 010/100] Acc=21.490 | RoundTime=25.32s | TotalTime=250.11s | Method=fedcda
[Round 011/100] Acc=39.820 | RoundTime=26.99s | TotalTime=277.10s | Method=fedcda
[Round 012/100] Acc=37.570 | RoundTime=24.82s | TotalTime=301.92s | Method=fedcda
[Round 013/100] Acc=28.740 | RoundTime=22.42s | TotalTime=324.34s | Method=fedcda
[Round 014/100] Acc=29.460 | RoundTime=21.58s | TotalTime=345.92s | Method=fedcda
[Round 015/100] Acc=32.070 | RoundTime=21.96s | TotalTime=367.88s | Method=fedcda
[Round 016/100] Acc=31.470 | RoundTime=21.90s | TotalTime=389.78s | Method=fedcda
[Round 017/100] Acc=28.220 | RoundTime=21.72s | TotalTime=411.50s | Method=fedcda
[Round 018/100] Acc=38.990 | RoundTime=21.45s | TotalTime=432.95s | Method=fedcda
[Round 019/100] Acc=18.880 | RoundTime=22.12s | TotalTime=455.07s | Method=fedcda
[Round 020/100] Acc=40.560 | RoundTime=21.52s | TotalTime=476.59s | Method=fedcda
[Round 021/100] Acc=30.880 | RoundTime=21.51s | TotalTime=498.09s | Method=fedcda
[Round 022/100] Acc=33.230 | RoundTime=21.80s | TotalTime=519.89s | Method=fedcda
[Round 023/100] Acc=26.570 | RoundTime=21.68s | TotalTime=541.57s | Method=fedcda
[Round 024/100] Acc=35.820 | RoundTime=23.80s | TotalTime=565.37s | Method=fedcda
[Round 025/100] Acc=42.790 | RoundTime=21.81s | TotalTime=587.18s | Method=fedcda
[Round 026/100] Acc=36.670 | RoundTime=21.98s | TotalTime=609.17s | Method=fedcda
[Round 027/100] Acc=35.270 | RoundTime=22.30s | TotalTime=631.46s | Method=fedcda
[Round 028/100] Acc=40.860 | RoundTime=22.61s | TotalTime=654.08s | Method=fedcda
[Round 029/100] Acc=38.090 | RoundTime=22.50s | TotalTime=676.58s | Method=fedcda
[Round 030/100] Acc=27.860 | RoundTime=23.26s | TotalTime=699.84s | Method=fedcda
[Round 031/100] Acc=39.840 | RoundTime=22.74s | TotalTime=722.58s | Method=fedcda
[Round 032/100] Acc=27.520 | RoundTime=22.35s | TotalTime=744.93s | Method=fedcda
[Round 033/100] Acc=37.500 | RoundTime=22.57s | TotalTime=767.50s | Method=fedcda
[Round 034/100] Acc=38.800 | RoundTime=22.27s | TotalTime=789.77s | Method=fedcda
[Round 035/100] Acc=36.040 | RoundTime=22.26s | TotalTime=812.03s | Method=fedcda
[Round 036/100] Acc=41.760 | RoundTime=22.93s | TotalTime=834.96s | Method=fedcda
[Round 037/100] Acc=34.920 | RoundTime=25.05s | TotalTime=860.01s | Method=fedcda
[Round 038/100] Acc=42.220 | RoundTime=22.70s | TotalTime=882.72s | Method=fedcda
[Round 039/100] Acc=41.490 | RoundTime=23.25s | TotalTime=905.96s | Method=fedcda
[Round 040/100] Acc=35.080 | RoundTime=22.56s | TotalTime=928.53s | Method=fedcda
[Round 041/100] Acc=39.960 | RoundTime=23.92s | TotalTime=952.45s | Method=fedcda
[Round 042/100] Acc=40.610 | RoundTime=22.76s | TotalTime=975.20s | Method=fedcda
