====================================================================================================
Training started at: 2026-03-31 00:44:23
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-004423-294478_pid351272.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-004423-294478_pid351272.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.36s | TotalTime=24.36s | Method=fedcda
[Round 002/100] Acc=19.440 | RoundTime=24.71s | TotalTime=49.07s | Method=fedcda
[Round 003/100] Acc=25.580 | RoundTime=25.19s | TotalTime=74.26s | Method=fedcda
[Round 004/100] Acc=22.460 | RoundTime=24.17s | TotalTime=98.42s | Method=fedcda
[Round 005/100] Acc=32.910 | RoundTime=25.23s | TotalTime=123.66s | Method=fedcda
[Round 006/100] Acc=35.720 | RoundTime=25.80s | TotalTime=149.46s | Method=fedcda
[Round 007/100] Acc=26.680 | RoundTime=26.51s | TotalTime=175.97s | Method=fedcda
[Round 008/100] Acc=39.740 | RoundTime=26.07s | TotalTime=202.04s | Method=fedcda
[Round 009/100] Acc=32.460 | RoundTime=25.67s | TotalTime=227.71s | Method=fedcda
[Round 010/100] Acc=31.970 | RoundTime=25.42s | TotalTime=253.13s | Method=fedcda
[Round 011/100] Acc=36.240 | RoundTime=27.78s | TotalTime=280.92s | Method=fedcda
[Round 012/100] Acc=36.010 | RoundTime=21.88s | TotalTime=302.80s | Method=fedcda
[Round 013/100] Acc=36.070 | RoundTime=20.03s | TotalTime=322.83s | Method=fedcda
[Round 014/100] Acc=35.150 | RoundTime=20.29s | TotalTime=343.12s | Method=fedcda
[Round 015/100] Acc=34.190 | RoundTime=19.70s | TotalTime=362.81s | Method=fedcda
