====================================================================================================
Training started at: 2026-03-30 03:21:17
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-032117-584302_pid2383636.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-032117-584302_pid2383636.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.70s | TotalTime=25.70s | Method=fedcda
[Round 002/100] Acc=13.970 | RoundTime=24.73s | TotalTime=50.43s | Method=fedcda
[Round 003/100] Acc=19.560 | RoundTime=24.68s | TotalTime=75.11s | Method=fedcda
[Round 004/100] Acc=17.300 | RoundTime=25.14s | TotalTime=100.25s | Method=fedcda
[Round 005/100] Acc=12.310 | RoundTime=25.08s | TotalTime=125.33s | Method=fedcda
[Round 006/100] Acc=18.000 | RoundTime=24.81s | TotalTime=150.15s | Method=fedcda
[Round 007/100] Acc=22.960 | RoundTime=25.13s | TotalTime=175.28s | Method=fedcda
[Round 008/100] Acc=26.720 | RoundTime=25.00s | TotalTime=200.28s | Method=fedcda
[Round 009/100] Acc=33.640 | RoundTime=25.17s | TotalTime=225.45s | Method=fedcda
[Round 010/100] Acc=11.800 | RoundTime=25.32s | TotalTime=250.77s | Method=fedcda
[Round 011/100] Acc=24.480 | RoundTime=26.97s | TotalTime=277.73s | Method=fedcda
[Round 012/100] Acc=27.640 | RoundTime=26.09s | TotalTime=303.82s | Method=fedcda
[Round 013/100] Acc=27.820 | RoundTime=25.18s | TotalTime=329.00s | Method=fedcda
[Round 014/100] Acc=18.310 | RoundTime=23.55s | TotalTime=352.55s | Method=fedcda
[Round 015/100] Acc=24.740 | RoundTime=22.81s | TotalTime=375.36s | Method=fedcda
[Round 016/100] Acc=20.450 | RoundTime=22.50s | TotalTime=397.86s | Method=fedcda
[Round 017/100] Acc=20.450 | RoundTime=22.23s | TotalTime=420.10s | Method=fedcda
[Round 018/100] Acc=19.240 | RoundTime=22.39s | TotalTime=442.48s | Method=fedcda
[Round 019/100] Acc=27.520 | RoundTime=22.65s | TotalTime=465.13s | Method=fedcda
[Round 020/100] Acc=23.550 | RoundTime=22.70s | TotalTime=487.83s | Method=fedcda
[Round 021/100] Acc=20.900 | RoundTime=22.62s | TotalTime=510.45s | Method=fedcda
[Round 022/100] Acc=21.010 | RoundTime=22.58s | TotalTime=533.03s | Method=fedcda
[Round 023/100] Acc=25.740 | RoundTime=22.82s | TotalTime=555.85s | Method=fedcda
[Round 024/100] Acc=30.120 | RoundTime=24.55s | TotalTime=580.40s | Method=fedcda
[Round 025/100] Acc=22.240 | RoundTime=22.88s | TotalTime=603.28s | Method=fedcda
[Round 026/100] Acc=23.920 | RoundTime=22.55s | TotalTime=625.82s | Method=fedcda
[Round 027/100] Acc=19.800 | RoundTime=22.76s | TotalTime=648.58s | Method=fedcda
[Round 028/100] Acc=21.570 | RoundTime=22.53s | TotalTime=671.11s | Method=fedcda
[Round 029/100] Acc=22.000 | RoundTime=22.69s | TotalTime=693.81s | Method=fedcda
[Round 030/100] Acc=26.750 | RoundTime=22.53s | TotalTime=716.34s | Method=fedcda
[Round 031/100] Acc=21.490 | RoundTime=22.85s | TotalTime=739.19s | Method=fedcda
[Round 032/100] Acc=27.070 | RoundTime=22.90s | TotalTime=762.09s | Method=fedcda
[Round 033/100] Acc=34.410 | RoundTime=22.75s | TotalTime=784.84s | Method=fedcda
[Round 034/100] Acc=27.780 | RoundTime=22.81s | TotalTime=807.64s | Method=fedcda
[Round 035/100] Acc=23.190 | RoundTime=22.56s | TotalTime=830.20s | Method=fedcda
[Round 036/100] Acc=32.430 | RoundTime=22.89s | TotalTime=853.09s | Method=fedcda
[Round 037/100] Acc=19.670 | RoundTime=24.95s | TotalTime=878.04s | Method=fedcda
[Round 038/100] Acc=31.260 | RoundTime=22.80s | TotalTime=900.84s | Method=fedcda
[Round 039/100] Acc=24.220 | RoundTime=22.61s | TotalTime=923.45s | Method=fedcda
[Round 040/100] Acc=19.640 | RoundTime=22.64s | TotalTime=946.09s | Method=fedcda
[Round 041/100] Acc=20.020 | RoundTime=23.15s | TotalTime=969.25s | Method=fedcda
[Round 042/100] Acc=21.840 | RoundTime=22.61s | TotalTime=991.85s | Method=fedcda
[Round 043/100] Acc=29.850 | RoundTime=22.66s | TotalTime=1014.52s | Method=fedcda
[Round 044/100] Acc=31.880 | RoundTime=23.16s | TotalTime=1037.68s | Method=fedcda
[Round 045/100] Acc=28.180 | RoundTime=23.07s | TotalTime=1060.75s | Method=fedcda
[Round 046/100] Acc=20.710 | RoundTime=23.10s | TotalTime=1083.85s | Method=fedcda
[Round 047/100] Acc=31.030 | RoundTime=23.26s | TotalTime=1107.10s | Method=fedcda
[Round 048/100] Acc=30.200 | RoundTime=22.87s | TotalTime=1129.97s | Method=fedcda
[Round 049/100] Acc=21.350 | RoundTime=23.07s | TotalTime=1153.05s | Method=fedcda
[Round 050/100] Acc=28.550 | RoundTime=23.59s | TotalTime=1176.64s | Method=fedcda
