====================================================================================================
Training started at: 2026-03-30 19:25:07
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-192507-522701_pid2074008.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-192507-522701_pid2074008.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.00s | TotalTime=24.00s | Method=fedcda
[Round 002/100] Acc=14.060 | RoundTime=23.22s | TotalTime=47.22s | Method=fedcda
[Round 003/100] Acc=22.020 | RoundTime=24.42s | TotalTime=71.64s | Method=fedcda
[Round 004/100] Acc=22.150 | RoundTime=24.57s | TotalTime=96.21s | Method=fedcda
[Round 005/100] Acc=28.990 | RoundTime=24.69s | TotalTime=120.90s | Method=fedcda
[Round 006/100] Acc=31.120 | RoundTime=23.91s | TotalTime=144.81s | Method=fedcda
[Round 007/100] Acc=29.490 | RoundTime=23.78s | TotalTime=168.59s | Method=fedcda
[Round 008/100] Acc=40.970 | RoundTime=24.73s | TotalTime=193.32s | Method=fedcda
[Round 009/100] Acc=44.900 | RoundTime=24.16s | TotalTime=217.48s | Method=fedcda
[Round 010/100] Acc=38.450 | RoundTime=25.83s | TotalTime=243.31s | Method=fedcda
[Round 011/100] Acc=47.430 | RoundTime=24.66s | TotalTime=267.97s | Method=fedcda
[Round 012/100] Acc=29.390 | RoundTime=24.94s | TotalTime=292.92s | Method=fedcda
[Round 013/100] Acc=32.020 | RoundTime=22.80s | TotalTime=315.72s | Method=fedcda
[Round 014/100] Acc=33.040 | RoundTime=22.96s | TotalTime=338.68s | Method=fedcda
[Round 015/100] Acc=36.300 | RoundTime=21.70s | TotalTime=360.38s | Method=fedcda
[Round 016/100] Acc=41.130 | RoundTime=21.85s | TotalTime=382.23s | Method=fedcda
[Round 017/100] Acc=46.410 | RoundTime=22.76s | TotalTime=404.99s | Method=fedcda
[Round 018/100] Acc=44.730 | RoundTime=21.95s | TotalTime=426.94s | Method=fedcda
[Round 019/100] Acc=44.760 | RoundTime=22.08s | TotalTime=449.03s | Method=fedcda
[Round 020/100] Acc=30.250 | RoundTime=22.24s | TotalTime=471.27s | Method=fedcda
[Round 021/100] Acc=28.930 | RoundTime=22.20s | TotalTime=493.47s | Method=fedcda
[Round 022/100] Acc=27.550 | RoundTime=21.86s | TotalTime=515.33s | Method=fedcda
[Round 023/100] Acc=38.370 | RoundTime=24.83s | TotalTime=540.16s | Method=fedcda
[Round 024/100] Acc=34.400 | RoundTime=22.64s | TotalTime=562.81s | Method=fedcda
[Round 025/100] Acc=45.670 | RoundTime=21.99s | TotalTime=584.80s | Method=fedcda
[Round 026/100] Acc=35.300 | RoundTime=22.38s | TotalTime=607.19s | Method=fedcda
[Round 027/100] Acc=38.920 | RoundTime=22.34s | TotalTime=629.52s | Method=fedcda
[Round 028/100] Acc=42.300 | RoundTime=22.43s | TotalTime=651.96s | Method=fedcda
[Round 029/100] Acc=35.440 | RoundTime=21.92s | TotalTime=673.88s | Method=fedcda
[Round 030/100] Acc=45.570 | RoundTime=21.81s | TotalTime=695.69s | Method=fedcda
[Round 031/100] Acc=34.440 | RoundTime=21.52s | TotalTime=717.21s | Method=fedcda
[Round 032/100] Acc=45.770 | RoundTime=21.97s | TotalTime=739.18s | Method=fedcda
[Round 033/100] Acc=40.320 | RoundTime=22.16s | TotalTime=761.34s | Method=fedcda
[Round 034/100] Acc=41.110 | RoundTime=22.54s | TotalTime=783.88s | Method=fedcda
[Round 035/100] Acc=42.890 | RoundTime=22.21s | TotalTime=806.09s | Method=fedcda
[Round 036/100] Acc=44.940 | RoundTime=23.79s | TotalTime=829.88s | Method=fedcda
[Round 037/100] Acc=39.150 | RoundTime=23.37s | TotalTime=853.25s | Method=fedcda
[Round 038/100] Acc=42.650 | RoundTime=22.40s | TotalTime=875.66s | Method=fedcda
[Round 039/100] Acc=41.890 | RoundTime=22.07s | TotalTime=897.73s | Method=fedcda
[Round 040/100] Acc=40.600 | RoundTime=21.60s | TotalTime=919.32s | Method=fedcda
[Round 041/100] Acc=33.930 | RoundTime=22.95s | TotalTime=942.27s | Method=fedcda
[Round 042/100] Acc=49.940 | RoundTime=21.89s | TotalTime=964.16s | Method=fedcda
[Round 043/100] Acc=32.380 | RoundTime=22.06s | TotalTime=986.22s | Method=fedcda
[Round 044/100] Acc=41.430 | RoundTime=22.84s | TotalTime=1009.07s | Method=fedcda
[Round 045/100] Acc=36.820 | RoundTime=21.85s | TotalTime=1030.91s | Method=fedcda
[Round 046/100] Acc=36.030 | RoundTime=21.99s | TotalTime=1052.91s | Method=fedcda
[Round 047/100] Acc=43.820 | RoundTime=22.53s | TotalTime=1075.44s | Method=fedcda
[Round 048/100] Acc=35.930 | RoundTime=22.05s | TotalTime=1097.49s | Method=fedcda
[Round 049/100] Acc=40.200 | RoundTime=23.73s | TotalTime=1121.22s | Method=fedcda
[Round 050/100] Acc=30.700 | RoundTime=23.43s | TotalTime=1144.64s | Method=fedcda
