====================================================================================================
Training started at: 2026-03-30 11:23:45
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-112345-561827_pid2270917.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-112345-561827_pid2270917.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.95s | TotalTime=27.95s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=27.27s | TotalTime=55.22s | Method=fedcda
[Round 003/100] Acc=9.870 | RoundTime=27.15s | TotalTime=82.37s | Method=fedcda
[Round 004/100] Acc=20.890 | RoundTime=27.77s | TotalTime=110.14s | Method=fedcda
[Round 005/100] Acc=17.190 | RoundTime=27.98s | TotalTime=138.12s | Method=fedcda
[Round 006/100] Acc=25.720 | RoundTime=28.27s | TotalTime=166.39s | Method=fedcda
[Round 007/100] Acc=16.420 | RoundTime=27.82s | TotalTime=194.21s | Method=fedcda
[Round 008/100] Acc=19.990 | RoundTime=27.52s | TotalTime=221.73s | Method=fedcda
[Round 009/100] Acc=24.350 | RoundTime=28.02s | TotalTime=249.75s | Method=fedcda
[Round 010/100] Acc=20.080 | RoundTime=27.06s | TotalTime=276.82s | Method=fedcda
[Round 011/100] Acc=24.430 | RoundTime=29.65s | TotalTime=306.47s | Method=fedcda
[Round 012/100] Acc=17.040 | RoundTime=22.44s | TotalTime=328.91s | Method=fedcda
[Round 013/100] Acc=24.140 | RoundTime=21.61s | TotalTime=350.52s | Method=fedcda
[Round 014/100] Acc=18.640 | RoundTime=21.58s | TotalTime=372.10s | Method=fedcda
[Round 015/100] Acc=19.440 | RoundTime=21.40s | TotalTime=393.50s | Method=fedcda
[Round 016/100] Acc=17.740 | RoundTime=21.65s | TotalTime=415.15s | Method=fedcda
[Round 017/100] Acc=25.120 | RoundTime=21.27s | TotalTime=436.42s | Method=fedcda
[Round 018/100] Acc=15.980 | RoundTime=21.42s | TotalTime=457.84s | Method=fedcda
[Round 019/100] Acc=14.770 | RoundTime=21.37s | TotalTime=479.21s | Method=fedcda
[Round 020/100] Acc=14.880 | RoundTime=22.05s | TotalTime=501.26s | Method=fedcda
[Round 021/100] Acc=13.100 | RoundTime=21.52s | TotalTime=522.79s | Method=fedcda
[Round 022/100] Acc=20.910 | RoundTime=22.14s | TotalTime=544.93s | Method=fedcda
[Round 023/100] Acc=12.010 | RoundTime=23.44s | TotalTime=568.37s | Method=fedcda
[Round 024/100] Acc=20.930 | RoundTime=21.83s | TotalTime=590.21s | Method=fedcda
[Round 025/100] Acc=20.800 | RoundTime=21.57s | TotalTime=611.78s | Method=fedcda
[Round 026/100] Acc=15.580 | RoundTime=21.86s | TotalTime=633.64s | Method=fedcda
[Round 027/100] Acc=18.510 | RoundTime=21.60s | TotalTime=655.24s | Method=fedcda
[Round 028/100] Acc=22.520 | RoundTime=21.79s | TotalTime=677.03s | Method=fedcda
[Round 029/100] Acc=19.310 | RoundTime=21.91s | TotalTime=698.94s | Method=fedcda
[Round 030/100] Acc=16.010 | RoundTime=22.16s | TotalTime=721.10s | Method=fedcda
[Round 031/100] Acc=20.900 | RoundTime=22.18s | TotalTime=743.28s | Method=fedcda
[Round 032/100] Acc=21.220 | RoundTime=22.11s | TotalTime=765.39s | Method=fedcda
[Round 033/100] Acc=19.570 | RoundTime=21.81s | TotalTime=787.20s | Method=fedcda
[Round 034/100] Acc=21.430 | RoundTime=22.14s | TotalTime=809.34s | Method=fedcda
[Round 035/100] Acc=24.010 | RoundTime=21.97s | TotalTime=831.31s | Method=fedcda
[Round 036/100] Acc=18.970 | RoundTime=23.65s | TotalTime=854.96s | Method=fedcda
[Round 037/100] Acc=23.230 | RoundTime=21.79s | TotalTime=876.75s | Method=fedcda
[Round 038/100] Acc=20.160 | RoundTime=21.88s | TotalTime=898.63s | Method=fedcda
[Round 039/100] Acc=25.950 | RoundTime=21.99s | TotalTime=920.63s | Method=fedcda
[Round 040/100] Acc=19.280 | RoundTime=22.33s | TotalTime=942.96s | Method=fedcda
[Round 041/100] Acc=22.580 | RoundTime=22.04s | TotalTime=965.00s | Method=fedcda
[Round 042/100] Acc=12.890 | RoundTime=22.45s | TotalTime=987.45s | Method=fedcda
[Round 043/100] Acc=16.070 | RoundTime=22.33s | TotalTime=1009.78s | Method=fedcda
[Round 044/100] Acc=23.490 | RoundTime=22.59s | TotalTime=1032.37s | Method=fedcda
[Round 045/100] Acc=24.400 | RoundTime=22.42s | TotalTime=1054.80s | Method=fedcda
[Round 046/100] Acc=20.500 | RoundTime=21.85s | TotalTime=1076.65s | Method=fedcda
[Round 047/100] Acc=19.720 | RoundTime=22.08s | TotalTime=1098.73s | Method=fedcda
[Round 048/100] Acc=20.790 | RoundTime=22.22s | TotalTime=1120.95s | Method=fedcda
[Round 049/100] Acc=24.930 | RoundTime=22.70s | TotalTime=1143.65s | Method=fedcda
[Round 050/100] Acc=22.250 | RoundTime=25.29s | TotalTime=1168.94s | Method=fedcda
[Round 051/100] Acc=22.010 | RoundTime=33.17s | TotalTime=1202.12s | Method=fedcda
[Round 052/100] Acc=25.010 | RoundTime=33.80s | TotalTime=1235.92s | Method=fedcda
[Round 053/100] Acc=24.860 | RoundTime=33.34s | TotalTime=1269.26s | Method=fedcda
[Round 054/100] Acc=24.820 | RoundTime=33.61s | TotalTime=1302.87s | Method=fedcda
[Round 055/100] Acc=24.650 | RoundTime=33.53s | TotalTime=1336.40s | Method=fedcda
[Round 056/100] Acc=24.720 | RoundTime=32.93s | TotalTime=1369.33s | Method=fedcda
