====================================================================================================
Training started at: 2026-03-31 08:22:23
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-082223-444160_pid3882773.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-082223-444160_pid3882773.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.60s | TotalTime=24.60s | Method=fedcda
[Round 002/100] Acc=21.260 | RoundTime=23.88s | TotalTime=48.48s | Method=fedcda
[Round 003/100] Acc=24.560 | RoundTime=24.35s | TotalTime=72.83s | Method=fedcda
[Round 004/100] Acc=39.530 | RoundTime=24.61s | TotalTime=97.44s | Method=fedcda
[Round 005/100] Acc=42.400 | RoundTime=25.14s | TotalTime=122.58s | Method=fedcda
[Round 006/100] Acc=41.040 | RoundTime=24.13s | TotalTime=146.72s | Method=fedcda
[Round 007/100] Acc=45.220 | RoundTime=24.94s | TotalTime=171.66s | Method=fedcda
[Round 008/100] Acc=50.500 | RoundTime=24.85s | TotalTime=196.50s | Method=fedcda
[Round 009/100] Acc=37.060 | RoundTime=24.81s | TotalTime=221.31s | Method=fedcda
[Round 010/100] Acc=42.600 | RoundTime=26.29s | TotalTime=247.60s | Method=fedcda
[Round 011/100] Acc=43.620 | RoundTime=23.97s | TotalTime=271.57s | Method=fedcda
[Round 012/100] Acc=48.770 | RoundTime=24.52s | TotalTime=296.09s | Method=fedcda
[Round 013/100] Acc=44.580 | RoundTime=20.55s | TotalTime=316.64s | Method=fedcda
[Round 014/100] Acc=54.750 | RoundTime=20.71s | TotalTime=337.36s | Method=fedcda
[Round 015/100] Acc=46.700 | RoundTime=20.24s | TotalTime=357.60s | Method=fedcda
[Round 016/100] Acc=40.980 | RoundTime=20.00s | TotalTime=377.59s | Method=fedcda
[Round 017/100] Acc=54.820 | RoundTime=20.12s | TotalTime=397.71s | Method=fedcda
[Round 018/100] Acc=56.120 | RoundTime=19.81s | TotalTime=417.52s | Method=fedcda
[Round 019/100] Acc=54.820 | RoundTime=20.19s | TotalTime=437.71s | Method=fedcda
[Round 020/100] Acc=56.950 | RoundTime=20.40s | TotalTime=458.11s | Method=fedcda
[Round 021/100] Acc=47.720 | RoundTime=20.08s | TotalTime=478.19s | Method=fedcda
[Round 022/100] Acc=60.560 | RoundTime=20.11s | TotalTime=498.31s | Method=fedcda
[Round 023/100] Acc=59.910 | RoundTime=22.74s | TotalTime=521.05s | Method=fedcda
[Round 024/100] Acc=61.730 | RoundTime=20.55s | TotalTime=541.60s | Method=fedcda
[Round 025/100] Acc=56.550 | RoundTime=20.72s | TotalTime=562.32s | Method=fedcda
[Round 026/100] Acc=58.770 | RoundTime=22.29s | TotalTime=584.61s | Method=fedcda
[Round 027/100] Acc=47.220 | RoundTime=22.39s | TotalTime=607.00s | Method=fedcda
[Round 028/100] Acc=58.090 | RoundTime=22.37s | TotalTime=629.37s | Method=fedcda
[Round 029/100] Acc=47.130 | RoundTime=22.02s | TotalTime=651.39s | Method=fedcda
[Round 030/100] Acc=51.200 | RoundTime=22.37s | TotalTime=673.76s | Method=fedcda
[Round 031/100] Acc=48.230 | RoundTime=22.67s | TotalTime=696.42s | Method=fedcda
[Round 032/100] Acc=59.360 | RoundTime=22.56s | TotalTime=718.98s | Method=fedcda
[Round 033/100] Acc=62.210 | RoundTime=22.79s | TotalTime=741.77s | Method=fedcda
[Round 034/100] Acc=63.040 | RoundTime=22.69s | TotalTime=764.46s | Method=fedcda
[Round 035/100] Acc=56.130 | RoundTime=22.80s | TotalTime=787.25s | Method=fedcda
[Round 036/100] Acc=46.260 | RoundTime=25.07s | TotalTime=812.32s | Method=fedcda
[Round 037/100] Acc=56.270 | RoundTime=22.40s | TotalTime=834.72s | Method=fedcda
[Round 038/100] Acc=58.790 | RoundTime=22.61s | TotalTime=857.33s | Method=fedcda
[Round 039/100] Acc=61.900 | RoundTime=22.51s | TotalTime=879.84s | Method=fedcda
[Round 040/100] Acc=60.450 | RoundTime=22.23s | TotalTime=902.07s | Method=fedcda
[Round 041/100] Acc=62.350 | RoundTime=22.74s | TotalTime=924.81s | Method=fedcda
[Round 042/100] Acc=63.210 | RoundTime=22.35s | TotalTime=947.16s | Method=fedcda
[Round 043/100] Acc=60.660 | RoundTime=22.53s | TotalTime=969.69s | Method=fedcda
[Round 044/100] Acc=57.710 | RoundTime=22.25s | TotalTime=991.94s | Method=fedcda
[Round 045/100] Acc=67.280 | RoundTime=22.45s | TotalTime=1014.38s | Method=fedcda
[Round 046/100] Acc=68.910 | RoundTime=22.61s | TotalTime=1037.00s | Method=fedcda
[Round 047/100] Acc=44.390 | RoundTime=22.58s | TotalTime=1059.58s | Method=fedcda
[Round 048/100] Acc=65.840 | RoundTime=22.39s | TotalTime=1081.97s | Method=fedcda
[Round 049/100] Acc=64.540 | RoundTime=22.33s | TotalTime=1104.30s | Method=fedcda
[Round 050/100] Acc=63.940 | RoundTime=24.43s | TotalTime=1128.73s | Method=fedcda
[Round 051/100] Acc=63.610 | RoundTime=33.83s | TotalTime=1162.56s | Method=fedcda
[Round 052/100] Acc=63.910 | RoundTime=33.10s | TotalTime=1195.65s | Method=fedcda
[Round 053/100] Acc=63.710 | RoundTime=33.98s | TotalTime=1229.63s | Method=fedcda
[Round 054/100] Acc=64.220 | RoundTime=34.27s | TotalTime=1263.90s | Method=fedcda
[Round 055/100] Acc=64.590 | RoundTime=34.40s | TotalTime=1298.30s | Method=fedcda
[Round 056/100] Acc=64.630 | RoundTime=34.30s | TotalTime=1332.59s | Method=fedcda
[Round 057/100] Acc=64.830 | RoundTime=33.83s | TotalTime=1366.42s | Method=fedcda
[Round 058/100] Acc=64.400 | RoundTime=34.30s | TotalTime=1400.73s | Method=fedcda
[Round 059/100] Acc=64.490 | RoundTime=34.54s | TotalTime=1435.27s | Method=fedcda
[Round 060/100] Acc=64.800 | RoundTime=34.19s | TotalTime=1469.45s | Method=fedcda
[Round 061/100] Acc=64.630 | RoundTime=36.70s | TotalTime=1506.15s | Method=fedcda
[Round 062/100] Acc=64.460 | RoundTime=34.26s | TotalTime=1540.41s | Method=fedcda
[Round 063/100] Acc=64.390 | RoundTime=33.82s | TotalTime=1574.23s | Method=fedcda
[Round 064/100] Acc=64.200 | RoundTime=33.97s | TotalTime=1608.20s | Method=fedcda
[Round 065/100] Acc=64.110 | RoundTime=34.47s | TotalTime=1642.68s | Method=fedcda
[Round 066/100] Acc=64.460 | RoundTime=34.27s | TotalTime=1676.95s | Method=fedcda
[Round 067/100] Acc=64.400 | RoundTime=34.31s | TotalTime=1711.26s | Method=fedcda
[Round 068/100] Acc=64.350 | RoundTime=34.01s | TotalTime=1745.27s | Method=fedcda
[Round 069/100] Acc=70.990 | RoundTime=34.46s | TotalTime=1779.73s | Method=fedcda
[Round 070/100] Acc=71.010 | RoundTime=34.25s | TotalTime=1813.98s | Method=fedcda
[Round 071/100] Acc=70.960 | RoundTime=33.86s | TotalTime=1847.84s | Method=fedcda
[Round 072/100] Acc=70.950 | RoundTime=33.68s | TotalTime=1881.52s | Method=fedcda
[Round 073/100] Acc=70.960 | RoundTime=32.29s | TotalTime=1913.81s | Method=fedcda
[Round 074/100] Acc=70.920 | RoundTime=32.82s | TotalTime=1946.63s | Method=fedcda
[Round 075/100] Acc=70.920 | RoundTime=31.74s | TotalTime=1978.37s | Method=fedcda
[Round 076/100] Acc=70.980 | RoundTime=32.57s | TotalTime=2010.94s | Method=fedcda
[Round 077/100] Acc=71.070 | RoundTime=34.81s | TotalTime=2045.75s | Method=fedcda
[Round 078/100] Acc=71.050 | RoundTime=33.69s | TotalTime=2079.43s | Method=fedcda
[Round 079/100] Acc=71.020 | RoundTime=33.24s | TotalTime=2112.68s | Method=fedcda
[Round 080/100] Acc=71.450 | RoundTime=32.12s | TotalTime=2144.80s | Method=fedcda
[Round 081/100] Acc=71.590 | RoundTime=32.39s | TotalTime=2177.19s | Method=fedcda
[Round 082/100] Acc=71.490 | RoundTime=33.28s | TotalTime=2210.47s | Method=fedcda
[Round 083/100] Acc=71.650 | RoundTime=33.04s | TotalTime=2243.51s | Method=fedcda
[Round 084/100] Acc=71.680 | RoundTime=31.98s | TotalTime=2275.48s | Method=fedcda
[Round 085/100] Acc=71.720 | RoundTime=32.14s | TotalTime=2307.63s | Method=fedcda
[Round 086/100] Acc=71.680 | RoundTime=33.28s | TotalTime=2340.91s | Method=fedcda
[Round 087/100] Acc=71.730 | RoundTime=33.23s | TotalTime=2374.14s | Method=fedcda
[Round 088/100] Acc=71.650 | RoundTime=33.11s | TotalTime=2407.25s | Method=fedcda
[Round 089/100] Acc=71.480 | RoundTime=33.64s | TotalTime=2440.89s | Method=fedcda
[Round 090/100] Acc=71.460 | RoundTime=32.70s | TotalTime=2473.59s | Method=fedcda
[Round 091/100] Acc=71.570 | RoundTime=33.53s | TotalTime=2507.11s | Method=fedcda
[Round 092/100] Acc=71.450 | RoundTime=34.08s | TotalTime=2541.19s | Method=fedcda
[Round 093/100] Acc=71.410 | RoundTime=33.84s | TotalTime=2575.03s | Method=fedcda
[Round 094/100] Acc=69.930 | RoundTime=33.92s | TotalTime=2608.95s | Method=fedcda
[Round 095/100] Acc=69.930 | RoundTime=34.20s | TotalTime=2643.16s | Method=fedcda
[Round 096/100] Acc=69.860 | RoundTime=34.13s | TotalTime=2677.29s | Method=fedcda
[Round 097/100] Acc=69.660 | RoundTime=33.98s | TotalTime=2711.27s | Method=fedcda
[Round 098/100] Acc=70.050 | RoundTime=33.96s | TotalTime=2745.23s | Method=fedcda
[Round 099/100] Acc=69.990 | RoundTime=34.28s | TotalTime=2779.51s | Method=fedcda
[Round 100/100] Acc=70.180 | RoundTime=34.45s | TotalTime=2813.96s | Method=fedcda
====================================================================================================
Training finished at: 2026-03-31 09:09:17
Total elapsed time: 2813.96s
Final Acc: 70.180
Best Acc : 71.730
====================================================================================================
