========================================================================================================================
Training started at: 2026-04-10 16:47:40
Result directory: results/fl_svhn/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_svhn/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260410-164740-189179_pid484448.txt
Result log file : results/fl_svhn/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260410-164740-189179_pid484448.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=19.590 | RoundTime=217.32s | TotalTime=217.33s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=51.250 | RoundTime=204.94s | TotalTime=4124.63s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=51.090 | RoundTime=203.75s | TotalTime=4328.39s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=50.720 | RoundTime=208.47s | TotalTime=4536.86s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=50.720 | RoundTime=203.85s | TotalTime=4740.72s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=50.680 | RoundTime=205.52s | TotalTime=4946.26s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=50.420 | RoundTime=203.77s | TotalTime=5150.04s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=50.570 | RoundTime=204.51s | TotalTime=5354.57s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=50.190 | RoundTime=206.05s | TotalTime=5560.63s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=49.330 | RoundTime=206.74s | TotalTime=5767.38s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=49.150 | RoundTime=205.48s | TotalTime=5972.87s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=48.990 | RoundTime=205.44s | TotalTime=6178.32s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=48.570 | RoundTime=204.55s | TotalTime=6382.88s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=48.480 | RoundTime=206.09s | TotalTime=6588.98s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=48.580 | RoundTime=203.30s | TotalTime=6792.29s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=47.350 | RoundTime=205.02s | TotalTime=6997.32s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=47.210 | RoundTime=204.05s | TotalTime=7201.38s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=47.150 | RoundTime=204.54s | TotalTime=7405.93s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=46.990 | RoundTime=204.31s | TotalTime=7610.25s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=46.820 | RoundTime=204.34s | TotalTime=7814.60s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=46.740 | RoundTime=203.56s | TotalTime=8018.17s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=46.730 | RoundTime=204.29s | TotalTime=8222.48s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=46.500 | RoundTime=204.67s | TotalTime=8427.16s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=45.900 | RoundTime=205.53s | TotalTime=8632.69s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=45.470 | RoundTime=205.12s | TotalTime=8837.83s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=46.140 | RoundTime=203.72s | TotalTime=9041.56s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=45.480 | RoundTime=203.89s | TotalTime=9245.46s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=45.450 | RoundTime=205.75s | TotalTime=9451.22s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=45.390 | RoundTime=203.77s | TotalTime=9655.00s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=44.970 | RoundTime=205.13s | TotalTime=9860.15s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=45.360 | RoundTime=205.11s | TotalTime=10065.27s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=45.660 | RoundTime=205.41s | TotalTime=10270.69s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=45.190 | RoundTime=204.00s | TotalTime=10474.70s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=45.540 | RoundTime=204.78s | TotalTime=10679.49s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=44.530 | RoundTime=203.53s | TotalTime=10883.03s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=45.540 | RoundTime=206.31s | TotalTime=11089.36s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=45.230 | RoundTime=205.89s | TotalTime=11295.26s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=45.100 | RoundTime=205.63s | TotalTime=11500.90s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=44.900 | RoundTime=203.94s | TotalTime=11704.85s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=44.940 | RoundTime=203.82s | TotalTime=11908.67s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=45.040 | RoundTime=207.27s | TotalTime=12115.94s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=44.250 | RoundTime=204.82s | TotalTime=12320.77s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=44.570 | RoundTime=207.61s | TotalTime=12528.38s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=44.780 | RoundTime=206.27s | TotalTime=12734.67s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=45.140 | RoundTime=206.49s | TotalTime=12941.17s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=44.990 | RoundTime=203.85s | TotalTime=13145.03s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=45.100 | RoundTime=205.48s | TotalTime=13350.51s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=44.630 | RoundTime=204.50s | TotalTime=13555.02s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=45.310 | RoundTime=205.77s | TotalTime=13760.80s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=45.030 | RoundTime=204.10s | TotalTime=13964.92s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=45.280 | RoundTime=205.21s | TotalTime=14170.14s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=45.440 | RoundTime=204.53s | TotalTime=14374.68s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=45.520 | RoundTime=206.69s | TotalTime=14581.39s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=44.760 | RoundTime=206.56s | TotalTime=14787.96s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=45.420 | RoundTime=205.81s | TotalTime=14993.78s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=44.900 | RoundTime=205.15s | TotalTime=15198.94s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=45.640 | RoundTime=203.30s | TotalTime=15402.24s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=44.770 | RoundTime=205.59s | TotalTime=15607.84s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=45.170 | RoundTime=205.61s | TotalTime=15813.46s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=45.340 | RoundTime=207.43s | TotalTime=16020.90s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=45.330 | RoundTime=204.05s | TotalTime=16224.96s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=45.140 | RoundTime=205.23s | TotalTime=16430.20s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=45.530 | RoundTime=205.18s | TotalTime=16635.39s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=45.970 | RoundTime=206.17s | TotalTime=16841.57s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=46.070 | RoundTime=206.02s | TotalTime=17047.59s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=45.380 | RoundTime=205.11s | TotalTime=17252.72s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=45.250 | RoundTime=203.79s | TotalTime=17456.52s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=45.690 | RoundTime=205.87s | TotalTime=17662.39s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=45.680 | RoundTime=204.00s | TotalTime=17866.41s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=45.590 | RoundTime=205.03s | TotalTime=18071.45s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=45.960 | RoundTime=206.32s | TotalTime=18277.78s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=46.330 | RoundTime=204.91s | TotalTime=18482.70s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=45.710 | RoundTime=205.77s | TotalTime=18688.48s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=46.010 | RoundTime=205.48s | TotalTime=18893.97s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=46.230 | RoundTime=205.89s | TotalTime=19099.87s | Method=fedrdn
