====================================================================================================
Training started at: 2026-03-27 06:41:07
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55/feddenoise_fl_svhn_20260327-064107-697923_pid1193503.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.55/feddenoise_fl_svhn_20260327-064107-697923_pid1193503.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | Pure=50.029 | RoundTime=43.71s | TotalTime=43.71s | Method=feddenoise
[Round 002/100] Acc=12.430 | Pure=50.110 | RoundTime=42.29s | TotalTime=85.99s | Method=feddenoise
[Round 003/100] Acc=45.410 | Pure=50.033 | RoundTime=43.18s | TotalTime=129.17s | Method=feddenoise
[Round 004/100] Acc=55.320 | Pure=50.043 | RoundTime=42.71s | TotalTime=171.88s | Method=feddenoise
[Round 005/100] Acc=57.100 | Pure=50.028 | RoundTime=42.24s | TotalTime=214.12s | Method=feddenoise
[Round 006/100] Acc=56.480 | Pure=50.051 | RoundTime=43.66s | TotalTime=257.78s | Method=feddenoise
[Round 007/100] Acc=59.070 | Pure=50.031 | RoundTime=42.76s | TotalTime=300.54s | Method=feddenoise
[Round 008/100] Acc=60.030 | Pure=50.052 | RoundTime=42.84s | TotalTime=343.37s | Method=feddenoise
[Round 009/100] Acc=60.660 | Pure=50.027 | RoundTime=43.28s | TotalTime=386.66s | Method=feddenoise
[Round 010/100] Acc=55.480 | Pure=49.957 | RoundTime=43.97s | TotalTime=430.63s | Method=feddenoise
[Round 011/100] Acc=55.380 | Pure=71.697 | RoundTime=59.51s | TotalTime=490.14s | Method=feddenoise
[Round 012/100] Acc=66.110 | Pure=77.216 | RoundTime=60.20s | TotalTime=550.34s | Method=feddenoise
[Round 013/100] Acc=63.610 | Pure=70.634 | RoundTime=59.17s | TotalTime=609.51s | Method=feddenoise
[Round 014/100] Acc=62.930 | Pure=72.681 | RoundTime=59.05s | TotalTime=668.56s | Method=feddenoise
[Round 015/100] Acc=63.450 | Pure=70.956 | RoundTime=58.84s | TotalTime=727.41s | Method=feddenoise
[Round 016/100] Acc=66.150 | Pure=71.455 | RoundTime=58.19s | TotalTime=785.60s | Method=feddenoise
[Round 017/100] Acc=65.170 | Pure=72.906 | RoundTime=59.30s | TotalTime=844.89s | Method=feddenoise
[Round 018/100] Acc=66.220 | Pure=72.073 | RoundTime=58.76s | TotalTime=903.65s | Method=feddenoise
[Round 019/100] Acc=67.000 | Pure=71.606 | RoundTime=59.27s | TotalTime=962.92s | Method=feddenoise
[Round 020/100] Acc=66.810 | Pure=76.447 | RoundTime=58.91s | TotalTime=1021.83s | Method=feddenoise
[Round 021/100] Acc=70.020 | Pure=81.728 | RoundTime=60.64s | TotalTime=1082.47s | Method=feddenoise
[Round 022/100] Acc=71.590 | Pure=82.057 | RoundTime=59.50s | TotalTime=1141.97s | Method=feddenoise
[Round 023/100] Acc=67.770 | Pure=82.096 | RoundTime=60.19s | TotalTime=1202.16s | Method=feddenoise
[Round 024/100] Acc=70.130 | Pure=81.975 | RoundTime=60.64s | TotalTime=1262.81s | Method=feddenoise
[Round 025/100] Acc=71.240 | Pure=82.253 | RoundTime=59.02s | TotalTime=1321.83s | Method=feddenoise
[Round 026/100] Acc=72.000 | Pure=77.644 | RoundTime=59.52s | TotalTime=1381.35s | Method=feddenoise
[Round 027/100] Acc=71.850 | Pure=80.016 | RoundTime=58.79s | TotalTime=1440.14s | Method=feddenoise
[Round 028/100] Acc=71.840 | Pure=79.203 | RoundTime=58.09s | TotalTime=1498.23s | Method=feddenoise
[Round 029/100] Acc=70.180 | Pure=81.093 | RoundTime=58.63s | TotalTime=1556.86s | Method=feddenoise
[Round 030/100] Acc=72.430 | Pure=80.732 | RoundTime=59.52s | TotalTime=1616.38s | Method=feddenoise
[Round 031/100] Acc=74.240 | Pure=84.615 | RoundTime=59.79s | TotalTime=1676.17s | Method=feddenoise
[Round 032/100] Acc=76.540 | Pure=83.440 | RoundTime=58.74s | TotalTime=1734.92s | Method=feddenoise
[Round 033/100] Acc=75.610 | Pure=87.303 | RoundTime=60.73s | TotalTime=1795.64s | Method=feddenoise
[Round 034/100] Acc=77.470 | Pure=85.440 | RoundTime=60.10s | TotalTime=1855.74s | Method=feddenoise
[Round 035/100] Acc=76.770 | Pure=82.445 | RoundTime=62.02s | TotalTime=1917.76s | Method=feddenoise
