epoch	acc	pure	round_time_sec	total_time_sec
0	9.74	None	63.7112	63.7114
1	22.16	None	65.7867	129.4985
2	42.14	None	62.0585	191.5573
3	69.68	None	62.4089	253.9666
4	78.45	None	62.2616	316.2284
5	79.69	None	63.1201	379.3489
6	80.56	None	62.9732	442.3223
7	79.91	None	64.0303	506.3529
8	70.81	None	63.9139	570.2670
9	82.42	None	66.1121	636.3795
10	70.24	None	63.2187	699.5998
11	86.35	None	62.8581	762.4582
12	87.11	None	63.4325	825.8911
13	77.9	None	62.4650	888.3565
14	84.47	None	62.5562	950.9129
15	82.82	None	62.3997	1013.3131
16	89.49	None	62.3407	1075.6541
17	83.85	None	63.1649	1138.8194
18	83.25	None	63.0216	1201.8412
19	80.52	None	63.6716	1265.5132
20	75.36	None	63.1305	1328.6441
21	79.45	None	64.0777	1392.7221
22	72.13	None	69.9105	1462.6330
23	79.6	None	67.0977	1529.7312
24	78.38	None	64.1790	1593.9106
25	81.77	None	64.6070	1658.5178
26	91.16	None	60.2261	1718.7443
27	79.84	None	60.8548	1779.5993
28	80.94	None	59.9046	1839.5042
29	85.44	None	59.5964	1899.1010
30	86.16	None	61.3486	1960.4501
31	79.62	None	61.1205	2021.5710
32	90.65	None	61.3144	2082.8858
33	82.65	None	60.5894	2143.4756
34	90.12	None	60.8766	2204.3524
35	82.74	None	61.5004	2265.8531
36	83.87	None	60.2338	2326.0872
37	87.8	None	59.2551	2385.3427
38	82.39	None	58.3270	2443.6699
39	76.77	None	65.7266	2509.3970
40	77.08	None	58.6103	2568.0076
41	79.74	None	60.0529	2628.0608
42	85.63	None	58.5440	2686.6052
43	75.69	None	60.4659	2747.0714
44	89.99	None	61.4738	2808.5454
45	90.19	None	59.6790	2868.2248
46	83.01	None	60.2880	2928.5132
47	80.16	None	59.9112	2988.4247
48	76.99	None	60.0411	3048.4661
49	89.61	None	60.6413	3109.1078
50	78.64	None	74.4205	3183.5287
51	78.97	None	73.6753	3257.2043
52	79.34	None	79.5630	3336.7677
53	79.49	None	74.1937	3410.9617
54	79.08	None	73.9240	3484.8861
55	78.78	None	74.4246	3559.3110
56	78.43	None	72.7881	3632.0995
57	78.54	None	71.8056	3703.9055
58	78.19	None	73.8508	3777.7567
59	74.98	None	73.0651	3850.8222
60	74.95	None	78.5774	3929.4011
61	74.9	None	73.2640	4002.6655
62	75.07	None	73.0039	4075.6697
63	74.86	None	72.4218	4148.0918
64	74.65	None	73.7493	4221.8414
65	74.42	None	73.3532	4295.1963
66	79.81	None	74.0260	4369.2238
67	79.56	None	74.2306	4443.4547
68	79.59	None	75.8125	4519.2676
69	79.6	None	72.8904	4592.1583
70	79.33	None	73.5524	4665.7110
71	79.38	None	77.1200	4742.8313
72	79.38	None	73.7332	4816.5649
73	78.61	None	74.3326	4890.8978
74	78.4	None	74.2809	4965.1790
75	84.78	None	74.7659	5039.9453
76	84.85	None	80.3654	5120.3110
77	84.67	None	75.4301	5195.7415
78	84.61	None	84.4540	5280.1959
79	84.8	None	73.2449	5353.4411
80	84.97	None	71.1618	5424.6034
81	84.78	None	66.8058	5491.4095
82	85.08	None	66.1733	5557.5830
83	85.05	None	66.5370	5624.1204
84	85.15	None	67.6490	5691.7696
85	80.57	None	71.3320	5763.1019
86	80.33	None	68.7425	5831.8448
87	80.04	None	70.1374	5901.9825
88	79.65	None	67.1245	5969.1074
89	79.8	None	71.6028	6040.7106
90	86.62	None	73.3314	6114.0423
91	86.7	None	70.7430	6184.7857
92	81.6	None	71.3380	6256.1241
93	81.56	None	68.0445	6324.1689
94	81.32	None	67.6371	6391.8064
95	81.6	None	68.1894	6459.9963
96	81.48	None	71.7111	6531.7077
97	81.38	None	71.7846	6603.4927
98	81.48	None	67.1822	6670.6752
99	81.34	None	69.2017	6739.8772
