========================================================================================================================
Training started at: 2026-04-09 14:07:19
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260409-140719-973266_pid4095057.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260409-140719-973266_pid4095057.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=186.70s | TotalTime=186.71s | Method=fedprox
[Round 027/100] Phase=standard | Stage=warmup | Acc=72.350 | RoundTime=184.58s | TotalTime=4949.00s | Method=fedprox
[Round 028/100] Phase=standard | Stage=warmup | Acc=71.570 | RoundTime=182.71s | TotalTime=5131.72s | Method=fedprox
[Round 029/100] Phase=standard | Stage=warmup | Acc=71.730 | RoundTime=181.90s | TotalTime=5313.63s | Method=fedprox
[Round 030/100] Phase=standard | Stage=warmup | Acc=71.260 | RoundTime=183.18s | TotalTime=5496.82s | Method=fedprox
[Round 031/100] Phase=standard | Stage=warmup | Acc=71.880 | RoundTime=183.51s | TotalTime=5680.34s | Method=fedprox
[Round 032/100] Phase=standard | Stage=warmup | Acc=71.890 | RoundTime=183.84s | TotalTime=5864.18s | Method=fedprox
[Round 033/100] Phase=standard | Stage=warmup | Acc=72.790 | RoundTime=179.97s | TotalTime=6044.16s | Method=fedprox
[Round 034/100] Phase=standard | Stage=warmup | Acc=71.780 | RoundTime=182.43s | TotalTime=6226.60s | Method=fedprox
[Round 035/100] Phase=standard | Stage=warmup | Acc=72.270 | RoundTime=181.71s | TotalTime=6408.32s | Method=fedprox
[Round 036/100] Phase=standard | Stage=warmup | Acc=71.640 | RoundTime=180.11s | TotalTime=6588.52s | Method=fedprox
[Round 037/100] Phase=standard | Stage=warmup | Acc=71.100 | RoundTime=178.71s | TotalTime=6767.24s | Method=fedprox
[Round 038/100] Phase=standard | Stage=warmup | Acc=71.560 | RoundTime=181.10s | TotalTime=6948.35s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=70.910 | RoundTime=181.08s | TotalTime=7129.45s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=70.810 | RoundTime=179.48s | TotalTime=7308.93s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=70.720 | RoundTime=179.55s | TotalTime=7488.49s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=70.460 | RoundTime=180.52s | TotalTime=7669.02s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=69.730 | RoundTime=182.64s | TotalTime=7851.67s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=69.790 | RoundTime=182.85s | TotalTime=8034.53s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=69.750 | RoundTime=180.78s | TotalTime=8215.32s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=68.930 | RoundTime=185.20s | TotalTime=8400.53s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=68.360 | RoundTime=183.86s | TotalTime=8584.40s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=67.300 | RoundTime=184.93s | TotalTime=8769.34s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=67.800 | RoundTime=180.43s | TotalTime=8949.77s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=67.400 | RoundTime=182.61s | TotalTime=9132.39s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=66.430 | RoundTime=181.72s | TotalTime=9314.12s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=66.290 | RoundTime=181.33s | TotalTime=9495.46s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=65.370 | RoundTime=181.86s | TotalTime=9677.33s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=65.400 | RoundTime=182.47s | TotalTime=9859.81s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=65.100 | RoundTime=182.11s | TotalTime=10041.93s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=64.080 | RoundTime=178.25s | TotalTime=10220.18s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=63.930 | RoundTime=181.90s | TotalTime=10402.09s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=63.440 | RoundTime=183.21s | TotalTime=10585.30s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=62.470 | RoundTime=180.25s | TotalTime=10765.56s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=61.730 | RoundTime=182.76s | TotalTime=10948.33s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=61.730 | RoundTime=183.16s | TotalTime=11131.50s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=60.830 | RoundTime=180.79s | TotalTime=11312.30s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=61.230 | RoundTime=181.72s | TotalTime=11494.03s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=60.760 | RoundTime=177.81s | TotalTime=11671.85s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=59.820 | RoundTime=182.94s | TotalTime=11854.79s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=59.840 | RoundTime=180.10s | TotalTime=12034.91s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=58.830 | RoundTime=181.68s | TotalTime=12216.59s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=59.470 | RoundTime=179.89s | TotalTime=12396.49s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=59.300 | RoundTime=180.07s | TotalTime=12576.57s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=59.080 | RoundTime=181.19s | TotalTime=12757.77s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=58.720 | RoundTime=179.66s | TotalTime=12937.44s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=57.280 | RoundTime=183.49s | TotalTime=13120.94s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=57.360 | RoundTime=184.11s | TotalTime=13305.05s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=56.000 | RoundTime=182.84s | TotalTime=13487.91s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=56.660 | RoundTime=184.03s | TotalTime=13671.95s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=56.820 | RoundTime=181.40s | TotalTime=13853.36s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=56.120 | RoundTime=181.68s | TotalTime=14035.04s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=55.750 | RoundTime=185.70s | TotalTime=14220.76s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=55.980 | RoundTime=182.58s | TotalTime=14403.35s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=56.230 | RoundTime=183.75s | TotalTime=14587.11s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=55.430 | RoundTime=185.56s | TotalTime=14772.68s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=55.570 | RoundTime=183.82s | TotalTime=14956.51s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=54.310 | RoundTime=183.47s | TotalTime=15140.00s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=53.980 | RoundTime=182.88s | TotalTime=15322.89s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=55.240 | RoundTime=180.30s | TotalTime=15503.19s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=54.480 | RoundTime=182.27s | TotalTime=15685.47s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=54.740 | RoundTime=180.92s | TotalTime=15866.40s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=54.400 | RoundTime=176.79s | TotalTime=16043.20s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=53.780 | RoundTime=178.71s | TotalTime=16221.92s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=54.300 | RoundTime=183.24s | TotalTime=16405.17s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=53.320 | RoundTime=183.53s | TotalTime=16588.70s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=53.490 | RoundTime=182.90s | TotalTime=16771.62s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=52.970 | RoundTime=181.44s | TotalTime=16953.06s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=52.650 | RoundTime=181.06s | TotalTime=17134.13s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=53.060 | RoundTime=182.63s | TotalTime=17316.76s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=52.940 | RoundTime=182.95s | TotalTime=17499.72s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=53.150 | RoundTime=180.90s | TotalTime=17680.63s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=52.420 | RoundTime=180.34s | TotalTime=17860.98s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=53.000 | RoundTime=180.57s | TotalTime=18041.56s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=52.330 | RoundTime=181.29s | TotalTime=18222.85s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-09 19:11:02
Total elapsed time: 18222.87s
Final Acc: 52.330
Best Acc : 72.790
========================================================================================================================
