epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	1.0	None	None	None	None	None	None	None	57.2342	57.2542
1	standard	warmup	2.33	None	None	None	None	None	None	None	28.8144	86.0896
2	standard	warmup	4.72	None	None	None	None	None	None	None	25.5748	111.6759
3	standard	warmup	6.27	None	None	None	None	None	None	None	25.7722	137.4704
4	standard	warmup	8.01	None	None	None	None	None	None	None	26.5070	163.9906
5	standard	warmup	9.01	None	None	None	None	None	None	None	25.9575	189.9579
6	standard	warmup	10.37	None	None	None	None	None	None	None	25.8292	215.8017
7	standard	warmup	11.61	None	None	None	None	None	None	None	26.3754	242.1886
8	standard	warmup	13.14	None	None	None	None	None	None	None	26.7663	268.9729
9	standard	warmup	13.81	None	None	None	None	None	None	None	26.3475	295.3275
10	standard	warmup	15.62	None	None	None	None	None	None	None	34.2971	329.6406
11	standard	warmup	16.7	None	None	None	None	None	None	None	35.8134	365.5068
12	standard	warmup	17.76	None	None	None	None	None	None	None	35.8872	401.4030
13	standard	warmup	17.94	None	None	None	None	None	None	None	35.6906	437.1202
14	standard	warmup	18.44	None	None	None	None	None	None	None	30.1385	467.2886
15	standard	warmup	20.02	None	None	None	None	None	None	None	23.4552	490.7515
16	standard	warmup	20.41	None	None	None	None	None	None	None	21.9653	512.7348
17	standard	warmup	21.64	None	None	None	None	None	None	None	24.1885	536.9759
18	standard	warmup	22.06	None	None	None	None	None	None	None	25.4774	562.4795
19	standard	warmup	23.03	None	None	None	None	None	None	None	26.0424	588.5336
20	standard	warmup	24.35	None	None	None	None	None	None	None	36.5783	625.1478
21	standard	warmup	23.78	None	None	None	None	None	None	None	35.3274	660.5300
22	standard	warmup	25.19	None	None	None	None	None	None	None	34.7034	695.2597
23	standard	warmup	25.97	None	None	None	None	None	None	None	35.6758	730.9540
24	standard	warmup	26.82	None	None	None	None	None	None	None	35.7167	766.6985
25	standard	warmup	27.22	None	None	None	None	None	None	None	35.1285	801.8472
26	standard	warmup	27.51	None	None	None	None	None	None	None	34.4268	836.2963
27	standard	warmup	28.51	None	None	None	None	None	None	None	35.2758	871.6116
28	standard	warmup	29.35	None	None	None	None	None	None	None	29.9833	901.6325
29	standard	warmup	29.34	None	None	None	None	None	None	None	28.2480	929.8912
30	standard	warmup	30.26	None	None	None	None	None	None	None	33.6123	963.5138
31	standard	warmup	31.33	None	None	None	None	None	None	None	35.0632	998.6129
32	standard	warmup	31.43	None	None	None	None	None	None	None	34.6783	1033.3148
33	standard	warmup	31.78	None	None	None	None	None	None	None	35.1937	1068.5492
34	standard	warmup	32.63	None	None	None	None	None	None	None	35.7276	1104.2973
35	standard	warmup	33.37	None	None	None	None	None	None	None	36.2039	1140.5332
36	standard	warmup	33.15	None	None	None	None	None	None	None	34.6107	1175.1931
37	standard	warmup	33.89	None	None	None	None	None	None	None	34.5663	1209.7703
38	standard	warmup	34.24	None	None	None	None	None	None	None	34.4990	1244.3179
39	standard	warmup	34.74	None	None	None	None	None	None	None	35.0507	1279.3872
40	standard	warmup	35.56	None	None	None	None	None	None	None	34.0309	1313.4556
41	standard	warmup	36.08	None	None	None	None	None	None	None	34.3259	1347.7953
42	standard	warmup	36.42	None	None	None	None	None	None	None	34.0367	1381.9185
43	standard	warmup	37.18	None	None	None	None	None	None	None	35.1608	1417.0905
44	standard	warmup	37.63	None	None	None	None	None	None	None	34.1924	1451.2969
45	standard	warmup	37.8	None	None	None	None	None	None	None	33.6477	1484.9520
46	standard	warmup	37.98	None	None	None	None	None	None	None	34.9461	1519.9127
47	standard	warmup	38.79	None	None	None	None	None	None	None	34.9690	1554.9631
48	standard	warmup	39.38	None	None	None	None	None	None	None	34.9959	1589.9851
49	standard	warmup	39.56	None	None	None	None	None	None	None	35.1679	1625.1794
50	standard	warmup	39.47	None	None	None	None	None	None	None	34.6885	1659.9086
51	standard	warmup	40.54	None	None	None	None	None	None	None	34.6817	1694.6065
52	standard	warmup	40.91	None	None	None	None	None	None	None	32.5162	1727.1689
53	standard	warmup	41.4	None	None	None	None	None	None	None	34.0252	1761.2017
54	standard	warmup	41.61	None	None	None	None	None	None	None	34.4975	1795.7157
55	standard	warmup	42.04	None	None	None	None	None	None	None	34.9976	1830.7211
56	standard	warmup	42.9	None	None	None	None	None	None	None	34.1617	1864.8949
57	standard	warmup	42.71	None	None	None	None	None	None	None	34.4924	1899.3944
58	standard	warmup	42.87	None	None	None	None	None	None	None	33.9287	1933.3371
59	standard	warmup	43.25	None	None	None	None	None	None	None	35.4395	1968.7835
60	standard	warmup	43.77	None	None	None	None	None	None	None	34.1458	2002.9407
61	standard	warmup	45.12	None	None	None	None	None	None	None	34.0861	2037.0339
62	standard	warmup	44.49	None	None	None	None	None	None	None	35.1983	2072.2433
63	standard	warmup	45.54	None	None	None	None	None	None	None	33.6544	2105.9047
64	standard	warmup	46.0	None	None	None	None	None	None	None	33.7714	2139.6893
65	standard	warmup	46.38	None	None	None	None	None	None	None	35.3951	2175.0921
66	standard	warmup	46.39	None	None	None	None	None	None	None	34.1258	2209.2290
67	standard	warmup	46.52	None	None	None	None	None	None	None	33.1662	2242.4019
68	standard	warmup	47.29	None	None	None	None	None	None	None	33.2264	2275.7341
69	standard	warmup	47.3	None	None	None	None	None	None	None	34.4960	2310.2370
70	standard	warmup	47.48	None	None	None	None	None	None	None	34.1308	2344.3822
71	standard	warmup	47.87	None	None	None	None	None	None	None	33.4584	2377.8472
72	standard	warmup	48.03	None	None	None	None	None	None	None	34.8153	2412.6725
73	standard	warmup	48.33	None	None	None	None	None	None	None	34.6108	2447.2904
74	standard	warmup	48.71	None	None	None	None	None	None	None	34.0579	2481.3600
75	standard	warmup	49.15	None	None	None	None	None	None	None	33.6263	2514.9931
76	standard	warmup	49.46	None	None	None	None	None	None	None	34.9111	2549.9153
77	standard	warmup	49.37	None	None	None	None	None	None	None	34.1577	2584.0802
78	standard	warmup	49.42	None	None	None	None	None	None	None	33.9735	2618.0672
79	standard	warmup	49.73	None	None	None	None	None	None	None	34.4133	2652.4903
80	standard	warmup	50.18	None	None	None	None	None	None	None	34.3460	2686.8499
81	standard	warmup	50.69	None	None	None	None	None	None	None	33.6878	2720.5443
82	standard	warmup	50.7	None	None	None	None	None	None	None	28.9080	2749.4646
83	standard	warmup	50.67	None	None	None	None	None	None	None	35.6954	2785.1668
84	standard	warmup	50.52	None	None	None	None	None	None	None	34.7024	2819.8805
85	standard	warmup	51.26	None	None	None	None	None	None	None	35.9843	2855.8722
86	standard	warmup	51.34	None	None	None	None	None	None	None	35.2314	2891.1151
87	standard	warmup	51.78	None	None	None	None	None	None	None	35.2416	2926.3657
88	standard	warmup	52.2	None	None	None	None	None	None	None	35.9447	2962.3226
89	standard	warmup	51.86	None	None	None	None	None	None	None	34.7650	2997.0950
90	standard	warmup	52.1	None	None	None	None	None	None	None	35.2627	3032.3683
91	standard	warmup	52.65	None	None	None	None	None	None	None	36.0072	3068.3820
92	standard	warmup	52.37	None	None	None	None	None	None	None	34.6298	3103.0228
93	standard	warmup	52.34	None	None	None	None	None	None	None	35.4684	3138.4986
94	standard	warmup	52.28	None	None	None	None	None	None	None	37.0484	3175.5578
95	standard	warmup	52.54	None	None	None	None	None	None	None	34.0791	3209.6441
96	standard	warmup	52.79	None	None	None	None	None	None	None	34.4047	3244.0568
97	standard	warmup	53.42	None	None	None	None	None	None	None	34.5306	3278.5944
98	standard	warmup	53.24	None	None	None	None	None	None	None	35.1306	3313.7366
99	standard	warmup	53.65	None	None	None	None	None	None	None	34.8148	3348.5580
