====================================================================================================
Training started at: 2026-03-31 12:23:16
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-122316-832142_pid1686984.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-122316-832142_pid1686984.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.280 | RoundTime=26.02s | TotalTime=26.02s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.02s | TotalTime=52.04s | Method=fedcda
[Round 003/100] Acc=27.210 | RoundTime=26.05s | TotalTime=78.09s | Method=fedcda
[Round 004/100] Acc=30.380 | RoundTime=25.97s | TotalTime=104.06s | Method=fedcda
[Round 005/100] Acc=38.360 | RoundTime=25.69s | TotalTime=129.75s | Method=fedcda
[Round 006/100] Acc=37.220 | RoundTime=25.81s | TotalTime=155.57s | Method=fedcda
[Round 007/100] Acc=34.640 | RoundTime=25.82s | TotalTime=181.38s | Method=fedcda
[Round 008/100] Acc=36.070 | RoundTime=26.11s | TotalTime=207.50s | Method=fedcda
[Round 009/100] Acc=48.870 | RoundTime=26.75s | TotalTime=234.25s | Method=fedcda
[Round 010/100] Acc=41.120 | RoundTime=26.14s | TotalTime=260.39s | Method=fedcda
[Round 011/100] Acc=37.600 | RoundTime=26.70s | TotalTime=287.09s | Method=fedcda
[Round 012/100] Acc=52.510 | RoundTime=27.08s | TotalTime=314.18s | Method=fedcda
[Round 013/100] Acc=35.160 | RoundTime=24.06s | TotalTime=338.23s | Method=fedcda
[Round 014/100] Acc=43.460 | RoundTime=22.86s | TotalTime=361.09s | Method=fedcda
[Round 015/100] Acc=38.010 | RoundTime=23.15s | TotalTime=384.24s | Method=fedcda
[Round 016/100] Acc=52.620 | RoundTime=23.52s | TotalTime=407.76s | Method=fedcda
[Round 017/100] Acc=51.710 | RoundTime=23.09s | TotalTime=430.85s | Method=fedcda
[Round 018/100] Acc=50.810 | RoundTime=22.68s | TotalTime=453.53s | Method=fedcda
[Round 019/100] Acc=49.030 | RoundTime=22.92s | TotalTime=476.45s | Method=fedcda
[Round 020/100] Acc=58.930 | RoundTime=22.80s | TotalTime=499.25s | Method=fedcda
[Round 021/100] Acc=53.210 | RoundTime=22.89s | TotalTime=522.14s | Method=fedcda
[Round 022/100] Acc=49.470 | RoundTime=22.96s | TotalTime=545.10s | Method=fedcda
[Round 023/100] Acc=36.460 | RoundTime=23.18s | TotalTime=568.28s | Method=fedcda
[Round 024/100] Acc=49.400 | RoundTime=25.15s | TotalTime=593.43s | Method=fedcda
[Round 025/100] Acc=55.020 | RoundTime=23.26s | TotalTime=616.69s | Method=fedcda
[Round 026/100] Acc=51.310 | RoundTime=23.04s | TotalTime=639.73s | Method=fedcda
[Round 027/100] Acc=44.290 | RoundTime=23.14s | TotalTime=662.87s | Method=fedcda
