====================================================================================================
Training started at: 2026-03-31 12:23:16
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-122316-824305_pid1686985.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-122316-824305_pid1686985.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.40s | TotalTime=24.40s | Method=fedcda
[Round 002/100] Acc=15.580 | RoundTime=24.09s | TotalTime=48.49s | Method=fedcda
[Round 003/100] Acc=22.140 | RoundTime=24.49s | TotalTime=72.98s | Method=fedcda
[Round 004/100] Acc=32.180 | RoundTime=24.24s | TotalTime=97.22s | Method=fedcda
[Round 005/100] Acc=42.590 | RoundTime=24.88s | TotalTime=122.09s | Method=fedcda
[Round 006/100] Acc=33.180 | RoundTime=24.29s | TotalTime=146.38s | Method=fedcda
[Round 007/100] Acc=38.800 | RoundTime=24.14s | TotalTime=170.52s | Method=fedcda
[Round 008/100] Acc=35.560 | RoundTime=24.55s | TotalTime=195.07s | Method=fedcda
[Round 009/100] Acc=44.860 | RoundTime=24.58s | TotalTime=219.65s | Method=fedcda
[Round 010/100] Acc=35.490 | RoundTime=24.79s | TotalTime=244.44s | Method=fedcda
[Round 011/100] Acc=36.640 | RoundTime=26.76s | TotalTime=271.20s | Method=fedcda
[Round 012/100] Acc=45.530 | RoundTime=24.33s | TotalTime=295.53s | Method=fedcda
[Round 013/100] Acc=44.320 | RoundTime=24.98s | TotalTime=320.50s | Method=fedcda
[Round 014/100] Acc=45.760 | RoundTime=24.39s | TotalTime=344.90s | Method=fedcda
[Round 015/100] Acc=49.590 | RoundTime=22.92s | TotalTime=367.82s | Method=fedcda
[Round 016/100] Acc=52.320 | RoundTime=24.21s | TotalTime=392.03s | Method=fedcda
[Round 017/100] Acc=30.350 | RoundTime=23.94s | TotalTime=415.97s | Method=fedcda
[Round 018/100] Acc=43.630 | RoundTime=22.91s | TotalTime=438.89s | Method=fedcda
[Round 019/100] Acc=49.200 | RoundTime=24.65s | TotalTime=463.53s | Method=fedcda
[Round 020/100] Acc=52.550 | RoundTime=24.26s | TotalTime=487.80s | Method=fedcda
[Round 021/100] Acc=43.190 | RoundTime=24.38s | TotalTime=512.18s | Method=fedcda
[Round 022/100] Acc=45.050 | RoundTime=24.66s | TotalTime=536.84s | Method=fedcda
[Round 023/100] Acc=53.380 | RoundTime=24.77s | TotalTime=561.61s | Method=fedcda
[Round 024/100] Acc=55.200 | RoundTime=26.73s | TotalTime=588.34s | Method=fedcda
[Round 025/100] Acc=53.250 | RoundTime=24.64s | TotalTime=612.98s | Method=fedcda
[Round 026/100] Acc=51.050 | RoundTime=24.47s | TotalTime=637.45s | Method=fedcda
[Round 027/100] Acc=54.840 | RoundTime=25.01s | TotalTime=662.46s | Method=fedcda
[Round 028/100] Acc=44.630 | RoundTime=24.69s | TotalTime=687.16s | Method=fedcda
[Round 029/100] Acc=52.930 | RoundTime=25.05s | TotalTime=712.20s | Method=fedcda
[Round 030/100] Acc=49.990 | RoundTime=24.85s | TotalTime=737.05s | Method=fedcda
[Round 031/100] Acc=45.390 | RoundTime=25.19s | TotalTime=762.24s | Method=fedcda
[Round 032/100] Acc=54.220 | RoundTime=25.18s | TotalTime=787.43s | Method=fedcda
[Round 033/100] Acc=49.620 | RoundTime=24.70s | TotalTime=812.13s | Method=fedcda
[Round 034/100] Acc=60.640 | RoundTime=24.69s | TotalTime=836.82s | Method=fedcda
[Round 035/100] Acc=51.130 | RoundTime=24.88s | TotalTime=861.70s | Method=fedcda
[Round 036/100] Acc=55.670 | RoundTime=24.06s | TotalTime=885.76s | Method=fedcda
[Round 037/100] Acc=36.360 | RoundTime=26.41s | TotalTime=912.17s | Method=fedcda
[Round 038/100] Acc=51.180 | RoundTime=25.05s | TotalTime=937.22s | Method=fedcda
[Round 039/100] Acc=49.710 | RoundTime=24.39s | TotalTime=961.60s | Method=fedcda
[Round 040/100] Acc=47.680 | RoundTime=25.25s | TotalTime=986.86s | Method=fedcda
[Round 041/100] Acc=56.640 | RoundTime=25.18s | TotalTime=1012.04s | Method=fedcda
[Round 042/100] Acc=53.100 | RoundTime=25.29s | TotalTime=1037.33s | Method=fedcda
[Round 043/100] Acc=56.180 | RoundTime=24.92s | TotalTime=1062.25s | Method=fedcda
[Round 044/100] Acc=60.210 | RoundTime=24.79s | TotalTime=1087.04s | Method=fedcda
[Round 045/100] Acc=55.070 | RoundTime=25.94s | TotalTime=1112.98s | Method=fedcda
[Round 046/100] Acc=56.550 | RoundTime=24.72s | TotalTime=1137.70s | Method=fedcda
[Round 047/100] Acc=57.950 | RoundTime=25.33s | TotalTime=1163.03s | Method=fedcda
[Round 048/100] Acc=64.220 | RoundTime=24.65s | TotalTime=1187.68s | Method=fedcda
[Round 049/100] Acc=57.860 | RoundTime=25.63s | TotalTime=1213.31s | Method=fedcda
[Round 050/100] Acc=52.300 | RoundTime=23.96s | TotalTime=1237.27s | Method=fedcda
[Round 051/100] Acc=52.770 | RoundTime=36.43s | TotalTime=1273.70s | Method=fedcda
[Round 052/100] Acc=53.830 | RoundTime=34.50s | TotalTime=1308.20s | Method=fedcda
[Round 053/100] Acc=54.890 | RoundTime=34.31s | TotalTime=1342.51s | Method=fedcda
