epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	10.0	None	None	None	None	None	None	None	65.4349	65.4419
1	standard	warmup	12.47	None	None	None	None	None	None	None	64.1026	129.5530
2	standard	warmup	22.08	None	None	None	None	None	None	None	67.0100	196.5778
3	standard	warmup	27.14	None	None	None	None	None	None	None	65.3374	261.9260
4	standard	warmup	30.55	None	None	None	None	None	None	None	64.4353	326.3738
5	standard	warmup	33.68	None	None	None	None	None	None	None	64.7030	391.0864
6	standard	warmup	32.66	None	None	None	None	None	None	None	63.9647	455.0578
7	standard	warmup	36.2	None	None	None	None	None	None	None	64.6621	519.7264
8	standard	warmup	35.8	None	None	None	None	None	None	None	66.5758	586.3115
9	standard	warmup	35.18	None	None	None	None	None	None	None	63.2077	649.5302
10	standard	warmup	36.78	None	None	None	None	None	None	None	65.9885	715.5298
11	standard	warmup	36.08	None	None	None	None	None	None	None	66.5176	782.0542
12	standard	warmup	36.66	None	None	None	None	None	None	None	65.8858	847.9476
13	standard	warmup	36.44	None	None	None	None	None	None	None	66.6569	914.6113
14	standard	warmup	35.01	None	None	None	None	None	None	None	67.6081	982.2259
15	standard	warmup	34.91	None	None	None	None	None	None	None	67.1584	1049.3912
16	standard	warmup	37.01	None	None	None	None	None	None	None	67.3007	1116.7015
17	standard	warmup	38.6	None	None	None	None	None	None	None	67.5069	1184.2179
18	standard	warmup	38.31	None	None	None	None	None	None	None	66.8661	1251.0908
19	standard	warmup	37.01	None	None	None	None	None	None	None	66.5746	1317.6721
20	standard	warmup	36.74	None	None	None	None	None	None	None	65.8536	1383.5324
21	standard	warmup	38.28	None	None	None	None	None	None	None	67.8918	1451.4311
22	standard	warmup	36.44	None	None	None	None	None	None	None	69.0731	1520.5108
23	standard	warmup	36.6	None	None	None	None	None	None	None	66.9125	1587.4300
24	standard	warmup	38.21	None	None	None	None	None	None	None	68.1378	1655.5773
25	standard	warmup	37.15	None	None	None	None	None	None	None	66.2708	1721.8590
26	standard	warmup	37.66	None	None	None	None	None	None	None	70.4946	1792.3713
27	standard	warmup	37.42	None	None	None	None	None	None	None	69.2180	1861.6008
28	standard	warmup	37.95	None	None	None	None	None	None	None	67.8561	1929.4682
29	standard	warmup	37.53	None	None	None	None	None	None	None	67.6770	1997.1551
30	standard	warmup	39.99	None	None	None	None	None	None	None	67.0332	2064.1998
31	standard	warmup	40.6	None	None	None	None	None	None	None	66.5272	2130.7385
32	standard	warmup	37.33	None	None	None	None	None	None	None	69.5410	2200.2910
33	standard	warmup	38.04	None	None	None	None	None	None	None	66.0609	2266.3632
34	standard	warmup	37.5	None	None	None	None	None	None	None	67.7968	2334.1702
35	standard	warmup	38.79	None	None	None	None	None	None	None	67.6794	2401.8610
36	standard	warmup	38.52	None	None	None	None	None	None	None	68.0722	2469.9446
37	standard	warmup	39.71	None	None	None	None	None	None	None	67.0148	2536.9693
38	standard	warmup	40.02	None	None	None	None	None	None	None	68.7582	2605.7389
39	standard	warmup	39.23	None	None	None	None	None	None	None	68.6727	2674.4217
40	standard	warmup	39.32	None	None	None	None	None	None	None	67.4292	2741.8622
41	standard	warmup	39.31	None	None	None	None	None	None	None	66.3200	2808.1935
42	standard	warmup	39.12	None	None	None	None	None	None	None	67.1315	2875.3349
43	standard	warmup	40.92	None	None	None	None	None	None	None	67.1859	2942.5324
44	standard	warmup	39.91	None	None	None	None	None	None	None	66.5277	3009.0732
45	standard	warmup	39.43	None	None	None	None	None	None	None	66.8770	3075.9613
46	standard	warmup	40.37	None	None	None	None	None	None	None	65.1618	3141.1344
47	standard	warmup	38.39	None	None	None	None	None	None	None	67.0764	3208.2206
48	standard	warmup	39.96	None	None	None	None	None	None	None	64.2959	3272.5276
49	standard	warmup	40.26	None	None	None	None	None	None	None	66.6732	3339.2080
50	standard	warmup	40.66	None	None	None	None	None	None	None	64.0247	3403.2478
51	standard	warmup	41.31	None	None	None	None	None	None	None	65.8848	3469.1402
52	standard	warmup	40.16	None	None	None	None	None	None	None	65.9374	3535.0893
53	standard	warmup	40.59	None	None	None	None	None	None	None	65.3662	3600.4675
54	standard	warmup	42.08	None	None	None	None	None	None	None	64.7685	3665.2474
55	standard	warmup	41.24	None	None	None	None	None	None	None	63.0259	3728.2836
56	standard	warmup	40.91	None	None	None	None	None	None	None	64.6660	3792.9617
57	standard	warmup	40.29	None	None	None	None	None	None	None	64.0158	3856.9890
58	standard	warmup	39.77	None	None	None	None	None	None	None	63.3756	3920.3719
59	standard	warmup	41.16	None	None	None	None	None	None	None	64.9905	3985.3728
60	standard	warmup	40.26	None	None	None	None	None	None	None	63.6440	4049.0272
61	standard	warmup	40.63	None	None	None	None	None	None	None	63.5783	4112.6177
62	standard	warmup	40.68	None	None	None	None	None	None	None	62.8001	4175.4298
63	standard	warmup	41.27	None	None	None	None	None	None	None	64.1869	4239.6281
64	standard	warmup	41.6	None	None	None	None	None	None	None	62.9060	4302.5456
65	standard	warmup	40.93	None	None	None	None	None	None	None	62.7429	4365.3001
66	standard	warmup	41.06	None	None	None	None	None	None	None	64.3586	4429.6706
67	standard	warmup	40.96	None	None	None	None	None	None	None	63.3649	4493.0470
