====================================================================================================
Training started at: 2026-03-15 05:39:23
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-053923.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-053923.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=12.600 | Pure=69.979 | RoundTime=36.44s | TotalTime=36.44s | Method=feddenoise
[Round 002/100] Acc=12.560 | Pure=69.999 | RoundTime=34.88s | TotalTime=71.32s | Method=feddenoise
[Round 003/100] Acc=17.110 | Pure=69.987 | RoundTime=34.81s | TotalTime=106.13s | Method=feddenoise
[Round 004/100] Acc=33.390 | Pure=70.001 | RoundTime=34.07s | TotalTime=140.21s | Method=feddenoise
[Round 005/100] Acc=30.790 | Pure=69.996 | RoundTime=34.91s | TotalTime=175.12s | Method=feddenoise
[Round 006/100] Acc=34.970 | Pure=69.964 | RoundTime=35.62s | TotalTime=210.73s | Method=feddenoise
[Round 007/100] Acc=34.110 | Pure=69.993 | RoundTime=35.06s | TotalTime=245.79s | Method=feddenoise
[Round 008/100] Acc=31.680 | Pure=70.017 | RoundTime=35.54s | TotalTime=281.33s | Method=feddenoise
[Round 009/100] Acc=37.150 | Pure=70.003 | RoundTime=35.12s | TotalTime=316.45s | Method=feddenoise
[Round 010/100] Acc=33.340 | Pure=69.986 | RoundTime=34.71s | TotalTime=351.16s | Method=feddenoise
[Round 011/100] Acc=41.930 | Pure=72.700 | RoundTime=50.32s | TotalTime=401.48s | Method=feddenoise
[Round 012/100] Acc=39.040 | Pure=72.409 | RoundTime=49.62s | TotalTime=451.10s | Method=feddenoise
[Round 013/100] Acc=39.460 | Pure=72.837 | RoundTime=51.39s | TotalTime=502.49s | Method=feddenoise
[Round 014/100] Acc=36.070 | Pure=72.270 | RoundTime=50.91s | TotalTime=553.40s | Method=feddenoise
[Round 015/100] Acc=38.910 | Pure=73.002 | RoundTime=51.37s | TotalTime=604.77s | Method=feddenoise
[Round 016/100] Acc=39.740 | Pure=71.697 | RoundTime=51.05s | TotalTime=655.83s | Method=feddenoise
[Round 017/100] Acc=38.980 | Pure=71.965 | RoundTime=52.06s | TotalTime=707.89s | Method=feddenoise
[Round 018/100] Acc=38.890 | Pure=73.379 | RoundTime=51.61s | TotalTime=759.50s | Method=feddenoise
[Round 019/100] Acc=38.370 | Pure=72.730 | RoundTime=52.76s | TotalTime=812.26s | Method=feddenoise
[Round 020/100] Acc=43.910 | Pure=73.107 | RoundTime=52.95s | TotalTime=865.21s | Method=feddenoise
[Round 021/100] Acc=41.100 | Pure=71.724 | RoundTime=51.50s | TotalTime=916.72s | Method=feddenoise
[Round 022/100] Acc=41.880 | Pure=71.978 | RoundTime=51.32s | TotalTime=968.04s | Method=feddenoise
[Round 023/100] Acc=40.890 | Pure=73.089 | RoundTime=51.95s | TotalTime=1019.99s | Method=feddenoise
[Round 024/100] Acc=36.510 | Pure=72.885 | RoundTime=51.00s | TotalTime=1070.99s | Method=feddenoise
[Round 025/100] Acc=39.840 | Pure=72.366 | RoundTime=51.21s | TotalTime=1122.20s | Method=feddenoise
[Round 026/100] Acc=41.990 | Pure=72.812 | RoundTime=52.45s | TotalTime=1174.65s | Method=feddenoise
[Round 027/100] Acc=42.590 | Pure=72.437 | RoundTime=51.53s | TotalTime=1226.18s | Method=feddenoise
[Round 028/100] Acc=40.730 | Pure=72.308 | RoundTime=50.63s | TotalTime=1276.80s | Method=feddenoise
[Round 029/100] Acc=47.250 | Pure=72.090 | RoundTime=51.17s | TotalTime=1327.98s | Method=feddenoise
[Round 030/100] Acc=43.850 | Pure=71.996 | RoundTime=52.25s | TotalTime=1380.23s | Method=feddenoise
[Round 031/100] Acc=43.880 | Pure=73.728 | RoundTime=50.73s | TotalTime=1430.96s | Method=feddenoise
[Round 032/100] Acc=42.660 | Pure=72.675 | RoundTime=52.24s | TotalTime=1483.20s | Method=feddenoise
[Round 033/100] Acc=43.850 | Pure=73.265 | RoundTime=51.71s | TotalTime=1534.91s | Method=feddenoise
[Round 034/100] Acc=39.090 | Pure=73.123 | RoundTime=51.77s | TotalTime=1586.68s | Method=feddenoise
[Round 035/100] Acc=47.770 | Pure=72.859 | RoundTime=51.73s | TotalTime=1638.42s | Method=feddenoise
[Round 036/100] Acc=46.080 | Pure=70.972 | RoundTime=51.05s | TotalTime=1689.47s | Method=feddenoise
[Round 037/100] Acc=47.390 | Pure=72.952 | RoundTime=51.52s | TotalTime=1740.99s | Method=feddenoise
[Round 038/100] Acc=43.270 | Pure=72.210 | RoundTime=51.03s | TotalTime=1792.02s | Method=feddenoise
[Round 039/100] Acc=43.010 | Pure=73.329 | RoundTime=51.45s | TotalTime=1843.48s | Method=feddenoise
[Round 040/100] Acc=42.400 | Pure=74.024 | RoundTime=52.32s | TotalTime=1895.79s | Method=feddenoise
[Round 041/100] Acc=48.230 | Pure=71.132 | RoundTime=51.00s | TotalTime=1946.80s | Method=feddenoise
[Round 042/100] Acc=42.670 | Pure=72.500 | RoundTime=51.21s | TotalTime=1998.00s | Method=feddenoise
[Round 043/100] Acc=44.390 | Pure=71.292 | RoundTime=50.89s | TotalTime=2048.90s | Method=feddenoise
[Round 044/100] Acc=42.850 | Pure=71.192 | RoundTime=51.96s | TotalTime=2100.86s | Method=feddenoise
[Round 045/100] Acc=45.000 | Pure=72.287 | RoundTime=50.32s | TotalTime=2151.18s | Method=feddenoise
[Round 046/100] Acc=36.300 | Pure=72.761 | RoundTime=51.46s | TotalTime=2202.65s | Method=feddenoise
[Round 047/100] Acc=41.430 | Pure=71.977 | RoundTime=52.02s | TotalTime=2254.67s | Method=feddenoise
[Round 048/100] Acc=41.220 | Pure=73.181 | RoundTime=50.74s | TotalTime=2305.40s | Method=feddenoise
[Round 049/100] Acc=40.850 | Pure=71.412 | RoundTime=51.61s | TotalTime=2357.01s | Method=feddenoise
[Round 050/100] Acc=42.850 | Pure=71.220 | RoundTime=51.47s | TotalTime=2408.48s | Method=feddenoise
[Round 051/100] Acc=45.830 | Pure=73.138 | RoundTime=51.30s | TotalTime=2459.78s | Method=feddenoise
[Round 052/100] Acc=38.620 | Pure=71.606 | RoundTime=51.49s | TotalTime=2511.27s | Method=feddenoise
[Round 053/100] Acc=41.530 | Pure=73.656 | RoundTime=52.14s | TotalTime=2563.42s | Method=feddenoise
[Round 054/100] Acc=37.130 | Pure=72.515 | RoundTime=51.40s | TotalTime=2614.81s | Method=feddenoise
[Round 055/100] Acc=46.570 | Pure=72.463 | RoundTime=52.34s | TotalTime=2667.16s | Method=feddenoise
[Round 056/100] Acc=47.430 | Pure=72.340 | RoundTime=51.48s | TotalTime=2718.64s | Method=feddenoise
[Round 057/100] Acc=44.000 | Pure=73.046 | RoundTime=52.07s | TotalTime=2770.70s | Method=feddenoise
[Round 058/100] Acc=43.920 | Pure=73.606 | RoundTime=51.40s | TotalTime=2822.11s | Method=feddenoise
[Round 059/100] Acc=46.130 | Pure=73.306 | RoundTime=52.98s | TotalTime=2875.09s | Method=feddenoise
[Round 060/100] Acc=49.260 | Pure=72.012 | RoundTime=52.04s | TotalTime=2927.12s | Method=feddenoise
[Round 061/100] Acc=47.550 | Pure=72.636 | RoundTime=51.89s | TotalTime=2979.01s | Method=feddenoise
[Round 062/100] Acc=48.560 | Pure=72.960 | RoundTime=51.28s | TotalTime=3030.29s | Method=feddenoise
[Round 063/100] Acc=45.840 | Pure=73.320 | RoundTime=51.43s | TotalTime=3081.72s | Method=feddenoise
[Round 064/100] Acc=48.500 | Pure=73.867 | RoundTime=52.16s | TotalTime=3133.87s | Method=feddenoise
[Round 065/100] Acc=47.080 | Pure=73.351 | RoundTime=53.23s | TotalTime=3187.10s | Method=feddenoise
[Round 066/100] Acc=44.840 | Pure=72.876 | RoundTime=51.83s | TotalTime=3238.93s | Method=feddenoise
[Round 067/100] Acc=49.160 | Pure=73.199 | RoundTime=51.11s | TotalTime=3290.04s | Method=feddenoise
[Round 068/100] Acc=46.700 | Pure=72.899 | RoundTime=50.61s | TotalTime=3340.65s | Method=feddenoise
[Round 069/100] Acc=47.480 | Pure=72.282 | RoundTime=51.50s | TotalTime=3392.16s | Method=feddenoise
[Round 070/100] Acc=47.820 | Pure=73.074 | RoundTime=52.38s | TotalTime=3444.53s | Method=feddenoise
[Round 071/100] Acc=47.400 | Pure=73.699 | RoundTime=51.01s | TotalTime=3495.55s | Method=feddenoise
[Round 072/100] Acc=47.370 | Pure=72.359 | RoundTime=51.57s | TotalTime=3547.12s | Method=feddenoise
[Round 073/100] Acc=47.210 | Pure=73.212 | RoundTime=51.25s | TotalTime=3598.37s | Method=feddenoise
[Round 074/100] Acc=42.710 | Pure=72.113 | RoundTime=51.32s | TotalTime=3649.69s | Method=feddenoise
[Round 075/100] Acc=45.900 | Pure=73.562 | RoundTime=51.43s | TotalTime=3701.12s | Method=feddenoise
[Round 076/100] Acc=42.210 | Pure=72.777 | RoundTime=50.29s | TotalTime=3751.41s | Method=feddenoise
[Round 077/100] Acc=47.210 | Pure=74.353 | RoundTime=51.58s | TotalTime=3802.99s | Method=feddenoise
[Round 078/100] Acc=47.100 | Pure=73.213 | RoundTime=51.91s | TotalTime=3854.90s | Method=feddenoise
[Round 079/100] Acc=43.670 | Pure=72.008 | RoundTime=51.48s | TotalTime=3906.38s | Method=feddenoise
[Round 080/100] Acc=44.970 | Pure=72.729 | RoundTime=52.19s | TotalTime=3958.57s | Method=feddenoise
[Round 081/100] Acc=47.580 | Pure=71.285 | RoundTime=51.32s | TotalTime=4009.89s | Method=feddenoise
[Round 082/100] Acc=44.040 | Pure=71.099 | RoundTime=51.37s | TotalTime=4061.27s | Method=feddenoise
[Round 083/100] Acc=47.620 | Pure=72.304 | RoundTime=50.55s | TotalTime=4111.82s | Method=feddenoise
[Round 084/100] Acc=45.930 | Pure=72.681 | RoundTime=51.65s | TotalTime=4163.47s | Method=feddenoise
[Round 085/100] Acc=47.570 | Pure=72.870 | RoundTime=51.27s | TotalTime=4214.75s | Method=feddenoise
[Round 086/100] Acc=47.540 | Pure=71.892 | RoundTime=51.81s | TotalTime=4266.56s | Method=feddenoise
[Round 087/100] Acc=46.870 | Pure=71.679 | RoundTime=50.76s | TotalTime=4317.32s | Method=feddenoise
[Round 088/100] Acc=45.220 | Pure=71.935 | RoundTime=51.41s | TotalTime=4368.74s | Method=feddenoise
[Round 089/100] Acc=47.750 | Pure=71.568 | RoundTime=50.55s | TotalTime=4419.29s | Method=feddenoise
[Round 090/100] Acc=47.740 | Pure=71.956 | RoundTime=52.29s | TotalTime=4471.58s | Method=feddenoise
[Round 091/100] Acc=46.010 | Pure=71.310 | RoundTime=50.81s | TotalTime=4522.39s | Method=feddenoise
[Round 092/100] Acc=41.080 | Pure=72.329 | RoundTime=50.71s | TotalTime=4573.10s | Method=feddenoise
[Round 093/100] Acc=45.740 | Pure=71.697 | RoundTime=52.44s | TotalTime=4625.54s | Method=feddenoise
[Round 094/100] Acc=48.310 | Pure=72.459 | RoundTime=52.02s | TotalTime=4677.56s | Method=feddenoise
[Round 095/100] Acc=48.700 | Pure=71.528 | RoundTime=51.96s | TotalTime=4729.52s | Method=feddenoise
[Round 096/100] Acc=45.710 | Pure=72.564 | RoundTime=51.93s | TotalTime=4781.46s | Method=feddenoise
[Round 097/100] Acc=48.740 | Pure=71.194 | RoundTime=51.83s | TotalTime=4833.29s | Method=feddenoise
[Round 098/100] Acc=48.820 | Pure=71.445 | RoundTime=52.41s | TotalTime=4885.70s | Method=feddenoise
[Round 099/100] Acc=45.490 | Pure=72.573 | RoundTime=51.92s | TotalTime=4937.62s | Method=feddenoise
[Round 100/100] Acc=45.990 | Pure=72.139 | RoundTime=52.79s | TotalTime=4990.41s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-15 07:02:34
Total elapsed time: 4990.41s
Final Acc: 45.990
Best Acc : 49.260
Final Pure: 72.139
Best Pure : 74.353
====================================================================================================
