====================================================================================================
Training started at: 2026-03-15 00:10:48
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-001048.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-001048.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | Pure=69.970 | RoundTime=38.49s | TotalTime=38.49s | Method=feddenoise
[Round 002/100] Acc=19.360 | Pure=69.988 | RoundTime=36.64s | TotalTime=75.13s | Method=feddenoise
[Round 003/100] Acc=31.790 | Pure=70.000 | RoundTime=36.71s | TotalTime=111.84s | Method=feddenoise
[Round 004/100] Acc=34.920 | Pure=70.017 | RoundTime=35.60s | TotalTime=147.44s | Method=feddenoise
[Round 005/100] Acc=36.500 | Pure=69.993 | RoundTime=35.78s | TotalTime=183.21s | Method=feddenoise
[Round 006/100] Acc=34.680 | Pure=70.009 | RoundTime=36.59s | TotalTime=219.81s | Method=feddenoise
[Round 007/100] Acc=34.920 | Pure=69.998 | RoundTime=35.30s | TotalTime=255.11s | Method=feddenoise
[Round 008/100] Acc=33.630 | Pure=70.007 | RoundTime=36.64s | TotalTime=291.75s | Method=feddenoise
[Round 009/100] Acc=35.320 | Pure=69.986 | RoundTime=35.33s | TotalTime=327.08s | Method=feddenoise
[Round 010/100] Acc=41.200 | Pure=69.978 | RoundTime=36.35s | TotalTime=363.43s | Method=feddenoise
[Round 011/100] Acc=40.910 | Pure=75.430 | RoundTime=43.43s | TotalTime=406.86s | Method=feddenoise
