====================================================================================================
Training started at: 2026-03-31 23:33:53
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-233353-296562_pid2809507.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-233353-296562_pid2809507.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=12.870 | RoundTime=25.25s | TotalTime=25.25s | Method=fedcda
[Round 002/100] Acc=12.160 | RoundTime=26.21s | TotalTime=51.46s | Method=fedcda
[Round 003/100] Acc=30.840 | RoundTime=25.41s | TotalTime=76.87s | Method=fedcda
[Round 004/100] Acc=36.760 | RoundTime=26.89s | TotalTime=103.75s | Method=fedcda
[Round 005/100] Acc=39.430 | RoundTime=26.09s | TotalTime=129.84s | Method=fedcda
[Round 006/100] Acc=42.230 | RoundTime=26.87s | TotalTime=156.72s | Method=fedcda
[Round 007/100] Acc=48.970 | RoundTime=25.81s | TotalTime=182.53s | Method=fedcda
[Round 008/100] Acc=41.830 | RoundTime=26.52s | TotalTime=209.04s | Method=fedcda
[Round 009/100] Acc=37.810 | RoundTime=26.02s | TotalTime=235.06s | Method=fedcda
[Round 010/100] Acc=48.550 | RoundTime=26.50s | TotalTime=261.56s | Method=fedcda
[Round 011/100] Acc=40.530 | RoundTime=29.94s | TotalTime=291.50s | Method=fedcda
[Round 012/100] Acc=51.380 | RoundTime=20.94s | TotalTime=312.45s | Method=fedcda
[Round 013/100] Acc=50.490 | RoundTime=20.55s | TotalTime=333.00s | Method=fedcda
[Round 014/100] Acc=50.600 | RoundTime=20.55s | TotalTime=353.55s | Method=fedcda
[Round 015/100] Acc=58.980 | RoundTime=20.24s | TotalTime=373.79s | Method=fedcda
[Round 016/100] Acc=52.400 | RoundTime=20.23s | TotalTime=394.02s | Method=fedcda
[Round 017/100] Acc=58.940 | RoundTime=20.52s | TotalTime=414.55s | Method=fedcda
[Round 018/100] Acc=53.020 | RoundTime=20.74s | TotalTime=435.29s | Method=fedcda
[Round 019/100] Acc=54.680 | RoundTime=20.68s | TotalTime=455.97s | Method=fedcda
[Round 020/100] Acc=59.060 | RoundTime=20.33s | TotalTime=476.30s | Method=fedcda
