====================================================================================================
Training started at: 2026-03-31 20:10:00
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-201000-446335_pid1234792.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.4/fedcda_fl_cifar10_20260331-201000-446335_pid1234792.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.78s | TotalTime=23.78s | Method=fedcda
[Round 002/100] Acc=19.910 | RoundTime=23.38s | TotalTime=47.16s | Method=fedcda
[Round 003/100] Acc=36.080 | RoundTime=23.58s | TotalTime=70.73s | Method=fedcda
[Round 004/100] Acc=35.090 | RoundTime=23.25s | TotalTime=93.98s | Method=fedcda
[Round 005/100] Acc=34.940 | RoundTime=23.57s | TotalTime=117.55s | Method=fedcda
[Round 006/100] Acc=36.450 | RoundTime=23.43s | TotalTime=140.98s | Method=fedcda
[Round 007/100] Acc=49.220 | RoundTime=23.73s | TotalTime=164.71s | Method=fedcda
[Round 008/100] Acc=41.300 | RoundTime=24.52s | TotalTime=189.23s | Method=fedcda
[Round 009/100] Acc=54.130 | RoundTime=24.63s | TotalTime=213.86s | Method=fedcda
[Round 010/100] Acc=41.380 | RoundTime=24.58s | TotalTime=238.44s | Method=fedcda
[Round 011/100] Acc=42.560 | RoundTime=25.81s | TotalTime=264.25s | Method=fedcda
[Round 012/100] Acc=50.680 | RoundTime=24.02s | TotalTime=288.27s | Method=fedcda
[Round 013/100] Acc=60.600 | RoundTime=23.93s | TotalTime=312.20s | Method=fedcda
[Round 014/100] Acc=50.420 | RoundTime=22.16s | TotalTime=334.36s | Method=fedcda
[Round 015/100] Acc=44.710 | RoundTime=23.56s | TotalTime=357.92s | Method=fedcda
[Round 016/100] Acc=58.070 | RoundTime=23.31s | TotalTime=381.23s | Method=fedcda
[Round 017/100] Acc=52.500 | RoundTime=22.88s | TotalTime=404.11s | Method=fedcda
[Round 018/100] Acc=57.260 | RoundTime=22.16s | TotalTime=426.27s | Method=fedcda
