====================================================================================================
Training started at: 2026-03-14 07:18:25
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-071825.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-071825.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=49.11s | TotalTime=49.11s | Method=fedprox
[Round 090/100] Acc=23.290 | RoundTime=48.72s | TotalTime=4361.51s | Method=fedprox
[Round 091/100] Acc=23.870 | RoundTime=48.45s | TotalTime=4409.96s | Method=fedprox
[Round 092/100] Acc=23.440 | RoundTime=48.56s | TotalTime=4458.52s | Method=fedprox
[Round 093/100] Acc=23.620 | RoundTime=49.22s | TotalTime=4507.74s | Method=fedprox
[Round 094/100] Acc=23.480 | RoundTime=48.32s | TotalTime=4556.06s | Method=fedprox
[Round 095/100] Acc=23.960 | RoundTime=49.22s | TotalTime=4605.28s | Method=fedprox
[Round 096/100] Acc=23.380 | RoundTime=49.25s | TotalTime=4654.53s | Method=fedprox
[Round 097/100] Acc=23.600 | RoundTime=49.21s | TotalTime=4703.74s | Method=fedprox
[Round 098/100] Acc=23.710 | RoundTime=46.27s | TotalTime=4750.02s | Method=fedprox
[Round 099/100] Acc=24.300 | RoundTime=42.43s | TotalTime=4792.45s | Method=fedprox
[Round 100/100] Acc=23.190 | RoundTime=35.26s | TotalTime=4827.71s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 08:38:53
Total elapsed time: 4827.71s
Final Acc: 23.190
Best Acc : 24.600
====================================================================================================
