====================================================================================================
Training started at: 2026-03-14 09:23:48
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092348.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092348.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=92.54s | TotalTime=92.54s | Method=fedprox
[Round 045/100] Acc=22.120 | RoundTime=92.52s | TotalTime=4112.55s | Method=fedprox
[Round 046/100] Acc=22.800 | RoundTime=92.02s | TotalTime=4204.58s | Method=fedprox
[Round 047/100] Acc=22.730 | RoundTime=91.91s | TotalTime=4296.48s | Method=fedprox
[Round 048/100] Acc=22.800 | RoundTime=92.27s | TotalTime=4388.75s | Method=fedprox
[Round 049/100] Acc=22.770 | RoundTime=93.49s | TotalTime=4482.24s | Method=fedprox
[Round 050/100] Acc=23.050 | RoundTime=84.09s | TotalTime=4566.33s | Method=fedprox
[Round 051/100] Acc=23.430 | RoundTime=77.00s | TotalTime=4643.33s | Method=fedprox
[Round 052/100] Acc=23.030 | RoundTime=76.74s | TotalTime=4720.06s | Method=fedprox
[Round 053/100] Acc=23.500 | RoundTime=76.43s | TotalTime=4796.49s | Method=fedprox
[Round 054/100] Acc=23.100 | RoundTime=76.11s | TotalTime=4872.60s | Method=fedprox
[Round 055/100] Acc=23.030 | RoundTime=77.59s | TotalTime=4950.19s | Method=fedprox
[Round 056/100] Acc=22.690 | RoundTime=77.89s | TotalTime=5028.08s | Method=fedprox
[Round 057/100] Acc=22.210 | RoundTime=76.43s | TotalTime=5104.51s | Method=fedprox
[Round 058/100] Acc=22.940 | RoundTime=75.98s | TotalTime=5180.50s | Method=fedprox
[Round 059/100] Acc=22.710 | RoundTime=76.52s | TotalTime=5257.01s | Method=fedprox
[Round 060/100] Acc=23.670 | RoundTime=76.59s | TotalTime=5333.60s | Method=fedprox
[Round 061/100] Acc=22.870 | RoundTime=77.84s | TotalTime=5411.44s | Method=fedprox
[Round 062/100] Acc=22.200 | RoundTime=76.94s | TotalTime=5488.38s | Method=fedprox
[Round 063/100] Acc=23.380 | RoundTime=78.15s | TotalTime=5566.53s | Method=fedprox
[Round 064/100] Acc=22.850 | RoundTime=76.70s | TotalTime=5643.24s | Method=fedprox
[Round 065/100] Acc=22.920 | RoundTime=75.85s | TotalTime=5719.08s | Method=fedprox
[Round 066/100] Acc=23.340 | RoundTime=76.80s | TotalTime=5795.88s | Method=fedprox
[Round 067/100] Acc=22.540 | RoundTime=75.98s | TotalTime=5871.86s | Method=fedprox
[Round 068/100] Acc=22.850 | RoundTime=75.72s | TotalTime=5947.58s | Method=fedprox
[Round 069/100] Acc=22.470 | RoundTime=75.51s | TotalTime=6023.10s | Method=fedprox
[Round 070/100] Acc=23.180 | RoundTime=76.82s | TotalTime=6099.91s | Method=fedprox
[Round 071/100] Acc=22.910 | RoundTime=77.02s | TotalTime=6176.93s | Method=fedprox
[Round 072/100] Acc=22.720 | RoundTime=75.37s | TotalTime=6252.31s | Method=fedprox
[Round 073/100] Acc=23.750 | RoundTime=72.73s | TotalTime=6325.03s | Method=fedprox
[Round 074/100] Acc=23.510 | RoundTime=69.73s | TotalTime=6394.76s | Method=fedprox
[Round 075/100] Acc=22.750 | RoundTime=68.19s | TotalTime=6462.95s | Method=fedprox
[Round 076/100] Acc=22.790 | RoundTime=61.37s | TotalTime=6524.32s | Method=fedprox
[Round 077/100] Acc=22.830 | RoundTime=78.49s | TotalTime=6602.81s | Method=fedprox
[Round 078/100] Acc=22.900 | RoundTime=75.15s | TotalTime=6677.96s | Method=fedprox
[Round 079/100] Acc=23.030 | RoundTime=75.31s | TotalTime=6753.27s | Method=fedprox
[Round 080/100] Acc=23.730 | RoundTime=74.99s | TotalTime=6828.26s | Method=fedprox
[Round 081/100] Acc=22.880 | RoundTime=76.23s | TotalTime=6904.49s | Method=fedprox
[Round 082/100] Acc=23.120 | RoundTime=76.94s | TotalTime=6981.43s | Method=fedprox
[Round 083/100] Acc=22.930 | RoundTime=74.66s | TotalTime=7056.10s | Method=fedprox
[Round 084/100] Acc=22.630 | RoundTime=76.39s | TotalTime=7132.48s | Method=fedprox
[Round 085/100] Acc=23.100 | RoundTime=76.73s | TotalTime=7209.22s | Method=fedprox
[Round 086/100] Acc=22.910 | RoundTime=76.08s | TotalTime=7285.29s | Method=fedprox
[Round 087/100] Acc=23.730 | RoundTime=76.68s | TotalTime=7361.98s | Method=fedprox
[Round 088/100] Acc=23.460 | RoundTime=75.64s | TotalTime=7437.62s | Method=fedprox
[Round 089/100] Acc=22.380 | RoundTime=74.78s | TotalTime=7512.40s | Method=fedprox
[Round 090/100] Acc=23.580 | RoundTime=77.41s | TotalTime=7589.81s | Method=fedprox
[Round 091/100] Acc=23.010 | RoundTime=74.65s | TotalTime=7664.46s | Method=fedprox
[Round 092/100] Acc=23.700 | RoundTime=75.52s | TotalTime=7739.98s | Method=fedprox
[Round 093/100] Acc=23.230 | RoundTime=73.74s | TotalTime=7813.73s | Method=fedprox
[Round 094/100] Acc=23.410 | RoundTime=75.05s | TotalTime=7888.78s | Method=fedprox
[Round 095/100] Acc=22.920 | RoundTime=77.30s | TotalTime=7966.09s | Method=fedprox
[Round 096/100] Acc=22.920 | RoundTime=76.45s | TotalTime=8042.53s | Method=fedprox
[Round 097/100] Acc=23.170 | RoundTime=76.70s | TotalTime=8119.23s | Method=fedprox
[Round 098/100] Acc=22.470 | RoundTime=74.05s | TotalTime=8193.28s | Method=fedprox
[Round 099/100] Acc=23.070 | RoundTime=75.27s | TotalTime=8268.55s | Method=fedprox
[Round 100/100] Acc=24.110 | RoundTime=77.72s | TotalTime=8346.27s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:42:54
Total elapsed time: 8346.27s
Final Acc: 24.110
Best Acc : 24.110
====================================================================================================
