========================================================================================================================
Training started at: 2026-04-09 22:33:15
Result directory: results/fl_cifar100/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0
Result txt file : results/fl_cifar100/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar100_20260409-223315-020260_pid2177305.txt
Result log file : results/fl_cifar100/fedgloss/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar100_20260409-223315-020260_pid2177305.log
------------------------------------------------------------------------------------------------------------------------
Model: fedgloss
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedGLoSS rho: 0.05
FedGLoSS beta: 1.0
FedGLoSS server lr: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=151.70s | TotalTime=151.71s | Method=fedgloss
[Round 047/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=160.80s | TotalTime=7535.33s | Method=fedgloss
[Round 048/100] Phase=standard | Stage=warmup | Acc=27.090 | RoundTime=157.44s | TotalTime=7692.78s | Method=fedgloss
[Round 049/100] Phase=standard | Stage=warmup | Acc=26.850 | RoundTime=160.53s | TotalTime=7853.33s | Method=fedgloss
[Round 050/100] Phase=standard | Stage=warmup | Acc=26.690 | RoundTime=161.40s | TotalTime=8014.74s | Method=fedgloss
[Round 051/100] Phase=standard | Stage=warmup | Acc=26.170 | RoundTime=160.41s | TotalTime=8175.16s | Method=fedgloss
[Round 052/100] Phase=standard | Stage=warmup | Acc=26.700 | RoundTime=159.36s | TotalTime=8334.54s | Method=fedgloss
[Round 053/100] Phase=standard | Stage=warmup | Acc=26.590 | RoundTime=162.20s | TotalTime=8496.75s | Method=fedgloss
[Round 054/100] Phase=standard | Stage=warmup | Acc=26.390 | RoundTime=159.65s | TotalTime=8656.41s | Method=fedgloss
[Round 055/100] Phase=standard | Stage=warmup | Acc=26.350 | RoundTime=159.85s | TotalTime=8816.27s | Method=fedgloss
[Round 056/100] Phase=standard | Stage=warmup | Acc=26.370 | RoundTime=160.33s | TotalTime=8976.62s | Method=fedgloss
[Round 057/100] Phase=standard | Stage=warmup | Acc=26.250 | RoundTime=158.80s | TotalTime=9135.42s | Method=fedgloss
[Round 058/100] Phase=standard | Stage=warmup | Acc=25.930 | RoundTime=160.83s | TotalTime=9296.26s | Method=fedgloss
[Round 059/100] Phase=standard | Stage=warmup | Acc=26.160 | RoundTime=159.33s | TotalTime=9455.60s | Method=fedgloss
[Round 060/100] Phase=standard | Stage=warmup | Acc=25.870 | RoundTime=159.73s | TotalTime=9615.34s | Method=fedgloss
[Round 061/100] Phase=standard | Stage=warmup | Acc=25.520 | RoundTime=162.26s | TotalTime=9777.61s | Method=fedgloss
[Round 062/100] Phase=standard | Stage=warmup | Acc=25.800 | RoundTime=159.90s | TotalTime=9937.52s | Method=fedgloss
[Round 063/100] Phase=standard | Stage=warmup | Acc=25.780 | RoundTime=160.35s | TotalTime=10097.88s | Method=fedgloss
[Round 064/100] Phase=standard | Stage=warmup | Acc=25.450 | RoundTime=160.71s | TotalTime=10258.60s | Method=fedgloss
[Round 065/100] Phase=standard | Stage=warmup | Acc=25.970 | RoundTime=160.74s | TotalTime=10419.36s | Method=fedgloss
[Round 066/100] Phase=standard | Stage=warmup | Acc=25.620 | RoundTime=162.26s | TotalTime=10581.63s | Method=fedgloss
[Round 067/100] Phase=standard | Stage=warmup | Acc=25.540 | RoundTime=161.72s | TotalTime=10743.36s | Method=fedgloss
[Round 068/100] Phase=standard | Stage=warmup | Acc=25.340 | RoundTime=158.66s | TotalTime=10902.04s | Method=fedgloss
[Round 069/100] Phase=standard | Stage=warmup | Acc=25.400 | RoundTime=162.54s | TotalTime=11064.58s | Method=fedgloss
[Round 070/100] Phase=standard | Stage=warmup | Acc=25.550 | RoundTime=159.87s | TotalTime=11224.47s | Method=fedgloss
[Round 071/100] Phase=standard | Stage=warmup | Acc=25.650 | RoundTime=160.30s | TotalTime=11384.78s | Method=fedgloss
[Round 072/100] Phase=standard | Stage=warmup | Acc=25.200 | RoundTime=160.03s | TotalTime=11544.82s | Method=fedgloss
[Round 073/100] Phase=standard | Stage=warmup | Acc=25.430 | RoundTime=160.71s | TotalTime=11705.55s | Method=fedgloss
[Round 074/100] Phase=standard | Stage=warmup | Acc=24.830 | RoundTime=161.25s | TotalTime=11866.81s | Method=fedgloss
[Round 075/100] Phase=standard | Stage=warmup | Acc=25.090 | RoundTime=160.03s | TotalTime=12026.86s | Method=fedgloss
[Round 076/100] Phase=standard | Stage=warmup | Acc=25.200 | RoundTime=160.16s | TotalTime=12187.03s | Method=fedgloss
[Round 077/100] Phase=standard | Stage=warmup | Acc=24.510 | RoundTime=162.58s | TotalTime=12349.62s | Method=fedgloss
[Round 078/100] Phase=standard | Stage=warmup | Acc=24.920 | RoundTime=161.39s | TotalTime=12511.02s | Method=fedgloss
[Round 079/100] Phase=standard | Stage=warmup | Acc=24.610 | RoundTime=161.20s | TotalTime=12672.23s | Method=fedgloss
[Round 080/100] Phase=standard | Stage=warmup | Acc=24.460 | RoundTime=160.56s | TotalTime=12832.80s | Method=fedgloss
[Round 081/100] Phase=standard | Stage=warmup | Acc=24.760 | RoundTime=160.00s | TotalTime=12992.81s | Method=fedgloss
[Round 082/100] Phase=standard | Stage=warmup | Acc=24.730 | RoundTime=160.24s | TotalTime=13153.06s | Method=fedgloss
[Round 083/100] Phase=standard | Stage=warmup | Acc=24.250 | RoundTime=159.97s | TotalTime=13313.04s | Method=fedgloss
[Round 084/100] Phase=standard | Stage=warmup | Acc=24.720 | RoundTime=160.38s | TotalTime=13473.43s | Method=fedgloss
[Round 085/100] Phase=standard | Stage=warmup | Acc=23.820 | RoundTime=160.28s | TotalTime=13633.72s | Method=fedgloss
[Round 086/100] Phase=standard | Stage=warmup | Acc=24.370 | RoundTime=160.12s | TotalTime=13793.86s | Method=fedgloss
[Round 087/100] Phase=standard | Stage=warmup | Acc=24.050 | RoundTime=160.06s | TotalTime=13953.93s | Method=fedgloss
[Round 088/100] Phase=standard | Stage=warmup | Acc=24.040 | RoundTime=159.69s | TotalTime=14113.62s | Method=fedgloss
[Round 089/100] Phase=standard | Stage=warmup | Acc=24.380 | RoundTime=161.05s | TotalTime=14274.68s | Method=fedgloss
[Round 090/100] Phase=standard | Stage=warmup | Acc=24.250 | RoundTime=161.27s | TotalTime=14435.96s | Method=fedgloss
[Round 091/100] Phase=standard | Stage=warmup | Acc=24.260 | RoundTime=160.44s | TotalTime=14596.41s | Method=fedgloss
[Round 092/100] Phase=standard | Stage=warmup | Acc=23.980 | RoundTime=160.84s | TotalTime=14757.26s | Method=fedgloss
[Round 093/100] Phase=standard | Stage=warmup | Acc=23.960 | RoundTime=159.21s | TotalTime=14916.48s | Method=fedgloss
[Round 094/100] Phase=standard | Stage=warmup | Acc=24.150 | RoundTime=160.80s | TotalTime=15077.29s | Method=fedgloss
[Round 095/100] Phase=standard | Stage=warmup | Acc=23.840 | RoundTime=159.38s | TotalTime=15236.69s | Method=fedgloss
[Round 096/100] Phase=standard | Stage=warmup | Acc=24.060 | RoundTime=160.76s | TotalTime=15397.46s | Method=fedgloss
[Round 097/100] Phase=standard | Stage=warmup | Acc=23.650 | RoundTime=162.49s | TotalTime=15559.96s | Method=fedgloss
[Round 098/100] Phase=standard | Stage=warmup | Acc=23.680 | RoundTime=158.60s | TotalTime=15718.57s | Method=fedgloss
[Round 099/100] Phase=standard | Stage=warmup | Acc=23.560 | RoundTime=161.40s | TotalTime=15879.98s | Method=fedgloss
[Round 100/100] Phase=standard | Stage=warmup | Acc=24.020 | RoundTime=159.16s | TotalTime=16039.15s | Method=fedgloss
========================================================================================================================
Training finished at: 2026-04-10 03:00:34
Total elapsed time: 16039.16s
Final Acc: 24.020
Best Acc : 30.310
========================================================================================================================
